Carrozzeria,id_annuncio,Alimentazione,Tipo di cambio,Tipo di veicolo,Marca,Modello,Porte,Tipo di unita,Cilindrata,Posti a sedere,Cilindri,Colore esterno,Marce,Classe emissioni,Emissioni di CO2,Consumo carburante,Colore originale,Rivestimenti,Tipo di vernice,Peso a vuoto,Usato Garantito,Proprietari,Per neopatentati,Veicolo per non fumatori,Anno,Tagliandi certificati
Monovolume,3bab4311-ed3e-496c-812d-5379f87a8444,Diesel,Automatico,KM0,BMW,218,5,anteriore,1995,5,4,Bianco,7,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Mineral White,"Stoffa, Grigio",Metallizzato,1515,24 mese,,,,2019,
Monovolume,d83db42a-8b3b-4d43-9784-cf03c71e87ed,Diesel,Automatico,KM0,BMW,218,5,anteriore,1995,5,4,Argento,7,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Metallizzato,1515,24 mese,,,,2019,
Monovolume,3b103c53-74d6-4858-856f-ad9f530c1f7d,Diesel,Manuale,KM0,Fiat,500L,5,anteriore,1248,5,4,Grigio,5,Euro 6,109 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Grigio scuro,"Stoffa, Nero",Metallizzato,1475,24 mese,,Sì,Sì,2020,
Monovolume,e88cb37f-8010-483c-9a6d-1b9d3e059490,Diesel,Automatico,KM0,BMW,218,5,anteriore,1995,7,4,Argento,8,Euro 6,121 g CO2/km (comb.),"4,6 l/100 km (comb.)
5,2 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Vari colori,,Metallizzato,,,,,,2019,
Monovolume,536e200c-575e-42e2-8183-5f183c2e4486,Diesel,Automatico,KM0,Volkswagen,Sharan,5,anteriore,1968,7,4,Grigio,6,Euro 6,137 g CO2/km (comb.),"5,2 l/100 km (comb.)
5,9 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Indium Gray Met,"Stoffa, Nero",Metallizzato,,,1,,,2019,
Monovolume,ece3908f-87f4-4bf4-948b-4435ccaf94eb,Diesel,Manuale,KM0,Fiat,500L,5,anteriore,1248,5,4,Nero,5,Euro 6,109 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Nero,Stoffa,,,,,,,2020,
Monovolume,b0f165f8-d831-4067-bfd6-c53b0eddc1da,Diesel,Manuale,KM0,Fiat,500L,,anteriore,1598,5,,Grigio,,,,,Grigio Moda,,Metallizzato,,,,,,2020,
Monovolume,0ef17012-de0e-48c1-939e-fe794eec067a,Diesel,Manuale,KM0,Fiat,500L,,anteriore,1248,5,,Grigio,,,,,Grigio Moda/Tetto Grigio Lucid,,Base,,,,,,2020,
Monovolume,e194bbb5-efaf-4177-9498-f38dc793182e,Diesel,Manuale,KM0,Fiat,500L,,anteriore,1248,5,,Bianco,,,,,Bianco Gelato,,Base,,,,,,2020,
Monovolume,a75ab746-8cef-465b-a09d-564580d57258,Diesel,Manuale,KM0,Fiat,500L,5,anteriore,1248,5,4,Grigio,5,Euro 6,107 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,9 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Grigio,"Stoffa, Grigio",Metallizzato,,24 mese,,,,2019,
Monovolume,591a9a8f-9353-4cc6-b1bc-a20963bd66b9,Diesel,Automatico,KM0,Audi,Q3,5,anteriore,1968,5,4,Nero,7,,124 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,4 l/100 km (urbano)
4,3 l/100 km (extraurbano)",nero mythos,"Stoffa, Nero",Metallizzato,1655,24 mese,1,,,2020,
Monovolume,b8d9bede-730f-4ca0-8e25-bbe64f6496fd,Diesel,Manuale,KM0,Peugeot,Partner,4,anteriore,1560,3,4,Bianco,5,Euro 6,109 g CO2/km (comb.),"4,2 l/100 km (comb.)
4,6 l/100 km (urbano)
4 l/100 km (extraurbano)",Bianco,"Stoffa, Grigio",,,,,,,2020,
Monovolume,4d38e602-cb72-498d-83c5-3529bcccab78,Diesel,Manuale,KM0,Fiat,500L,5,anteriore,1598,5,4,Bianco,6,Euro 6,121 g CO2/km (comb.),"4,6 l/100 km (comb.)
4,9 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Bianco,Stoffa,,,,,,,2019,
Monovolume,07e606da-1a58-4803-9cd9-1d2e45abe9d4,Diesel,Manuale,KM0,Renault,Scenic,5,anteriore,1749,5,4,Grigio,6,Euro 6,127 g CO2/km (comb.),"4,8 l/100 km (comb.)
5,8 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Grigio,Stoffa,,,,,,,2020,
Monovolume,1398b3d4-fea4-4ca6-9279-1a5e381437ba,Diesel,Manuale,KM0,Fiat,500L,5,anteriore,1248,5,4,Argento,5,Euro 6,109 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Argento,Pelle totale,,,,,,,2020,
Monovolume,d45720ca-3c06-4df3-a627-5eb7924490b8,Diesel,Manuale,KM0,Fiat,500L,5,anteriore,1598,5,4,Grigio,6,Euro 6,127 g CO2/km (comb.),"4,8 l/100 km (comb.)
5,1 l/100 km (urbano)
4,6 l/100 km (extraurbano)",Grigio,Stoffa,,,,,,,2019,
Monovolume,bb401f4c-879b-45a1-bbf7-a085f3247650,Diesel,Manuale,KM0,Renault,Kangoo,5,anteriore,1461,5,4,Grigio,6,Euro 6,120 g CO2/km (comb.),"4,6 l/100 km (comb.)
4,9 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Grigio,Stoffa,,,,,,,2020,
Monovolume,39d59c12-6b54-454f-9d07-84d83058d439,Diesel,Manuale,KM0,Fiat,500L,5,anteriore,1248,5,4,Blu/Azzurro,5,Euro 6,109 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Blu,"Stoffa, Grigio",Base,1475,24 mese,,Sì,,2020,
Monovolume,eb12e8ed-6bc6-4910-ad3d-6f72745dc968,Diesel,Manuale,KM0,BMW,218,5,anteriore,1995,5,4,Blu/Azzurro,6,Euro 6,116 g CO2/km (comb.),"4,3 l/100 km (comb.)
5,2 l/100 km (urbano)
3,8 l/100 km (extraurbano)",IMPERIAL BLUE METALLIZZATO,"Pelle totale, Altro",Metallizzato,1515,,1,,,2020,
Monovolume,28da770e-3aeb-4805-9b91-e9f496b46b87,Diesel,Manuale,KM0,BMW,218,5,anteriore,1995,5,4,Blu/Azzurro,6,Euro 6,116 g CO2/km (comb.),"4,3 l/100 km (comb.)
5,2 l/100 km (urbano)
3,8 l/100 km (extraurbano)",IMPERIAL BLUE METALLIZZATO,"Pelle totale, Altro",Metallizzato,1515,,1,,,2020,
Monovolume,2a62fc40-0e21-40dd-a32d-0af36a141236,Diesel,Automatico,KM0,Renault,Espace,5,anteriore,1997,5,4,Grigio,6,Euro 6,145 g CO2/km (comb.),"5,5 l/100 km (comb.)
6,4 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Grigio,Pelle totale,,,,,,,2020,
Monovolume,01344f53-6207-468e-82b1-76cb6581693b,Diesel,Manuale,KM0,Dacia,Lodgy,5,anteriore,1461,7,4,Grigio,5,Euro 6,109 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,7 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Grigio,Stoffa,,,,,,,2020,
Monovolume,16ce45d0-c5b6-4e1a-9bdd-97c546d377d8,Diesel,Manuale,KM0,Peugeot,Rifter,5,anteriore,1499,5,4,,5,Euro 6,112 g CO2/km (comb.),"4,3 l/100 km (comb.)
4,8 l/100 km (urbano)
4 l/100 km (extraurbano)",,,,,,,,,2019,
Monovolume,f7771bcd-a9d6-4312-80a0-afe9e0011cb9,Diesel,Manuale,KM0,Peugeot,Partner,4,anteriore,1499,3,4,Bianco,6,Euro 6,117 g CO2/km (comb.),"4,4 l/100 km (comb.)
4,9 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Bianco,,Base,1443,24 mese,,,,2020,
Monovolume,9a67fdf5-3b29-4f11-92d3-25a7418a54fb,Diesel,Manuale,KM0,Peugeot,Expert,4,anteriore,1499,2,4,Bianco,6,Euro 6,128 g CO2/km (comb.),"4,8 l/100 km (comb.)
5,2 l/100 km (urbano)
4,6 l/100 km (extraurbano)",Bianco,,Base,1660,24 mese,,,,2020,
Monovolume,2a5c86e9-8710-4d68-b5ae-0cccceef666d,Diesel,Manuale,KM0,Peugeot,Rifter,5,anteriore,1499,5,4,,5,Euro 6,112 g CO2/km (comb.),"4,3 l/100 km (comb.)
4,8 l/100 km (urbano)
4 l/100 km (extraurbano)",,,,,,,,,2019,
Monovolume,5c9204d2-9786-4640-b370-2d21590180e9,Diesel,Automatico,KM0,Renault,Espace,5,,1598,,4,Grigio,,,,,Grigio,,Base,,Sì,,,,2019,
Monovolume,b2d8b938-adb7-482f-a51f-b1e56ac13b8c,Diesel,Manuale,KM0,Fiat,Qubo,5,anteriore,1248,5,4,Grigio,5,Euro 6,121 g CO2/km (comb.),"4 l/100 km (comb.)
4,7 l/100 km (urbano)
3,5 l/100 km (extraurbano)",Grigio,Grigio,,,,,,,2019,
Monovolume,2d85aa76-90fc-4f1e-b11e-877874e4834f,Diesel,Manuale,KM0,Fiat,500L,5,anteriore,1598,7,4,Bianco,6,Euro 6,112 g CO2/km (comb.),"4,2 l/100 km (comb.)
5,1 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Bianco,Stoffa,Base,1485,12 mese,,,,2018,
Monovolume,2f1b507f-d094-43c3-bc41-7875deafed8d,Diesel,Automatico,KM0,Ford,S-Max,,,,,,Bianco,,Euro 6,,,Bianco,Grigio,,,,1,,,2020,
Monovolume,f58362c3-6dea-4517-a994-817000b9ed7e,Diesel,Automatico,KM0,Volkswagen,Sharan,5,anteriore,1968,7,4,Nero,6,,137 g CO2/km (comb.),"5,2 l/100 km (comb.)
5,9 l/100 km (urbano)
4,7 l/100 km (extraurbano)",,"Altro, Altro",,,Sì,,,,2020,
Monovolume,a7760fe1-f1e5-452a-9d0c-788c9615745e,Diesel,Manuale,KM0,Volkswagen,Touran,5,anteriore,1968,7,4,Bianco,6,,116 g CO2/km (comb.),"4,6 l/100 km (comb.)
5,4 l/100 km (urbano)
4,1 l/100 km (extraurbano)",,"Stoffa, Altro",,,Sì,,,,2020,
Monovolume,0cc1f72f-1d7b-472a-9797-9cbfb455854b,Diesel,Automatico,KM0,Volkswagen,Touran,5,anteriore,1968,7,4,Argento,6,,121 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,4 l/100 km (urbano)
4,3 l/100 km (extraurbano)",,"Stoffa, Altro",,,Sì,,,,2020,
Monovolume,91af5315-7eef-43fe-a65e-64dbc6635243,Diesel,Manuale,KM0,BMW,218,5,anteriore,1995,5,4,Argento,6,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Pelle totale, Marrone",Metallizzato,1515,24 mese,,,,2019,
Monovolume,d34a10a2-b1c7-413b-8dc2-0fdc5a8e6be1,Diesel,Automatico,KM0,BMW,218,5,anteriore,1995,5,4,Argento,8,Euro 6,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Pelle totale, Grigio",Metallizzato,1515,24 mese,,,,2019,
Monovolume,f19a27b4-b429-4fa5-bd23-74e7960ec829,Diesel,Automatico,KM0,BMW,220,5,anteriore,1995,7,4,Argento,8,Euro 6,118 g CO2/km (comb.),"4,5 l/100 km (comb.)
5 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Vari colori,"Pelle parziale, Grigio",Metallizzato,1630,24 mese,,,,2019,
Monovolume,e3d103f1-8ba5-4dcb-8b07-b978cf6c11af,Diesel,Manuale,KM0,BMW,218,5,anteriore,1995,5,4,Argento,6,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Pelle totale, Marrone",Metallizzato,1515,24 mese,,,,2019,
Monovolume,cfa5d693-8cf4-4371-a8eb-c086a00b2a6f,Diesel,Automatico,KM0,BMW,218,5,anteriore,1995,5,4,Argento,7,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Pelle totale, Grigio",Metallizzato,1515,24 mese,,,,2019,
Monovolume,fe0cb832-a6f0-4bc0-bdad-2ea36a010766,Diesel,Manuale,KM0,BMW,218,5,anteriore,1995,5,4,Argento,6,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Pelle totale, Marrone",Metallizzato,1515,24 mese,,,,2019,
Monovolume,4cdbaf29-176d-4cf1-b5bf-64034b9704b8,Diesel,Manuale,KM0,BMW,218,5,anteriore,1995,5,4,Argento,6,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Pelle totale, Marrone",Metallizzato,1515,24 mese,,,,2019,
Monovolume,2e330e23-e54b-493d-9282-1d0d54e9e41c,Diesel,Manuale,KM0,BMW,218,5,anteriore,1995,5,4,Argento,6,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Pelle totale, Marrone",Metallizzato,1515,24 mese,,,,2019,
Monovolume,45b71bcc-e0c2-4c5f-8b02-5983ee4757b4,Diesel,Manuale,KM0,BMW,218,5,anteriore,1995,5,4,Argento,6,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Pelle totale, Marrone",Metallizzato,1515,24 mese,,,,2019,
Monovolume,5bf29f4c-4ab9-4eef-8ddf-59f7c8cfd4da,Diesel,Manuale,KM0,BMW,218,5,anteriore,1995,5,4,Argento,6,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Pelle totale, Marrone",Metallizzato,1515,24 mese,,,,2019,
Monovolume,08982cab-c12d-4342-88a9-dac315469dee,Diesel,Manuale,KM0,BMW,218,5,anteriore,1995,5,4,Argento,6,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Pelle totale, Marrone",Metallizzato,1515,24 mese,,,,2019,
Monovolume,dd736f32-bc89-4061-97b3-12459c4beb33,Diesel,Manuale,KM0,BMW,218,5,anteriore,1995,5,4,Argento,6,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Pelle totale, Marrone",Metallizzato,1515,24 mese,,,,2019,
Monovolume,ddc26a21-3971-47ed-a091-f50754dbb3e3,Diesel,Manuale,KM0,BMW,218,5,anteriore,1995,5,4,Argento,6,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Pelle totale, Marrone",Metallizzato,1515,24 mese,,,,2019,
Monovolume,a1f8f1fc-75e0-4abc-89ae-ac76bb41b20e,Diesel,Automatico,KM0,BMW,218,5,anteriore,1995,5,4,Argento,7,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Metallizzato,1515,24 mese,,,,2019,
Monovolume,7b9084e0-c50b-453b-bd17-28efc6b36d80,Diesel,Automatico,KM0,BMW,218,5,anteriore,1995,5,4,Argento,7,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Metallizzato,1515,24 mese,,,,2019,
Monovolume,744278ea-6165-4482-9425-da996a864670,Diesel,Automatico,KM0,BMW,218,5,anteriore,1995,5,4,Argento,7,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Metallizzato,1515,24 mese,,,,2019,
Monovolume,7f9393a7-4b6b-415a-8179-39333877888a,Diesel,Automatico,KM0,BMW,218,5,anteriore,1995,5,4,Argento,7,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Metallizzato,1515,24 mese,,,,2019,
Monovolume,f05ba288-764d-402c-8023-269ca8dcce72,Diesel,Automatico,KM0,BMW,218,5,anteriore,1995,5,4,Argento,7,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Metallizzato,1515,24 mese,,,,2019,
Monovolume,829ba669-9e75-448a-9112-583c9f76f39f,Diesel,Automatico,KM0,BMW,218,5,anteriore,1995,5,4,Argento,7,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Metallizzato,1515,24 mese,,,,2019,
Monovolume,da21ef90-95c0-47b4-8683-2eb8f41512ae,Diesel,Automatico,KM0,BMW,218,5,anteriore,1995,5,4,Argento,7,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Metallizzato,1515,24 mese,,,,2019,
Monovolume,a3a3feb0-0cfa-41b9-92b8-62da996fddee,Diesel,Automatico,KM0,BMW,218,5,anteriore,1995,5,4,Argento,7,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Metallizzato,1515,24 mese,,,,2019,
Monovolume,f671b990-2df6-469a-b415-4ad9b5f25757,Diesel,Automatico,KM0,BMW,218,5,anteriore,1995,5,4,Argento,7,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Metallizzato,1515,24 mese,,,,2019,
Monovolume,024b5347-0a05-48ba-b717-a3ce76af5281,Diesel,Automatico,KM0,BMW,218,5,anteriore,1995,5,4,Argento,7,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Metallizzato,1515,24 mese,,,,2019,
Monovolume,ac746b91-cced-4f8e-8b83-2dd20de1592d,Diesel,Automatico,KM0,BMW,218,5,anteriore,1995,5,4,Argento,7,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Metallizzato,1515,24 mese,,,,2019,
Monovolume,e250d015-447f-4321-97bc-54c0346289ae,Diesel,Automatico,KM0,BMW,218,5,anteriore,1995,5,4,Argento,7,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Metallizzato,1515,24 mese,,,,2019,
Monovolume,1e241ea5-fe22-4495-848d-8f45fe5dcafd,Diesel,Automatico,KM0,BMW,218,5,anteriore,1995,5,4,Argento,7,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Metallizzato,1515,24 mese,,,,2019,
Monovolume,cc52c6b4-8a1a-4eb2-9e92-e8a3104ab8cc,Diesel,Automatico,KM0,BMW,218,5,anteriore,1995,5,4,Argento,7,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Metallizzato,1515,24 mese,,,,2019,
Monovolume,c5b1d1a6-2584-48ab-80a2-a948345e03c4,Diesel,Automatico,KM0,BMW,218,5,anteriore,1995,5,4,Argento,7,Euro 6,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Metallizzato,1515,24 mese,,,,2019,
Monovolume,1998fde2-74d4-4eba-9ad8-f533827e5895,Diesel,Automatico,KM0,BMW,218,5,anteriore,1995,5,4,Argento,7,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Metallizzato,1515,24 mese,,,,2019,
Monovolume,c8bed021-dd2c-4bda-9f4e-180fe3d1467a,Diesel,Automatico,KM0,BMW,218,5,anteriore,1995,5,4,Argento,7,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Metallizzato,1515,24 mese,,,,2019,
Monovolume,e7b56397-0924-411e-bc59-6cb1ca602303,Diesel,Automatico,KM0,BMW,218,5,anteriore,1995,5,4,Argento,7,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Metallizzato,1515,24 mese,,,,2019,
Monovolume,c0cad808-212f-47fa-9f97-154ef449b863,Diesel,Automatico,KM0,BMW,218,5,anteriore,1995,5,4,Argento,7,Euro 6d-TEMP,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Metallizzato,1515,24 mese,,,,2019,
Monovolume,b20dd905-82c3-4de0-ad26-fe94ef9af46b,Diesel,Automatico,KM0,BMW,216,5,anteriore,1496,5,3,Argento,7,Euro 6,104 g CO2/km (comb.),"4 l/100 km (comb.)
4,5 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Metallizzato,1495,24 mese,,,,2019,
Monovolume,399e57b6-1139-4e52-b480-424e8a90f94c,Diesel,Automatico,KM0,BMW,216,5,anteriore,1496,5,3,Argento,7,Euro 6,104 g CO2/km (comb.),"4 l/100 km (comb.)
4,5 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Metallizzato,1495,24 mese,,,,2019,
Monovolume,d6ea4043-1125-49e3-93e7-c7f99a103746,Diesel,Automatico,KM0,Mercedes-Benz,B 180,5,anteriore,1461,5,4,Nero,7,Euro 6d-TEMP,101 g CO2/km (comb.),"3,8 l/100 km (comb.)
4,3 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Nero Cosmo,"Pelle parziale, Nero",Metallizzato,1485,24 mese,1,,,2020,
Monovolume,55bc065a-38b5-45cd-a52a-8713fc92251e,Diesel,Manuale,KM0,Ford,C-Max,5,anteriore,1499,5,4,,6,Euro 6,125 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,7 l/100 km (urbano)
3,7 l/100 km (extraurbano)",,,,,,,,,2019,
Monovolume,01bbed1a-7f37-4d3d-87a7-057f6c710518,Diesel,Manuale,KM0,Ford,C-Max,5,anteriore,1499,5,4,,6,Euro 6,125 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,7 l/100 km (urbano)
3,7 l/100 km (extraurbano)",,,,,,,,,2019,
Monovolume,0f8f0fea-ef5e-4a00-b604-ad3573c07e37,Diesel,Manuale,KM0,Fiat,500L,5,anteriore,1248,5,4,Nero,5,Euro 6,107 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,9 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Nero,,,,,,,,2019,
Monovolume,fdde2aa7-eec7-46d4-b8c1-9fd81808b6a1,Diesel,Manuale,KM0,Opel,Zafira Life,4,anteriore,1499,5,4,Grigio,6,Euro 6,138 g CO2/km (comb.),"5,2 l/100 km (comb.)
5,9 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Grigio,,,,,,,,2020,
Monovolume,4b48ee4f-303f-4d0b-87d5-c4e546a3dda2,Diesel,Automatico,KM0,Volkswagen,Touran,5,anteriore,1968,7,4,Nero,6,Euro 6d-TEMP,119 g CO2/km (comb.),"5,6 l/100 km (comb.)
6,9 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Nero perla,"Stoffa, Altro",Metallizzato,,48 mese,,,,2020,
Monovolume,74c7a649-e3e5-487e-8dec-37305f9edf9a,Diesel,Automatico,KM0,Volkswagen,Touran,5,anteriore,1968,7,4,Grigio,6,Euro 6d-TEMP,119 g CO2/km (comb.),"5,6 l/100 km (comb.)
6,9 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Indium grey,"Stoffa, Altro",Metallizzato,,48 mese,,,,2020,
Monovolume,6b66a3c5-d676-4873-b9d0-38f965b52065,Diesel,Manuale,KM0,Fiat,500L,5,anteriore,1598,7,4,Grigio,6,Euro 6,112 g CO2/km (comb.),"4,2 l/100 km (comb.)
5,1 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Grigio scuro,Stoffa,Metallizzato,1485,12 mese,,,,2018,
Monovolume,cc4f2475-d200-48b8-92c1-57073a9765b4,Diesel,Manuale,KM0,Volkswagen,Caddy,4,anteriore,1968,2,4,Bianco,5,Euro 6,117 g CO2/km (comb.),"4,5 l/100 km (comb.)
5,4 l/100 km (urbano)
4 l/100 km (extraurbano)",Bianco,,,,,,,,2019,
Monovolume,b6c565ba-4038-48d3-bf04-5d4eb5e7788d,Diesel,Manuale,KM0,Volkswagen,Caddy,4,anteriore,1968,2,4,Bianco,5,Euro 6,117 g CO2/km (comb.),"4,5 l/100 km (comb.)
5,3 l/100 km (urbano)
4 l/100 km (extraurbano)",Bianco,,,,,,,,2019,
Monovolume,9272881e-17b7-4a8d-9992-993cff50c709,Diesel,Automatico,KM0,Citroen,Grand C4 SpaceTourer,5,anteriore,1499,7,4,Grigio,8,Euro 6,106 g CO2/km (comb.),"4 l/100 km (comb.)
4,4 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Grigio scuro,"Stoffa, Grigio",Metallizzato,,24 mese,,,,2020,
Monovolume,e8f0c95b-b43f-4ab1-a47e-721bf4be38f8,Diesel,Manuale,KM0,Peugeot,Partner,4,anteriore,1499,3,4,Bianco,6,Euro 6d-TEMP,117 g CO2/km (comb.),"4,4 l/100 km (comb.)
4,9 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Pastello Extra Serie,,Base,1437,,,,,2020,
