Carrozzeria,id_annuncio,Alimentazione,Tipo di veicolo,Anno,Marca,Modello,Porte,Posti a sedere,Tipo di cambio,Tipo di unita,Colore esterno,Emissioni di CO2,Rivestimenti,Colore originale,Tipo di vernice,Marce,Peso a vuoto,Usato Garantito,Per neopatentati,Proprietari,Cilindrata,Classe emissioni,Cilindri,Veicolo per non fumatori,Consumo carburante,Tagliandi certificati
SUV/Fuoristrada/Pick-up,83e4270a-59df-4a7b-bc94-f8a883ea63e2,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Nero,111 g CO2/km (comb.),"Stoffa, Grigio",Nero,Metallizzato,6,1320,36 mese,,,1373,Euro 6d,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,f9de87cf-2fc3-4b27-8432-a860a6274aa4,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Grigio,111 g CO2/km (comb.),"Stoffa, Grigio",Red con Tetto Nero,Base,6,1320,36 mese,,,1373,Euro 6d,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,c568dc18-7a27-43ce-ae80-436f8c3d0798,Elettrica/Benzina,KM0,2020,Toyota,C-HR,5,5,Automatico,anteriore,Bianco,,"Pelle totale, Grigio",Bianco,Perlato,,,,,,1798,Euro 6,4,,,
SUV/Fuoristrada/Pick-up,8f059bb1-7580-40ef-9c07-2299d743a685,Elettrica/Benzina,KM0,2019,Lexus,NX 300,5,5,Automatico,4x4,Grigio,,"Pelle totale, Nero",Grigio,Metallizzato,,,Sì,,,2494,Euro 6,4,,,
SUV/Fuoristrada/Pick-up,e621fecf-b7ec-4d15-9041-7e93ae79cc42,Elettrica/Benzina,KM0,2018,Lexus,NX 300,5,5,Automatico,4x4,Grigio,121 g CO2/km (comb.),"Pelle totale, Nero",Grigio,Metallizzato,,,Sì,,,2494,Euro 6,4,,"5,3 l/100 km (comb.)
5,4 l/100 km (urbano)
5,2 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,747538e7-a09e-49c4-ad3a-c32d414006a4,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Nero,139 g CO2/km (comb.),"Pelle parziale, Grigio",,Metallizzato,6,1270,,,1,1373,Euro 6,4,,"6,1 l/100 km (comb.)
7 l/100 km (urbano)
5,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,af652bb7-fa0d-43b6-8a6f-9af504574f83,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,anteriore,Argento,,"Stoffa, Nero",,Metallizzato,6,1240,36 mese,,1,1373,Euro 6,4,,"4,6 l/100 km (comb.)
4,2 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,d336cedf-6cee-45a8-bbb6-ead6b7156e11,Elettrica/Benzina,KM0,2020,Renault,Captur,5,5,Automatico,anteriore,Bianco,34 g CO2/km (comb.),Pelle totale,Bianco,,4,,,,,1598,Euro 6,4,,"1,5 l/100 km (comb.)
0,7 l/100 km (urbano)
2 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,d5bb6863-ff8a-4810-8d8a-159dcf9693a8,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,anteriore,Argento,111 g CO2/km (comb.),"Stoffa, Altro",,Metallizzato,6,1320,36 mese,,1,1373,Euro 6d-TEMP,4,Sì,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,86d7b079-a786-42e3-8dad-cdd7a11b6b67,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Nero,111 g CO2/km (comb.),,Nero,,6,,19 mese,,,1373,Euro 6,,,5 l/100 km (comb.),
SUV/Fuoristrada/Pick-up,f73c0bad-fbfd-4ed6-bd89-9dc88930976d,Elettrica/Benzina,KM0,2020,Ford,Puma,5,5,Manuale,anteriore,Bianco,96 g CO2/km (comb.),,Bianco,Base,6,1280,,,,998,Euro 6,3,,"4,2 l/100 km (comb.)
4,9 l/100 km (urbano)
3,9 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,57916b2b-d906-49dc-86d7-e56a4ba33cd3,Elettrica/Benzina,KM0,2020,Opel,Grandland X,5,5,Automatico,4x4,Rosso,37 g CO2/km (comb.),"Pelle parziale, Nero",BRIGHT RED,Metallizzato,8,1350,24 mese,,,1598,Euro 6,4,,"1,7 l/100 km (comb.)
1,7 l/100 km (urbano)
1,7 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,eaabde85-f94e-4b9a-b87a-ab39e66b7eb8,Elettrica/Benzina,KM0,2020,Hyundai,Kona,5,5,Automatico,anteriore,Grigio,90 g CO2/km (comb.),"Stoffa, Grigio",Grigio,Metallizzato,6,1451,24 mese,,,1580,Euro 6,4,,"3,9 l/100 km (comb.)
4,4 l/100 km (urbano)
3,6 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,4a341ed3-09f7-4b91-806a-95aa8b71821c,Elettrica/Benzina,KM0,2020,Hyundai,Kona,5,5,Automatico,anteriore,Nero,90 g CO2/km (comb.),"Stoffa, Grigio",Nero,Metallizzato,6,1451,24 mese,,,1580,Euro 6,4,,"3,9 l/100 km (comb.)
4,4 l/100 km (urbano)
3,6 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,b9cca5c5-899a-4253-a698-9ca5f5393b25,Elettrica/Benzina,KM0,2020,Mitsubishi,Outlander,5,5,Automatico,4x4,Nero,40 g CO2/km (comb.),"Pelle parziale, Nero",Nero,Base,,1995,60 mese,,,2360,Euro 6,4,,"1,8 l/100 km (comb.)
1,7 l/100 km (urbano)
1,9 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,572f23fc-84c9-4f57-a628-557ba5206d92,Elettrica/Benzina,KM0,2019,Audi,Q5,5,5,Automatico,4x4,Blu/Azzurro,164 g CO2/km (comb.),"Alcantara, Grigio",Blu,Metallizzato,7,1825,,,,1984,,4,,"7,2 l/100 km (comb.)
9,1 l/100 km (urbano)
6,1 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,056aa831-cb70-47c3-9338-b3c58392c4b1,Elettrica/Benzina,KM0,2020,Toyota,C-HR,5,5,Automatico,anteriore,Nero,87 g CO2/km (comb.),Nero,DARK GREY MET & BLACK,,,,36 mese,,,1798,Euro 6,4,,"3,9 l/100 km (comb.)
3,5 l/100 km (urbano)
4,1 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,44c514f0-f485-40eb-bdf4-5d9b383e9f56,Elettrica/Benzina,KM0,2020,Land Rover,Range Rover Sport,5,5,Automatico,4x4,Grigio,209 g CO2/km (comb.),Pelle totale,Antracite,Metallizzato,8,2285,,,,2996,Euro 6,6,,"9,2 l/100 km (comb.)
11,7 l/100 km (urbano)
7,7 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,0fd93685-b2b5-4b22-83d5-186ebec99a3e,Elettrica/Benzina,KM0,2020,Hyundai,Kona,5,5,Automatico,anteriore,Nero,90 g CO2/km (comb.),,Nero,Metallizzato,6,1451,Sì,,,1580,Euro 6,4,Sì,"3,9 l/100 km (comb.)
4,4 l/100 km (urbano)
3,6 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,cd95d3bb-b787-4e7d-846c-610382220845,Elettrica/Benzina,KM0,2020,Peugeot,3008,5,5,Automatico,4x4,Bianco,35 g CO2/km (comb.),"Altro, Altro",Bianco madreperla,,8,,24 mese,,,1598,,4,,"1,5 l/100 km (comb.)
0,8 l/100 km (urbano)
2,1 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,e5d2282a-2538-4420-812c-feba6bb27a5e,Elettrica/Benzina,KM0,2020,Hyundai,Kona,5,5,Automatico,anteriore,Grigio,90 g CO2/km (comb.),,Grigio,Metallizzato,6,1451,Sì,,,1580,Euro 6,4,Sì,"3,9 l/100 km (comb.)
4,4 l/100 km (urbano)
3,6 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,5018cc56-ea1b-4fbb-bc32-2576586674ff,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Argento,111 g CO2/km (comb.),"Stoffa, Grigio",Vari colori,Metallizzato,6,1320,Sì,,,1373,Euro 6d,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,8dd1174c-3c47-42a0-9bcd-f043a528578a,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Bianco,111 g CO2/km (comb.),"Pelle parziale, Grigio",Bianco,Base,6,1320,,,,1373,Euro 6,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,322108a6-a946-423f-95be-f361809a0834,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Nero,111 g CO2/km (comb.),"Pelle parziale, Grigio",Nero,Metallizzato,6,1320,,,,1373,Euro 6,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,2caa2512-1abc-4d40-9de1-8e26e6055762,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Argento,111 g CO2/km (comb.),"Pelle parziale, Grigio",Argento,Metallizzato,6,1320,,,,1373,Euro 6,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,771f3b41-5c31-4966-a1a6-86c8972cd6fe,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Grigio,111 g CO2/km (comb.),"Stoffa, Grigio",Turchese Tetto Nero,Metallizzato,6,1320,Sì,,,1373,Euro 6d,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,5c00a238-db33-4a6e-8e67-cb24d728425a,Elettrica/Benzina,KM0,2020,Opel,Grandland X,5,5,Automatico,4x4,Grigio,,"Pelle totale, Grigio",Antracite,Metallizzato,8,,,,,1598,Euro 6,4,,,
SUV/Fuoristrada/Pick-up,6710af89-e7fe-4857-ab1b-0ac0005385a1,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Argento,111 g CO2/km (comb.),,Vari colori,Base,6,1320,36 mese,,,1373,Euro 6,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,657f2c44-5726-4cab-9143-d560607f7f3f,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Argento,111 g CO2/km (comb.),,Vari colori,Base,6,1320,36 mese,,,1373,Euro 6,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,747bdd2e-23ed-4977-a6db-02f95f4b7448,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Argento,111 g CO2/km (comb.),"Stoffa, Grigio",Argento,Metallizzato,6,1320,Sì,,,1373,Euro 6d,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,61f2da39-c11b-441e-a53d-0c67cc2de3ff,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Argento,111 g CO2/km (comb.),"Stoffa, Grigio",Argento,Metallizzato,6,1320,Sì,,,1373,Euro 6d,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,1ab9278c-6e82-40cd-b40d-9a741ca118e3,Elettrica/Benzina,KM0,2020,Toyota,C-HR,5,5,Automatico,anteriore,Bianco,86 g CO2/km (comb.),"Altro, Altro",,,,,,,,1798,,4,,"3,8 l/100 km (comb.)
3,4 l/100 km (urbano)
4,1 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,5b0bbbc1-f911-44a4-9aa7-70eb2c8e8964,Elettrica/Benzina,KM0,2020,Opel,Grandland X,5,5,Automatico,,Bianco,36 g CO2/km (comb.),"Pelle parziale, Nero",,Metallizzato,8,1350,,,1,1598,Euro 6d-TEMP,4,,"1,6 l/100 km (comb.)
1,6 l/100 km (urbano)
1,6 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,fe0ebb15-f403-456b-8467-00a19231d3b3,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,anteriore,Bianco,104 g CO2/km (comb.),"Stoffa, Nero",Bianco superior,,6,1240,,,1,1373,Euro 6d-TEMP,4,,"4,6 l/100 km (comb.)
5,2 l/100 km (urbano)
4,2 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,b7fec1b4-26e4-4be6-85a2-163ae0420e65,Elettrica/Benzina,KM0,2020,Opel,Grandland X,5,5,Automatico,4x4,Nero,34 g CO2/km (comb.),,Diamond Black,,,,,,,1598,Euro 6,4,,"1,5 l/100 km (comb.)",
SUV/Fuoristrada/Pick-up,35ad43c2-6f81-4273-a563-11b3a8983bde,Elettrica/Benzina,KM0,2020,Opel,Grandland X,5,5,Automatico,4x4,Nero,34 g CO2/km (comb.),,Diamond Black,,,,,,,1598,Euro 6,4,,"1,5 l/100 km (comb.)",
SUV/Fuoristrada/Pick-up,33dd2bd9-e059-46e4-885b-adcc0d1a44ea,Elettrica/Benzina,KM0,2020,Opel,Grandland X,5,5,Automatico,4x4,Nero,34 g CO2/km (comb.),,Diamond Black,,,,,,,1598,Euro 6,4,,"1,5 l/100 km (comb.)",
SUV/Fuoristrada/Pick-up,9d1417f1-827f-4c1e-b084-bc7a3b4e61d9,Elettrica/Benzina,KM0,2020,Toyota,C-HR,5,5,Automatico,anteriore,Bianco,87 g CO2/km (comb.),"Pelle parziale, Nero",PEARL WHITE & BLACK,Metallizzato,,1420,36 mese,,,1798,Euro 6,4,,"3,9 l/100 km (comb.)
3,5 l/100 km (urbano)
4,1 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,cb0cbb29-9cbb-4f45-afac-7c4beac5d25a,Elettrica/Benzina,KM0,2020,Opel,Grandland X,5,5,Automatico,4x4,Bianco,37 g CO2/km (comb.),"Pelle totale, Nero",PEARL WHITE,,8,1350,,,1,1598,Euro 6d-TEMP,4,Sì,"1,7 l/100 km (comb.)
1,7 l/100 km (urbano)
1,7 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,18a43b5e-a5db-42f9-951d-79c4872ce8f3,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Grigio,,,,Metallizzato,6,,,,1,,,4,,,
SUV/Fuoristrada/Pick-up,5216a9d3-e278-488e-93cc-7db27a119b44,Elettrica/Benzina,KM0,2020,Audi,RS,5,5,Automatico,4x4,Bianco,276 g CO2/km (comb.),"Pelle parziale, Nero",Bianco,Metallizzato,8,2390,,,,3996,Euro 6,8,,"12 l/100 km (comb.)
17 l/100 km (urbano)
9,4 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,2111ac01-6766-4621-9e16-aeb7c7fdfa2d,Elettrica/Benzina,KM0,2020,Opel,Grandland X,5,5,Automatico,4x4,Grigio,36 g CO2/km (comb.),"Pelle totale, Nero",Grigio scuro,Metallizzato,8,1350,Sì,,,1598,Euro 6,4,Sì,"1,6 l/100 km (comb.)
1,6 l/100 km (urbano)
1,6 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,5482dd17-0e6e-42e9-bd40-8c9138c31205,Elettrica/Benzina,KM0,2020,BMW,X3,5,5,Automatico,4x4,Nero,49 g CO2/km (comb.),"Pelle totale, Nero",Nero,Metallizzato,8,2065,Sì,,,1998,Euro 6,4,,"2,1 l/100 km (comb.)
2,2 l/100 km (urbano)
2 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,03f6e6ce-08ca-47f6-9dc5-582ce06b7601,Elettrica/Benzina,KM0,2020,Honda,CR-V,5,5,Automatico,anteriore,Rosso,,,Rosso,Base,7,,,,,1993,Euro 6,4,,,
SUV/Fuoristrada/Pick-up,38ff65a5-ce2c-0d18-e053-0100007fb4aa,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Blu/Azzurro,111 g CO2/km (comb.),"Pelle parziale, Grigio",TETTO NERO,Metallizzato,6,1320,,,1,1373,Euro 6,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,fc0721ca-02f9-4afa-9f03-a53484c05834,Elettrica/Benzina,KM0,2020,Volvo,XC60,5,5,Automatico,4x4,Argento,42 g CO2/km (comb.),"Pelle totale, Grigio",Argento,Metallizzato,8,2139,Sì,,,1969,Euro 6d,4,,"2,1 l/100 km (comb.)
2,1 l/100 km (urbano)
2,1 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,cd38d1c3-0682-4aae-838f-8ebf6e959b7e,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Argento,111 g CO2/km (comb.),"Stoffa, Grigio",Vari colori,Metallizzato,6,1320,36 mese,,,1373,Euro 6d,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,64297396-2bfb-4ff3-8965-02a24dbc1bd2,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Argento,111 g CO2/km (comb.),"Stoffa, Grigio",Vari colori,Metallizzato,6,1320,36 mese,,,1373,Euro 6d,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,199acd16-0411-4d68-abac-5a61d6f5365b,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Nero,111 g CO2/km (comb.),"Stoffa, Grigio",Nero,Metallizzato,6,1320,36 mese,,,1373,Euro 6d,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,59b32199-bc4e-474d-a5ad-61637db68612,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Argento,111 g CO2/km (comb.),"Stoffa, Grigio",Argento,Metallizzato,6,1320,36 mese,,,1373,Euro 6d,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,1386c94f-a9d6-4021-9aa2-6c18b3f72f99,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Nero,111 g CO2/km (comb.),"Stoffa, Grigio",Nero,Metallizzato,6,1320,36 mese,,,1373,Euro 6d,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,f12bcedb-8fe7-4c39-9cb2-afa250b096be,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Argento,111 g CO2/km (comb.),"Stoffa, Grigio",Argento,Metallizzato,6,1320,36 mese,,,1373,Euro 6d,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,e5420b22-a4f9-47fd-bc09-9175c3ddc5fa,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Grigio,111 g CO2/km (comb.),"Stoffa, Grigio",Grigio Londra Tetto Nero,Metallizzato,6,1320,36 mese,,,1373,Euro 6d,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,ec58e4e6-9a47-46e8-8fbc-e4cc7a7d9e12,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Grigio,111 g CO2/km (comb.),"Stoffa, Grigio",Grigio Londra,Metallizzato,6,1320,36 mese,,,1373,Euro 6d,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,9578a8b7-54d1-471e-b2e7-4462779f4ac3,Elettrica/Benzina,KM0,2019,Toyota,RAV 4,5,5,Automatico,4x4,Blu/Azzurro,100 g CO2/km (comb.),"Pelle totale, Grigio",,Metallizzato,1,1730,Sì,,1,2487,Euro 6d-TEMP,4,,"4,5 l/100 km (comb.)
4,6 l/100 km (urbano)
4,4 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,8ad61d0b-886e-449d-b116-f05b889d417d,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Argento,111 g CO2/km (comb.),"Stoffa, Grigio",Vari colori,Metallizzato,6,1320,Sì,,,1373,Euro 6d,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,7e4093c2-2985-43ed-833f-a2c23cce98f3,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Argento,111 g CO2/km (comb.),"Stoffa, Grigio",Vari colori,Metallizzato,6,1320,Sì,,,1373,Euro 6d,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,80668b5f-0aba-4be0-98b6-8bcc08cf5d7d,Elettrica/Benzina,KM0,2019,Subaru,XV,5,5,Automatico,4x4,Bianco,149 g CO2/km (comb.),"Pelle totale, Nero",BIANCO PERLATO,,7,1553,Sì,,1,1995,Euro 6,4,,"6,5 l/100 km (comb.)
7,3 l/100 km (urbano)
6,1 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,8bd7450b-e8f5-429a-92b6-a50e4303523a,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Grigio,111 g CO2/km (comb.),"Pelle parziale, Grigio",Grigio,Metallizzato,6,1320,,,,1373,Euro 6,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,6f237d15-a4ee-4519-b71d-2e1660e9a502,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Grigio,111 g CO2/km (comb.),"Stoffa, Grigio",Giallo con Tetto Nero,Metallizzato,6,1320,Sì,,,1373,Euro 6d,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,10c22363-2c70-44ad-87da-a13c2f4206ea,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,4x4,Grigio,111 g CO2/km (comb.),"Stoffa, Grigio",Grigio Londra,Metallizzato,6,1320,Sì,,,1373,Euro 6d,4,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,7ecf9d6d-8e21-4edc-987b-a04bb921256f,Elettrica/Benzina,KM0,2019,Toyota,RAV 4,5,5,Automatico,4x4,Rosso,105 g CO2/km (comb.),"Altro, Grigio",DEEPBLUE MET,Metallizzato,,,,,,2487,,,,"4,6 l/100 km (comb.)
4,7 l/100 km (urbano)
4,5 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,0c853ac1-5e1c-4027-93fe-44ca703e1d5d,Elettrica/Benzina,KM0,2020,Peugeot,3008,5,5,Automatico,,Bianco,36 g CO2/km (comb.),"Stoffa, Nero",Bianco Madreperla,Metallizzato,8,1915,24 mese,,,1598,Euro 6,4,,"1,6 l/100 km (comb.)
0,8 l/100 km (urbano)
2,1 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,ab94cbaa-6320-46a5-b924-e03e204315f8,Elettrica/Benzina,KM0,2020,Volvo,XC40,5,5,,anteriore,Bianco,46 g CO2/km (comb.),"Pelle totale, Grigio",Bianco,,7,,24 mese,,,1477,Euro 6,3,,"2 l/100 km (comb.)
2 l/100 km (urbano)
2 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,cea1fd81-62f2-41ca-915a-703826e424eb,Elettrica/Benzina,KM0,2020,Lexus,UX 250h,5,5,Automatico,anteriore,Nero,103 g CO2/km (comb.),"Stoffa, Nero",Nero,Base,6,,,,,1987,Euro 6,4,,"4,3 l/100 km (comb.)
5,8 l/100 km (urbano)
5,7 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,fa62f95f-8328-4f10-87bf-1f73607cb641,Elettrica/Benzina,KM0,2020,Honda,CR-V,5,5,Automatico,anteriore,Grigio,120 g CO2/km (comb.),"Stoffa, Nero",LUNAR SILVER METALLIC,Metallizzato,,,36 mese,,,2000,,4,,"5,3 l/100 km (comb.)
5 l/100 km (urbano)
5,4 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,b00fb19d-2419-4adc-a59b-e9bfe75f4bde,Elettrica/Benzina,KM0,2020,Lexus,NX 300,5,5,Automatico,4x4,Bianco,,"Pelle totale, Nero",Bianco,,,,,,1,2494,Euro 6d,4,,,
SUV/Fuoristrada/Pick-up,23510d54-d344-4913-be35-adb75d69915b,Elettrica/Benzina,KM0,2019,Hyundai,Kona,5,5,Automatico,anteriore,Grigio,90 g CO2/km (comb.),,Grigio scuro,Metallizzato,6,1451,60 mese,,,1580,Euro 6,4,,"3,9 l/100 km (comb.)
4,4 l/100 km (urbano)
3,6 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,41b609f3-e139-492c-bbf0-6bbafbc52d5b,Elettrica/Benzina,KM0,2019,Lexus,UX 250h,5,5,Automatico,,Bianco,103 g CO2/km (comb.),"Alcantara, Nero",Bianco,Base,,1795,Sì,,,1987,Euro 6,4,,"4,5 l/100 km (comb.)
4,2 l/100 km (urbano)
4,6 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,a2b2a366-39c3-4230-9d9a-af0e5a54ed0c,Elettrica/Benzina,KM0,2019,MINI,Cooper SE Countryman,5,5,Automatico,4x4,Grigio,55 g CO2/km (comb.),"Pelle parziale, Nero",Antracite,Metallizzato,6,1735,,,,1499,Euro 6d-TEMP,3,,"1,9 l/100 km (comb.)
2,6 l/100 km (urbano)
2,3 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,5b32e765-46b7-4b7d-a9bb-52f7949a02f4,Elettrica/Benzina,KM0,2020,Toyota,C-HR,5,5,Automatico,anteriore,,87 g CO2/km (comb.),Nero,METAL STREAM MET,Metallizzato,,,36 mese,,,1798,Euro 6,4,,"3,9 l/100 km (comb.)
3,5 l/100 km (urbano)
4,1 l/100 km (extraurbano)",
SUV/Fuoristrada/Pick-up,4e03905d-5c71-456c-9497-cf13fb0a9f03,Elettrica/Benzina,KM0,2020,Suzuki,Vitara,5,5,Manuale,anteriore,Bianco,104 g CO2/km (comb.),"Pelle totale, Nero",Bianco,Base,6,1240,,,,1373,Euro 6,4,,"4,6 l/100 km (comb.)
5,2 l/100 km (urbano)
4,2 l/100 km (extraurbano)",
