File,seller,vehicle,country,address,id_annuncio,asking_price,link_annuncio,vehicle_user_desc
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Nissan Qashqai+2,IT,25080 Brescia,e6bc5eb0-201e-2619-e053-0100007f87c5,8,https://www.autoscout24.it/annunci/nissan-qashqai-2-2-0-dci-dpf-4x4-aut-acenta-diesel-bianco-e6bc5eb0-201e-2619-e053-0100007f87c5?cldtidx=5&cldtsrc=listPage,2.0 dCi DPF 4x4 Aut. acenta
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Nissan Qashqai+2,IT,25080 Brescia,fac85eb0-e065-0c22-e053-0100007fbefb,8,https://www.autoscout24.it/annunci/nissan-qashqai-2-2-0-dci-dpf-4x4-aut-acenta-diesel-bianco-fac85eb0-e065-0c22-e053-0100007fbefb?cldtidx=6&cldtsrc=listPage,2.0 dCi DPF 4x4 Aut. acenta
pagina_di_ricerca_fuel_D_condition_U.json,Kalaj Alfred,Nissan Pathfinder,IT,24040 Ciserano - Bergamo,d1e45eb0-17ff-1f2d-e053-0100007f7179,640,https://www.autoscout24.it/annunci/nissan-pathfinder-2-5-dci-sport-7-posti-diesel-bianco-d1e45eb0-17ff-1f2d-e053-0100007f7179?cldtidx=7&cldtsrc=listPage,"2.5 dCi Sport, 7 POSTI"
pagina_di_ricerca_fuel_D_condition_U.json,Autosalone Garbossa Snc,Nissan Qashqai,IT,31030 Castello Di Godego - Treviso - Tv,5d2dcbfe-1ea0-4217-8b09-a4ee2cf1ccb9,1895,https://www.autoscout24.it/annunci/nissan-qashqai-1-5-dci-115-cv-n-connecta-fari-led-diesel-argento-5d2dcbfe-1ea0-4217-8b09-a4ee2cf1ccb9?cldtidx=8&cldtsrc=listPage,1.5 Dci 115 cv N_CONNECTA Fari Led
pagina_di_ricerca_fuel_D_condition_U.json,Auto Piemonte Srl,Mercedes-Benz G 350,IT,15060 Silvano d'orba - Alessandria - Al,718fd05b-9221-4e69-acd8-493c822407a9,8000,https://www.autoscout24.it/annunci/mercedes-benz-g-350-d-s-w-diesel-grigio-718fd05b-9221-4e69-acd8-493c822407a9?cldtidx=9&cldtsrc=listPage,d S.W.
pagina_di_ricerca_fuel_D_condition_U.json,Brotini Spa,Volkswagen Tiguan,IT,54100 Massa - Ms,8c02e6f7-26aa-4d47-8487-372d729429e3,1830,https://www.autoscout24.it/annunci/volkswagen-tiguan-2-0-tdi-150-cv-4motion-dsg-advance-bluemotion-tech-diesel-bianco-8c02e6f7-26aa-4d47-8487-372d729429e3?cldtidx=10&cldtsrc=listPage,2.0 TDI 150 CV 4Motion DSG Advance BlueMotion Tech
pagina_di_ricerca_fuel_D_condition_U.json,Brotini Spa,Audi Q2,IT,54100 Massa - Ms,cbf6afdc-78b1-4d60-bd2e-0d6bcb566e8b,2190,https://www.autoscout24.it/annunci/audi-q2-1-6-tdi-sport-diesel-bianco-cbf6afdc-78b1-4d60-bd2e-0d6bcb566e8b?cldtidx=11&cldtsrc=listPage,1.6 TDI Sport
pagina_di_ricerca_fuel_D_condition_U.json,Brotini Spa,Land Rover Range Rover Velar,IT,54100 Massa - Ms,3a962ad7-de55-46ac-a34c-aac7a8c41c42,4790,https://www.autoscout24.it/annunci/land-rover-range-rover-velar-2-0d-i4-240-cv-diesel-nero-3a962ad7-de55-46ac-a34c-aac7a8c41c42?cldtidx=12&cldtsrc=listPage,2.0D I4 240 CV
pagina_di_ricerca_fuel_D_condition_U.json,Brotini Spa,Audi Q7,IT,54100 Massa - Ms,4315b16b-865b-4af1-9843-6a5de8f147e3,32500,https://www.autoscout24.it/annunci/audi-q7-3-0-tdi-quattro-tiptronic-diesel-blu-azzurro-4315b16b-865b-4af1-9843-6a5de8f147e3?cldtidx=13&cldtsrc=listPage,3.0 TDI quattro tiptronic
pagina_di_ricerca_fuel_D_condition_U.json,Psa Retail Italia Spa,Renault Kadjar,IT,20149 Milano,608d3158-79b2-47cd-9640-5e2b135c3054,1590,https://www.autoscout24.it/annunci/renault-kadjar-1-6-dci-130cv-energy-bose-diesel-grigio-608d3158-79b2-47cd-9640-5e2b135c3054?cldtidx=14&cldtsrc=listPage,1.6 dCi 130CV Energy Bose
pagina_di_ricerca_fuel_D_condition_U.json,Eschini Auto Srl,Volkswagen Tiguan,IT,56121 Pisa – Pi,37a856e0-680b-4348-87b4-111d7456d252,2050,https://www.autoscout24.it/annunci/volkswagen-tiguan-1-6-tdi-business-bmt-diesel-bianco-37a856e0-680b-4348-87b4-111d7456d252?cldtidx=15&cldtsrc=listPage,1.6 TDI Business BMT
pagina_di_ricerca_fuel_D_condition_U.json,Eschini Auto Srl,Volkswagen Tiguan,IT,56121 Pisa – Pi,62236095-4b99-4d09-8b46-7e515d34b2ec,2000,https://www.autoscout24.it/annunci/volkswagen-tiguan-1-6-tdi-business-bmt-diesel-grigio-62236095-4b99-4d09-8b46-7e515d34b2ec?cldtidx=16&cldtsrc=listPage,1.6 TDI Business BMT
pagina_di_ricerca_fuel_D_condition_U.json,Eschini Auto Srl,Volkswagen Tiguan,IT,56121 Pisa – Pi,b85944f9-28e5-48aa-bff0-c03d98ff0878,2150,https://www.autoscout24.it/annunci/volkswagen-tiguan-1-6-tdi-business-bmt-diesel-grigio-b85944f9-28e5-48aa-bff0-c03d98ff0878?cldtidx=17&cldtsrc=listPage,1.6 TDI Business BMT
pagina_di_ricerca_fuel_D_condition_U.json,Eschini Auto Srl,Volkswagen Tiguan,IT,56121 Pisa – Pi,68a105cd-7c54-4624-909e-eabfc7e8cf0d,2100,https://www.autoscout24.it/annunci/volkswagen-tiguan-1-6-tdi-business-bmt-diesel-grigio-68a105cd-7c54-4624-909e-eabfc7e8cf0d?cldtidx=18&cldtsrc=listPage,1.6 TDI Business BMT
pagina_di_ricerca_fuel_D_condition_U.json,Only Car 1 Srl,Opel Crossland X,IT,44123 Ferrara - FE,d60becbf-64f4-41b5-8499-5f43cdf8fe6e,13890,https://www.autoscout24.it/annunci/opel-crossland-x-1-5-ecotec-diesel-102-cv-start-stop-innovation-diesel-grigio-d60becbf-64f4-41b5-8499-5f43cdf8fe6e?cldtidx=19&cldtsrc=listPage,1.5 ECOTEC diesel 102 CV Start&Stop Innovation
pagina_di_ricerca_fuel_D_condition_U.json,Vroom Automobiliare Srl,Jeep Patriot,IT,57122 Livorno - Li,8906808c-68b4-4a7a-b7b6-80805485de46,549,https://www.autoscout24.it/annunci/jeep-patriot-2-0-turbodiesel-dpf-limited-4x4-diesel-argento-8906808c-68b4-4a7a-b7b6-80805485de46?cldtidx=20&cldtsrc=listPage,2.0 Turbodiesel DPF Limited 4X4
pagina_di_ricerca_fuel_D_condition_U.json,Vroom Automobiliare Srl,Infiniti QX30,IT,57122 Livorno - Li,7931283c-705d-47f8-b766-7873c55103f6,2099,https://www.autoscout24.it/annunci/infiniti-qx30-2-2-diesel-dct-awd-premium-tech-diesel-nero-7931283c-705d-47f8-b766-7873c55103f6?cldtidx=1&cldtsrc=listPage,2.2 diesel DCT AWD Premium Tech
pagina_di_ricerca_fuel_D_condition_U.json,Fourwheels,BMW X6,IT,20831 Seregno - Monza Brianza - Mb,f039a99d-181d-48db-b293-32dffee80781,3200,https://www.autoscout24.it/annunci/bmw-x6-xdrive30d-258cv-extravagance-diesel-grigio-f039a99d-181d-48db-b293-32dffee80781?cldtidx=2&cldtsrc=listPage,xDrive30d 258CV Extravagance
pagina_di_ricerca_fuel_D_condition_U.json,MS Automobili Srl,BMW X5,IT,10100 Torino - To,53434af9-a3ad-4c32-8edb-c8575ed07b0e,2790,https://www.autoscout24.it/annunci/bmw-x5-xdrive30d-luxury-pelle-unicoproprietario-diesel-blu-azzurro-53434af9-a3ad-4c32-8edb-c8575ed07b0e?cldtidx=3&cldtsrc=listPage,xDrive30d Luxury Pelle Unicoproprietario
pagina_di_ricerca_fuel_D_condition_U.json,MS Automobili Srl,Jeep Compass,IT,10100 Torino - To,24640c27-d2e8-4d64-b46e-d7550d4fe804,22900,https://www.autoscout24.it/annunci/jeep-compass-2-0-multijet-ii-automatica-4wd-limited-pelle-unico-diesel-bianco-24640c27-d2e8-4d64-b46e-d7550d4fe804?cldtidx=4&cldtsrc=listPage,2.0 Multijet II Automatica 4WD Limited Pelle Unico
pagina_di_ricerca_fuel_D_condition_U.json,Fourwheels,Jeep Cherokee,IT,20831 Seregno - Monza Brianza - Mb,948c4f6b-1486-4533-9b1f-25f9bd24fea4,480,https://www.autoscout24.it/annunci/jeep-cherokee-2-8-crd-limited-diesel-nero-948c4f6b-1486-4533-9b1f-25f9bd24fea4?cldtidx=5&cldtsrc=listPage,2.8 CRD Limited
pagina_di_ricerca_fuel_D_condition_U.json,Autosile srl,Mazda CX-5,IT,31100 Villorba - Treviso - Tv,d91fb5c1-43a0-4b75-84f7-2210b2d522d4,1350,https://www.autoscout24.it/annunci/mazda-cx-5-2-2l-skyactiv-d-150cv-2wd-essence-diesel-grigio-d91fb5c1-43a0-4b75-84f7-2210b2d522d4?cldtidx=6&cldtsrc=listPage,2.2L Skyactiv-D 150CV 2WD Essence
pagina_di_ricerca_fuel_D_condition_U.json,City Motors Srl,Land Rover Discovery Sport,IT,20900 Monza - Monza Brianza - Mb,20ff17cd-90c4-4408-8acf-ed92f5ae2bbb,28900,https://www.autoscout24.it/annunci/land-rover-discovery-sport-2-0-td4-180-cv-se-diesel-grigio-20ff17cd-90c4-4408-8acf-ed92f5ae2bbb?cldtidx=7&cldtsrc=listPage,2.0 TD4 180 CV SE
pagina_di_ricerca_fuel_D_condition_U.json,Zancauto FCA Outlet,Chevrolet Trax,IT,37040 Zimella - Verona,478bc6c3-bc68-4926-9cac-f8e5a6db9d95,830,https://www.autoscout24.it/annunci/chevrolet-trax-1-7d-fwd-aut-lt-diesel-bianco-478bc6c3-bc68-4926-9cac-f8e5a6db9d95?cldtidx=8&cldtsrc=listPage,1.7D FWD aut. LT
pagina_di_ricerca_fuel_D_condition_U.json,Autoindustriale Srl,Mercedes-Benz GLA 220,IT,39100 Bolzano - Bz,8b87bbdb-9da8-436e-ba04-4ac3bd75b568,2650,https://www.autoscout24.it/annunci/mercedes-benz-gla-220-220-d-aut-4matic-premium-amg-diesel-bianco-8b87bbdb-9da8-436e-ba04-4ac3bd75b568?cldtidx=9&cldtsrc=listPage,220 D AUT 4MATIC PREMIUM AMG
pagina_di_ricerca_fuel_D_condition_U.json,Autoindustriale Srl,Audi Q5,IT,39100 Bolzano - Bz,90d9491a-fc5b-4629-a1cc-0d0c6dfe0ed9,32900,https://www.autoscout24.it/annunci/audi-q5-2-0-tdi-190-cv-quattro-s-tronic-business-sport-diesel-grigio-90d9491a-fc5b-4629-a1cc-0d0c6dfe0ed9?cldtidx=10&cldtsrc=listPage,2.0 TDI 190 CV QUATTRO S TRONIC BUSINESS SPORT
pagina_di_ricerca_fuel_D_condition_U.json,Sea Srl,Skoda Kamiq,IT,10012 Bollengo - Torino - To,0e35929d-3cb6-4fe4-8268-e41a9db689ed,1980,https://www.autoscout24.it/annunci/skoda-kamiq-1-6-tdi-scr-dsg-style-diesel-0e35929d-3cb6-4fe4-8268-e41a9db689ed?cldtidx=11&cldtsrc=listPage,1.6 TDI SCR DSG Style
pagina_di_ricerca_fuel_D_condition_U.json,Sea Srl,Nissan Qashqai,IT,10012 Bollengo - Torino - To,6e2a7f18-a7b2-47b9-914d-c540da60733d,1920,https://www.autoscout24.it/annunci/nissan-qashqai-1-6-dci-4wd-tekna-km-certificati-full-optional-uni-diesel-6e2a7f18-a7b2-47b9-914d-c540da60733d?cldtidx=12&cldtsrc=listPage,1.6 dCi 4WD Tekna km certificati full optional uni
pagina_di_ricerca_fuel_D_condition_U.json,Sea Srl,Nissan X-Trail,IT,10012 Bollengo - Torino - To,95e830da-2e22-4d33-92b5-68863e3a59bd,2590,https://www.autoscout24.it/annunci/nissan-x-trail-dci-150-2wd-n-connecta-a-tasso-zero-full-optional-diesel-95e830da-2e22-4d33-92b5-68863e3a59bd?cldtidx=13&cldtsrc=listPage,dCi 150 2WD N-Connecta a TASSO ZERO! FULL OPTIONAL
pagina_di_ricerca_fuel_D_condition_U.json,biAuto Club Srl,Land Rover Range Rover Evoque,IT,10154 Settimo Torinese,1ddb22ad-8343-4fc7-93b9-5f9f8f1df2dd,2390,https://www.autoscout24.it/annunci/land-rover-range-rover-evoque-2-0-td4-150-cv-5p-pure-diesel-bianco-1ddb22ad-8343-4fc7-93b9-5f9f8f1df2dd?cldtidx=14&cldtsrc=listPage,2.0 TD4 150 CV 5p. Pure
pagina_di_ricerca_fuel_D_condition_U.json,Pluricar Srl,Audi Q5,IT,26013 Bagnolo Cremasco - Cremona,af4c2eaf-656a-4d9f-8ac3-be354986afe4,24400,https://www.autoscout24.it/annunci/audi-q5-2-0-tdi-190cv-quattro-auto-s-line-navi-xeno-euro6-diesel-argento-af4c2eaf-656a-4d9f-8ac3-be354986afe4?cldtidx=15&cldtsrc=listPage,2.0 TDI 190cv quattro auto S line Navi Xeno EURO6
pagina_di_ricerca_fuel_D_condition_U.json,Marelli & Pozzi Spa,Jeep Compass,IT,21100 Gavirate - Varese - Va,71458acd-7141-45f6-8e7e-75ce7ad0013d,2670,https://www.autoscout24.it/annunci/jeep-compass-2-0-multijet-ii-aut-4wd-business-diesel-bianco-71458acd-7141-45f6-8e7e-75ce7ad0013d?cldtidx=16&cldtsrc=listPage,2.0 Multijet II aut. 4WD Business
pagina_di_ricerca_fuel_D_condition_U.json,Marelli & Pozzi Spa,Jeep Renegade,IT,21100 Gavirate - Varese - Va,c4da559f-06fd-414c-b2c6-7c98c4044652,2060,https://www.autoscout24.it/annunci/jeep-renegade-1-6-mjt-120-cv-limited-diesel-argento-c4da559f-06fd-414c-b2c6-7c98c4044652?cldtidx=17&cldtsrc=listPage,1.6 Mjt 120 CV Limited
pagina_di_ricerca_fuel_D_condition_U.json,Marelli & Pozzi Spa,Jeep Renegade,IT,21100 Gavirate - Varese - Va,29a72698-0139-4478-b6ee-5521a694df2e,2010,https://www.autoscout24.it/annunci/jeep-renegade-1-6-mjt-120-cv-limited-diesel-argento-29a72698-0139-4478-b6ee-5521a694df2e?cldtidx=18&cldtsrc=listPage,1.6 Mjt 120 CV Limited
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Land Rover Range Rover Evoque,IT,10061 Cavour,a7cd5db0-df2c-af3a-e053-0100007f0de2,18,https://www.autoscout24.it/annunci/land-rover-range-rover-evoque-2-2-td4-5p-dynamic-diesel-bianco-a7cd5db0-df2c-af3a-e053-0100007f0de2?cldtidx=19&cldtsrc=listPage,2.2 TD4 5p. Dynamic
pagina_di_ricerca_fuel_D_condition_U.json,Cisauto Group,Mercedes-Benz ML 250,IT,42041 Brescello - Re,a7cd5db0-cb2c-af3a-e053-0100007f0de2,1999,https://www.autoscout24.it/annunci/mercedes-benz-ml-250-bluetec-4matic-premium-cerchi-21-amg-euro6b-diesel-argento-a7cd5db0-cb2c-af3a-e053-0100007f0de2?cldtidx=20&cldtsrc=listPage,BlueTEC 4Matic Premium Cerchi 21 AMG euro6b
pagina_di_ricerca_fuel_D_condition_U.json,Reauto srl,Jeep Cherokee,IT,24057 Martinengo - Bergamo - BG,e6bbd718-2d90-45cb-80f2-51e14029061a,230,https://www.autoscout24.it/annunci/jeep-cherokee-2-5-crd-limited-diesel-nero-e6bbd718-2d90-45cb-80f2-51e14029061a?cldtidx=1&cldtsrc=listPage,2.5 CRD Limited
pagina_di_ricerca_fuel_D_condition_U.json,Antolini Srl,Audi Q5,IT,30174 Mestre - Venezia - Ve,87f63fe6-ea3f-418c-ad7d-bb3e50416cdd,37500,https://www.autoscout24.it/annunci/audi-q5-35-tdi-quattro-s-tronic-business-diesel-bianco-87f63fe6-ea3f-418c-ad7d-bb3e50416cdd?cldtidx=2&cldtsrc=listPage,35 TDI quattro S tronic Business
pagina_di_ricerca_fuel_D_condition_U.json,Antolini Srl,Mercedes-Benz GLC 220,IT,30174 Mestre - Venezia - Ve,614fd4ad-2e88-4a5d-97d7-3d9d246ffc90,45900,https://www.autoscout24.it/annunci/mercedes-benz-glc-220-d-4matic-sport-diesel-nero-614fd4ad-2e88-4a5d-97d7-3d9d246ffc90?cldtidx=3&cldtsrc=listPage,d 4Matic Sport
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Fiat 500X,IT,41049 Sassuolo,59b25db0-0233-432d-e053-0100007fa803,18,https://www.autoscout24.it/annunci/fiat-500x-1-6-multijet-120-cv-city-cross-diesel-blu-azzurro-59b25db0-0233-432d-e053-0100007fa803?cldtidx=4&cldtsrc=listPage,1.6 MultiJet 120 CV City Cross
pagina_di_ricerca_fuel_D_condition_U.json,PMS Auto Sas,Audi Q5,IT,12062 Cherasco - Cuneo,fb038f00-7860-49d0-ad5f-d6d5394bbbeb,1195,https://www.autoscout24.it/annunci/audi-q5-2-0-tdi-170-cv-quattro-s-tronic-diesel-grigio-fb038f00-7860-49d0-ad5f-d6d5394bbbeb?cldtidx=5&cldtsrc=listPage,2.0 TDI 170 CV quattro S tronic
pagina_di_ricerca_fuel_D_condition_U.json,burn auto e moto srl,Porsche Macan,IT,42028 Poviglio RE,2856e313-a81a-4937-989d-5a438375a865,4200,https://www.autoscout24.it/annunci/porsche-macan-3-0-s-diesel-diesel-bianco-2856e313-a81a-4937-989d-5a438375a865?cldtidx=6&cldtsrc=listPage,3.0 S Diesel
pagina_di_ricerca_fuel_D_condition_U.json,Commercio e Servizi Srl,Land Rover Defender,IT,23900 Lecco - Lc,abf85cb0-42a4-736a-e053-0100007f69d8,39900,https://www.autoscout24.it/annunci/land-rover-defender-110-2-2-td4-station-wagon-n1-fantastico-diesel-bianco-abf85cb0-42a4-736a-e053-0100007f69d8?cldtidx=7&cldtsrc=listPage,110 2.2 TD4 Station Wagon N1 - FANTASTICO!
pagina_di_ricerca_fuel_D_condition_U.json,Autozatti Parma,Jeep Compass,IT,43121 Parma Pr - Parma - PR,44912d2d-7c86-4ea8-a383-b9e36b565984,2690,https://www.autoscout24.it/annunci/jeep-compass-2-0-multijet-ii-aut-4wd-night-eagle-diesel-bianco-44912d2d-7c86-4ea8-a383-b9e36b565984?cldtidx=8&cldtsrc=listPage,2.0 Multijet II aut. 4WD Night Eagle
pagina_di_ricerca_fuel_D_condition_U.json,Di Viesto,Audi Q7,IT,10148 Torino - To,70f0f896-dd45-461f-a39c-a15c2ce6dfbe,34500,https://www.autoscout24.it/annunci/audi-q7-3-0-tdi-218-cv-quattro-advanced-plus-s-line-estern-diesel-grigio-70f0f896-dd45-461f-a39c-a15c2ce6dfbe?cldtidx=9&cldtsrc=listPage,3.0 TDI 218 CV quattro ADVANCED PLUS S-LINE ESTERN
pagina_di_ricerca_fuel_D_condition_U.json,Sesto Autoveicoli Spa,Audi Q3,IT,20099 Sesto San Giovanni - Milano - Mi,cad1e04d-a6ef-4f08-89d9-9e38550fa56f,3990,https://www.autoscout24.it/annunci/audi-q3-35-tdi-s-tronic-s-line-edition-diesel-nero-cad1e04d-a6ef-4f08-89d9-9e38550fa56f?cldtidx=10&cldtsrc=listPage,35 TDI S tronic S line edition
pagina_di_ricerca_fuel_D_condition_U.json,Bertolucci E Coluccini Srl,Ford EcoSport,IT,55054 Massarosa - Lucca - Lu,10cb16f4-df6d-41c1-9dbd-ae5aded8cafe,1190,https://www.autoscout24.it/annunci/ford-ecosport-1-5-tdci-95-cv-plus-diesel-nero-10cb16f4-df6d-41c1-9dbd-ae5aded8cafe?cldtidx=11&cldtsrc=listPage,1.5 TDCi 95 CV Plus
pagina_di_ricerca_fuel_D_condition_U.json,Vr Auto Srl,BMW X3,IT,37138 Verona - Vr,74ab70ee-f28d-4328-97de-07c5d0914551,22300,https://www.autoscout24.it/annunci/bmw-x3-xdrive20d-business-advantage-automatica-euro-6b-diesel-bianco-74ab70ee-f28d-4328-97de-07c5d0914551?cldtidx=12&cldtsrc=listPage,xDrive20d Business Advantage Automatica | EURO 6B
pagina_di_ricerca_fuel_D_condition_U.json,Privacar - Padova,Mercedes-Benz GLC 200,IT,35010 Limena - Padova - PD,12469905-9258-494b-8db8-401f0226e408,4930,https://www.autoscout24.it/annunci/mercedes-benz-glc-200-d-4matic-amg-vettura-ufficiale-diesel-nero-12469905-9258-494b-8db8-401f0226e408?cldtidx=13&cldtsrc=listPage,d 4Matic AMG - VETTURA UFFICIALE
pagina_di_ricerca_fuel_D_condition_U.json,Motors Monza Srl,Dodge Caliber,IT,20900 Monza Brianza - Mb,43185cb0-42dc-0615-e053-0100007f59a3,230,https://www.autoscout24.it/annunci/dodge-caliber-2-0-turbodiesel-dpf-sxt-leather-pelle-touchscreen-diesel-nero-43185cb0-42dc-0615-e053-0100007f59a3?cldtidx=14&cldtsrc=listPage,2.0 Turbodiesel DPF SXT Leather *Pelle*Touchscreen
pagina_di_ricerca_fuel_D_condition_U.json,Suv&City Car,Dacia Duster,IT,24040 Lallio - Bergamo - BG,894c8a3c-b137-48e3-a2d3-3c1fc64ab6de,390,https://www.autoscout24.it/annunci/dacia-duster-1-5-dci-110cv-4x2-euro-5-diesel-blu-azzurro-894c8a3c-b137-48e3-a2d3-3c1fc64ab6de?cldtidx=15&cldtsrc=listPage,1.5 dCi 110CV 4x2 /EURO 5
pagina_di_ricerca_fuel_D_condition_U.json,Gotti Auto Srl,Maserati Levante,IT,24069 San Paolo D'Argon - Bergamo,e99d1b19-9ccc-4562-9240-91f22eadaf3b,5250,https://www.autoscout24.it/annunci/maserati-levante-v6-diesel-ufficiale-italiana-entra-diesel-blu-azzurro-e99d1b19-9ccc-4562-9240-91f22eadaf3b?cldtidx=16&cldtsrc=listPage,V6 Diesel UFFICIALE ITALIANA ENTRA
pagina_di_ricerca_fuel_D_condition_U.json,Gotti Auto Srl,Land Rover Range Rover Sport,IT,24069 San Paolo D'Argon - Bergamo,a901afff-574e-41c2-bc22-ab1cb5a38d86,1750,https://www.autoscout24.it/annunci/land-rover-range-rover-sport-3-0-sdv6-70000-motore-fatture-range-rover-diesel-nero-a901afff-574e-41c2-bc22-ab1cb5a38d86?cldtidx=17&cldtsrc=listPage,3.0 SDV6 70000 MOTORE FATTURE RANGE ROVER
pagina_di_ricerca_fuel_D_condition_U.json,Autolago,Ford Kuga,IT,25080 Manerba del Garda - Brescia - Bs,7fcc5bb0-b56e-b874-e053-0100007fb139,1699,https://www.autoscout24.it/annunci/ford-kuga-2-0-tdci-150-cv-4x4-euro-6-solo-28-000km-diesel-bianco-7fcc5bb0-b56e-b874-e053-0100007fb139?cldtidx=18&cldtsrc=listPage,2.0 TDCI 150 CV 4x4 euro 6. Solo 28.000km
pagina_di_ricerca_fuel_D_condition_U.json,Autosilver,Audi Q2,IT,37135 Verona - Vr,f9ba3070-8839-4294-a63a-c64fcf21dee9,2350,https://www.autoscout24.it/annunci/audi-q2-30-tdi-s-tronic-admired-diesel-grigio-f9ba3070-8839-4294-a63a-c64fcf21dee9?cldtidx=19&cldtsrc=listPage,30 TDI S tronic Admired
pagina_di_ricerca_fuel_D_condition_U.json,Dpr srl,Land Rover Discovery Sport,IT,27028 San Martino Siccomario - Pavia,87038368-4414-4189-b1bd-e0ed2fba968b,2490,https://www.autoscout24.it/annunci/land-rover-discovery-sport-2-0-td4-150-cv-se-7-posti-diesel-grigio-87038368-4414-4189-b1bd-e0ed2fba968b?cldtidx=20&cldtsrc=listPage,2.0 TD4 150 CV SE 7 POSTI
pagina_di_ricerca_fuel_D_condition_U.json,Frattin Auto Srl,Jeep Compass,IT,36022 Cassola - Vi,d1c7f148-052d-40e3-81f1-a96629c8dc4e,27490,https://www.autoscout24.it/annunci/jeep-compass-2-0-multijet-ii-aut-4wd-limited-diesel-nero-d1c7f148-052d-40e3-81f1-a96629c8dc4e?cldtidx=1&cldtsrc=listPage,2.0 Multijet II aut. 4WD Limited
pagina_di_ricerca_fuel_D_condition_U.json,Bi-Elle Auto Spa,Dodge Journey,IT,35043 Monselice,b305aeac-ad0a-455b-9586-c323968017b5,530,https://www.autoscout24.it/annunci/dodge-journey-2-0-turbodiesel-r-t-dpf-diesel-grigio-b305aeac-ad0a-455b-9586-c323968017b5?cldtidx=2&cldtsrc=listPage,2.0 Turbodiesel R/T DPF
pagina_di_ricerca_fuel_D_condition_U.json,Bi-Elle Auto Spa,Jeep Renegade,IT,35043 Monselice,cb720abd-8d79-4b50-8f63-0ec0ce458031,20500,https://www.autoscout24.it/annunci/jeep-renegade-1-6-mjt-120-cv-limited-diesel-bianco-cb720abd-8d79-4b50-8f63-0ec0ce458031?cldtidx=3&cldtsrc=listPage,1.6 Mjt 120 CV Limited
pagina_di_ricerca_fuel_D_condition_U.json,Chiappa Simonetta - Link Motors Gallarate1,BMW X3,IT,21048 Solbiate Arno - Varese - VA,ab5fccd6-3ca5-412a-a4c9-e43838bf98af,1439,https://www.autoscout24.it/annunci/bmw-x3-xdrive-30d-futura-automatico-portabici-orig-bmw-diesel-bronzo-ab5fccd6-3ca5-412a-a4c9-e43838bf98af?cldtidx=4&cldtsrc=listPage,xDrive 30d FUTURA AUTOMATICO+PORTABICI ORIG. BMW
pagina_di_ricerca_fuel_D_condition_U.json,Mondialcar Prato Srl,Volkswagen Tiguan,IT,59100 Prato – Po,5712218f-8ad0-49cd-b6fd-52473e5c169b,17400,https://www.autoscout24.it/annunci/volkswagen-tiguan-2-0-tdi-dsg-4motion-business-2016-occasione-diesel-nero-5712218f-8ad0-49cd-b6fd-52473e5c169b?cldtidx=5&cldtsrc=listPage,2.0 TDI DSG 4MOTION Business 2016 * OCCASIONE *
pagina_di_ricerca_fuel_D_condition_U.json,Mondialcar Prato Srl,MINI Cooper D Countryman,IT,59100 Prato – Po,36618251-c6d9-4291-9079-ea692c73aa7a,1340,https://www.autoscout24.it/annunci/mini-cooper-d-countryman-mini-2-0-automatica-111cv-2013-diesel-marrone-36618251-c6d9-4291-9079-ea692c73aa7a?cldtidx=6&cldtsrc=listPage,Mini 2.0 Automatica 111CV 2013
pagina_di_ricerca_fuel_D_condition_U.json,Mondialcar Prato Srl,MINI Cooper D Countryman,IT,59100 Prato – Po,31e04936-2c6b-4353-bc02-17993e924845,1199,https://www.autoscout24.it/annunci/mini-cooper-d-countryman-1-6-business-90cv-2016-adatta-ai-neopatentati-diesel-bianco-31e04936-2c6b-4353-bc02-17993e924845?cldtidx=7&cldtsrc=listPage,1.6 Business 90CV 2016 * ADATTA AI NEOPATENTATI *
pagina_di_ricerca_fuel_D_condition_U.json,Rossini Auto,Audi Q5,IT,25027 Quinzano d'Oglio - Brescia,d53d8c01-5d0b-414b-9de0-bd8bc684027f,37400,https://www.autoscout24.it/annunci/audi-q5-50-tdi-286-cv-quattro-tiptronic-business-sport-dpf-diesel-blu-azzurro-d53d8c01-5d0b-414b-9de0-bd8bc684027f?cldtidx=8&cldtsrc=listPage,50 TDI 286 CV QUATTRO TIPTRONIC BUSINESS SPORT DPF
pagina_di_ricerca_fuel_D_condition_U.json,Mazza Group Service Srl,BMW X1,IT,40013 Castel Maggiore - Bologna - Bo,5dd00cfb-8e3b-46c6-97b9-8f80e0511fe6,25750,https://www.autoscout24.it/annunci/bmw-x1-sdrive-18d-xline-auto-tetto-pelle-navi-pro-19-diesel-grigio-5dd00cfb-8e3b-46c6-97b9-8f80e0511fe6?cldtidx=9&cldtsrc=listPage,"sDrive 18d xLine AUTO. - TETTO/PELLE/NAVI PRO/19"""
