File,id_annuncio,Marca,Carrozzeria,Alimentazione,Tipo di veicolo,Modello,Colore esterno,Tipo di cambio,Cilindrata,Porte,Posti a sedere,Cilindri,Marce,Classe emissioni,Peso a vuoto,Tipo di unità,Rivestimenti,Tipo di vernice,Proprietari,Usato Garantito,Tagliandi certificati,Consumo carburante,Emissioni di CO2,Veicolo per non fumatori,Ultimo tagliando,Per neopatentati,_ - _ - Prossima revisione,_ - _ - Emissioni di CO21,_ - _ - Consumo carburante:1,_ - _ - Prossima nuova,_ - _ - Numero della chiave
singole_pagine_fuel_D_condition_U.json,8c365db0-5a01-1203-e053-0100007f4ee3,Ford,Altro,Diesel (Filtro antiparticolato),Usato,Kuga,Nero,Manuale,1997 ,5,5,4,6,Euro 5,1605,,,Metallizzato,,,,"5,3 l/100 km (comb.)
6,3 l/100 km (urbano)
4,7 l/100 km (extraurbano)",139,,,,,,,,
singole_pagine_fuel_D_condition_U.json,0ff95cb0-191a-9468-e053-0100007f72b9,Nissan,Altro,Diesel,Usato,Juke,Nero,Manuale,1461 ,5,5,4,6,Euro 6,1380,anteriore,"Stoffa, Nero",Metallizzato,,,,"4 l/100 km (comb.)
4,4 l/100 km (urbano)
3,8 l/100 km (extraurbano)",104,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,ea907295-5864-41b8-9e7e-b2977925b370,Nissan,Altro,Diesel,Usato,Qashqai,Grigio,Manuale,1461 ,5,5,4,6,Euro 6d-TEMP,1460,,"Pelle totale, Nero",Metallizzato,,,Sì,"4,2 l/100 km (comb.)
4,7 l/100 km (urbano)
3,9 l/100 km (extraurbano)",110,,,,,,,,
singole_pagine_fuel_D_condition_U.json,9f36a388-de23-4dda-b553-6001be92ca65,Mazda,SUV/Fuoristrada/Pick-up,Diesel (Filtro antiparticolato),Usato,CX-3,Grigio,Manuale,1499 ,5,5,4,6,Euro 6,,anteriore,"Pelle totale, Nero",Metallizzato,1,,,"4 l/100 km (comb.)
4,4 l/100 km (urbano)
3,8 l/100 km (extraurbano)",105,,,,,,,,
singole_pagine_fuel_D_condition_U.json,73c50a56-c5ee-459d-baa4-928dca67be8d,Audi,Altro,Diesel,Usato,Q7,Grigio,Automatico,2967 ,5,5,6,8,Euro 6,2070,,"Pelle totale, Nero",,,,Sì,"5,9 l/100 km (comb.)
6,3 l/100 km (urbano)
5,6 l/100 km (extraurbano)",154,,,,,,,,
singole_pagine_fuel_D_condition_U.json,83645cb0-2bed-b531-e053-0100007f6f20,Opel,Altro,Diesel (Filtro antiparticolato),Usato,Mokka,Marrone,Manuale,1686 ,5,5,4,6,Euro 6,1599,,,,,,Sì,"4,9 l/100 km (comb.)
5,6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",129,Sì,08/2020,,,,,,
singole_pagine_fuel_D_condition_U.json,a46a5cb0-97b9-d432-e053-0100007f30ed,Chevrolet,Altro,Diesel (Filtro antiparticolato),Usato,Captiva,Bianco,Manuale,1991 ,5,7,4,5,Euro 4,1895,,,,,,Sì,"7,6 l/100 km (comb.)
8,8 l/100 km (urbano)
6,8 l/100 km (extraurbano)",198,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,41425cb0-04ef-f325-e053-0100007f8c48,Porsche,Altro,Diesel (Filtro antiparticolato),Usato,Macan,Nero,Semiautomatico,2967 ,5,5,6,7,Euro 6,1955,,,,,,,"6,3 l/100 km (comb.)
6,9 l/100 km (urbano)
5,9 l/100 km (extraurbano)",164,,,,,164 g CO2/km (comb.),"6,3 l/100 km (comb.)
6,9 l/100 km (urbano)
5,9 l/100 km (extraurbano)",,
singole_pagine_fuel_D_condition_U.json,b12e63bd-b362-4eb0-b172-be80bacfee3f,Ford,Altro,Diesel,Usato,Transit,Bianco,Manuale,2496 ,2,3,4,5,,1600,posteriore,"Stoffa, Grigio",Base,1,12 mese,,"5,2 l/100 km (urbano)
6,3 l/100 km (extraurbano)",,,,,09/2022,,,,
singole_pagine_fuel_D_condition_U.json,28315cb0-1bbd-3c1d-e053-0100007f59a6,Volkswagen,Altro,Diesel (Filtro antiparticolato),Usato,Tiguan,Nero,Manuale,1968 ,5,5,4,6,Euro 4,1666,4x4,,Metallizzato,1,,Sì,"6,4 l/100 km (comb.)
8 l/100 km (urbano)
5,4 l/100 km (extraurbano)",167,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,042d5cb0-13d8-091e-e053-0100007facd4,Land Rover,Altro,Diesel (Filtro antiparticolato),Usato,Freelander,Blu/Azzurro,Automatico,2179 ,5,5,4,6,Euro 4,2030,,,,,,,"6,7 l/100 km (comb.)
8,5 l/100 km (urbano)
5,7 l/100 km (extraurbano)",179,,,,,,,,
singole_pagine_fuel_D_condition_U.json,b6fca3bd-b7c6-4649-a0a8-09d6abc12d1d,Audi,Altro,Diesel,Usato,Q3,Grigio,Automatico,1968 ,5,5,4,,Euro 6,,anteriore,,,,48 mese,,"4,7 l/100 km (comb.)
5,4 l/100 km (urbano)
4,3 l/100 km (extraurbano)",122,,,,,,,,
singole_pagine_fuel_D_condition_U.json,819ad637-d32e-431f-850a-a5d919d398a4,Audi,Altro,Diesel,Usato,Q3,Arancione,,1968 ,5,5,4,,Euro 6,,4x4,,,,48 mese,,"5,6 l/100 km (comb.)
6,4 l/100 km (urbano)
5,1 l/100 km (extraurbano)",148,,,,,,,,
singole_pagine_fuel_D_condition_U.json,5b555845-89e1-4856-b3d4-e80e5124540a,Audi,Altro,Diesel,Usato,A1,Bianco,,1422 ,5,5,3,,Euro 6,,anteriore,,Metallizzato,,48 mese,,"4 l/100 km (comb.)
4,5 l/100 km (urbano)
3,7 l/100 km (extraurbano)",104,,,,,,,,
singole_pagine_fuel_D_condition_U.json,fed85bb0-b453-9878-e053-0100007f64e5,BMW,Altro,Diesel (Filtro antiparticolato),Usato,X3,Blu/Azzurro,Automatico,1995 ,5,5,4,8,Euro 6,1825,,,,,,,"5,5 l/100 km (comb.)
6,1 l/100 km (urbano)
5,1 l/100 km (extraurbano)",144,,,,,144 g CO2/km (comb.),"5,5 l/100 km (comb.)
6,1 l/100 km (urbano)
5,1 l/100 km (extraurbano)",,
singole_pagine_fuel_D_condition_U.json,4aed0753-c154-4c62-acc7-ee3cea0db76f,Audi,Altro,Diesel (Filtro antiparticolato),Usato,Q3,Nero,Automatico,1968 ,5,5,4,6,Euro 5,1620,4x4,"Pelle parziale, Nero",Metallizzato,2,12 mese,Sì,"5,7 l/100 km (comb.)
6,9 l/100 km (urbano)
5 l/100 km (extraurbano)",149,Sì,08/2020,,,,,,
singole_pagine_fuel_D_condition_U.json,fed85bb0-af53-9878-e053-0100007f64e5,BMW,Altro,Diesel (Filtro antiparticolato),Usato,X5,Nero,Automatico,2993 ,5,5,6,6,Euro 4,2150,,,,,,Sì,"8,1 l/100 km (comb.)
10,2 l/100 km (urbano)
6,9 l/100 km (extraurbano)",214,Sì,09/2019,,09/2020,,,,
singole_pagine_fuel_D_condition_U.json,d2079378-9504-49a5-b56a-4d1d398014f0,BMW,Altro,Diesel,Usato,X1,Nero,Manuale,1496 ,5,5,3,6,Euro 6d-TEMP,1555,anteriore,"Pelle totale, Nero",,1,24 mese,Sì,"4,1 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",107,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,f970059a-56d9-4c41-acfe-386d3afceba1,Mercedes-Benz,Altro,Diesel (Filtro antiparticolato),Usato,B 180,Nero,Automatico,1461 ,5,5,4,,Euro 6,,anteriore,,,,24 mese,,"4 l/100 km (comb.)
4,5 l/100 km (urbano)
4,2 l/100 km (extraurbano)",104,,,,,,,,
singole_pagine_fuel_D_condition_U.json,4cd75bb0-1713-e679-e053-0100007f66ea,Citroen,Altro,Diesel,Usato,C4 Cactus,Bianco,Semiautomatico,1560 ,5,5,4,6,Euro 5,1130,,,Metallizzato,,,Sì,"3,5 l/100 km (comb.)
3,8 l/100 km (urbano)
3,4 l/100 km (extraurbano)",92,,,,,,,,
singole_pagine_fuel_D_condition_U.json,2453c2a0-774f-4cd7-8329-73b2b299e8a6,Mazda,Altro,Diesel,Usato,CX-3,Grigio,Manuale,1499 ,5,5,4,6,Euro 6,1371,,,,,,,"4,7 l/100 km (comb.)
4,9 l/100 km (urbano)
4,6 l/100 km (extraurbano)",123,,,,,,,,
singole_pagine_fuel_D_condition_U.json,12a05bb0-2fa2-0e64-e053-0100007fe088,Suzuki,Altro,Diesel (Filtro antiparticolato),Usato,Vitara,Beige,Manuale,1598 ,5,5,4,6,Euro 6,1305,,,,,,,"4 l/100 km (comb.)
4,6 l/100 km (urbano)
3,7 l/100 km (extraurbano)",106,,,,,,,,
singole_pagine_fuel_D_condition_U.json,51865bb0-17cb-c35b-e053-0100007fb5d6,Chevrolet,Altro,Diesel (Filtro antiparticolato),Usato,Trax,Bianco,Manuale,1686 ,5,5,4,6,Euro 5,1560,,,,,,,"4,5 l/100 km (comb.)
5,4 l/100 km (urbano)
4 l/100 km (extraurbano)",120,,04/2020,,09/2021,,,,
singole_pagine_fuel_D_condition_U.json,fedaa56b-ca2d-4add-9784-07ac628cfa25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
singole_pagine_fuel_D_condition_U.json,a2705bb0-30e4-0554-e053-0100007f0cf7,Fiat,Altro,Diesel,Usato,500X,Grigio,Manuale,1248 ,5,5,4,5,Euro 6,1395,,,Metallizzato,,,,"4,1 l/100 km (comb.)
4,6 l/100 km (urbano)
3,8 l/100 km (extraurbano)",107,,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,f00c5bb0-baa9-ca28-e053-0100007ff328,Volkswagen,Altro,Diesel (Filtro antiparticolato),Usato,Tiguan,Nero,Manuale,1968 ,5,5,4,6,Euro 4,1666,4x4,"Stoffa, Nero",Metallizzato,1,,Sì,"6,4 l/100 km (comb.)
8 l/100 km (urbano)
5,4 l/100 km (extraurbano)",167,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,d55e5bb0-5d46-fb4b-e053-0100007f928d,Jeep,Altro,Diesel,Usato,Cherokee,Blu/Azzurro,Manuale,2499 ,5,5,4,5,Euro 3,2030,,"Pelle totale, Nero",Metallizzato,1,,Sì,"9 l/100 km (comb.)
11,7 l/100 km (urbano)
7,5 l/100 km (extraurbano)",250,Sì,11/2018,,06/2021,,,,
singole_pagine_fuel_D_condition_U.json,d55e5bb0-5c46-fb4b-e053-0100007f928d,BMW,Altro,Diesel (Filtro antiparticolato),Usato,X4,Grigio,Manuale,1995 ,5,5,4,6,Euro 6,1805,,,Metallizzato,,,,"5,4 l/100 km (comb.)
6,1 l/100 km (urbano)
5 l/100 km (extraurbano)",142,,,,,142 g CO2/km (comb.),"5,4 l/100 km (comb.)
6,1 l/100 km (urbano)
5 l/100 km (extraurbano)",,
singole_pagine_fuel_D_condition_U.json,154e5bb0-2641-c146-e053-0100007f2c89,Jeep,Altro,Diesel,Usato,Renegade,Nero,Manuale,1956 ,5,5,4,6,Euro 6,1505,,,Metallizzato,1,,,"5,1 l/100 km (comb.)
6 l/100 km (urbano)
4,6 l/100 km (extraurbano)",134,,07/2020,,10/2021,,,,
singole_pagine_fuel_D_condition_U.json,ab295bb0-a1d7-0a35-e053-0100007f9652,Land Rover,Altro,Diesel,Usato,Range Rover Evoque,Grigio,Automatico,1999 ,5,5,4,9,Euro 6,1655,4x4,,Metallizzato,1,,Sì,"4,8 l/100 km (comb.)
5,5 l/100 km (urbano)
4,3 l/100 km (extraurbano)",125,Sì,05/2020,,01/2021,125 g CO2/km (comb.),"4,8 l/100 km (comb.)
5,5 l/100 km (urbano)
4,3 l/100 km (extraurbano)",,
singole_pagine_fuel_D_condition_U.json,dc6d03e9-33d4-4d56-875a-ee820eaeec46,Honda,Altro,Diesel,Usato,CR-V,Grigio,Manuale,2204 ,5,5,4,6,Euro 4,1692,4x4,"Pelle totale, Nero",Metallizzato,2,,Sì,"6,5 l/100 km (comb.)
8,1 l/100 km (urbano)
5,7 l/100 km (extraurbano)",173,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,149a8501-8988-4a68-bee6-b7552bd20368,Fiat,Altro,Diesel,Usato,Ducato,Bianco,Manuale,1997 ,2,2,4,5,Euro 3,1630,anteriore,"Stoffa, Grigio",Base,,,,"6,9 l/100 km (comb.)
8,4 l/100 km (urbano)
5,6 l/100 km (extraurbano)",,,,Sì,07/2022,,,,
singole_pagine_fuel_D_condition_U.json,18f32d7d-30af-4363-9d9e-2c98145e9c47,Audi,Altro,Diesel,Usato,Q3,Nero,Manuale,1968 ,5,5,4,6,Euro 6,1560,anteriore,"Stoffa, Nero",Metallizzato,1,,Sì,"4,6 l/100 km (comb.)
5,3 l/100 km (urbano)
4,1 l/100 km (extraurbano)",121,,,,,,,,
singole_pagine_fuel_D_condition_U.json,294bab9c-1ef1-46be-8b61-004811eddc72,BMW,Altro,Diesel,Usato,X3,Grigio,Manuale,1995 ,5,5,4,6,Euro 5,1790,,,,,,,"5,6 l/100 km (comb.)
6,7 l/100 km (urbano)
5 l/100 km (extraurbano)",149,,,,,,,,
singole_pagine_fuel_D_condition_U.json,60440e11-d8f4-4ce5-9809-ed85f02c8bd0,MINI,Altro,Diesel,Usato,One D Countryman,Bianco,Manuale,1598 ,5,5,4,6,Euro 6,1385,,,,,,,"4,2 l/100 km (comb.)
4,7 l/100 km (urbano)
3,9 l/100 km (extraurbano)",111,,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,ea705ab0-9fe9-b56d-e053-0100007f8a61,Hyundai,Altro,Diesel (Filtro antiparticolato),Usato,Tucson,Grigio,Manuale,1685 ,5,5,4,6,Euro 6,1500,,,,,,Sì,"4,6 l/100 km (comb.)
5,4 l/100 km (urbano)
4,2 l/100 km (extraurbano)",119,Sì,02/2020,,,,,,
singole_pagine_fuel_D_condition_U.json,29de1da6-f8c7-45bf-aa05-c2f17b5f6f72,Toyota,Altro,Diesel,Usato,Land Cruiser,Nero,Automatico,2982 ,5,5,4,5,Euro 3,2100,4x4,,Metallizzato,1,,,"9,5 l/100 km (comb.)
11,6 l/100 km (urbano)
8,2 l/100 km (extraurbano)",253,,,,,,,,
singole_pagine_fuel_D_condition_U.json,f4d376b1-d6d3-4c30-929f-471b4db8fff8,MINI,Altro,Diesel (Filtro antiparticolato),Usato,Cooper Countryman,Grigio,Automatico,1995 ,,5,,6,Euro 6,,4x4,Altro,Metallizzato,1,12 mese,,"5,9 l/100 km (comb.)
7,5 l/100 km (urbano)
5 l/100 km (extraurbano)",155,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,cd11e94a-8c3f-4027-adf4-57cf6ce30794,Ford,Altro,Diesel,Usato,Edge,Bianco,Automatico,1997 ,5,5,4,6,Euro 6,1784,4x4,,,,,,"54 l/100 km (comb.)
6,4 l/100 km (urbano)
5,4 l/100 km (extraurbano)",149,,,,,,,,
singole_pagine_fuel_D_condition_U.json,16f7b5f9-1d24-4810-8548-0bef03170f18,Volkswagen,Altro,Diesel,Usato,T-Roc,Nero,Manuale,1598 ,5,5,4,6,Euro 6d-TEMP,1395,anteriore,"Stoffa, Nero",,1,,Sì,"4,4 l/100 km (comb.)
5 l/100 km (urbano)
4 l/100 km (extraurbano)",113,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,5f4b5ab0-1e96-6b61-e053-0100007f3e2e,BMW,Altro,Diesel,Usato,X3,Bianco,Automatico,2993 ,5,,6,,,,4x4,,,2,,Sì,,,,,,,,,,
singole_pagine_fuel_D_condition_U.json,4af159b0-caa8-a33a-e053-0100007f85a1,Peugeot,Altro,Diesel,Usato,3008,Bianco,Automatico,1997 ,5,5,4,6,Euro 5,1614,,,,,,,"6,6 l/100 km (comb.)
8,5 l/100 km (urbano)
5,5 l/100 km (extraurbano)",172,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,202a99c5-a41a-488b-81e9-ad209f1a071a,Ford,Altro,Diesel,Usato,Edge,Bianco,Automatico,2000 ,5,5,4,6,Euro 6,1784,4x4,,,,,,"54 l/100 km (comb.)
6,4 l/100 km (urbano)
5,4 l/100 km (extraurbano)",149,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,7cd559b0-cb70-be33-e053-0100007f2724,Volvo,Altro,Diesel (Filtro antiparticolato),Usato,XC90,Bianco,Automatico,1969 ,5,7,4,8,Euro 6d-TEMP,2051,,,,1,,Sì,"6,2 l/100 km (comb.)
7,1 l/100 km (urbano)
5,6 l/100 km (extraurbano)",163,Sì,09/2020,,,163 g CO2/km (comb.),"6,2 l/100 km (comb.)
7,1 l/100 km (urbano)
5,6 l/100 km (extraurbano)",,
singole_pagine_fuel_D_condition_U.json,ee68981f-810a-4f9b-8f9e-aed453a6131b,Mazda,Altro,Diesel,Usato,CX-5,Bianco,Manuale,2191 ,5,5,4,6,Euro 6,1605,,,,,,,"5,2 l/100 km (comb.)
6 l/100 km (urbano)
4,7 l/100 km (extraurbano)",136,,,,,,,,
singole_pagine_fuel_D_condition_U.json,b5d1482f-69f0-4f7e-90ff-41c8554de561,Lancia,Altro,Diesel,Usato,Delta,Bianco,Manuale,1598 ,5,5,,,Euro 5,,,,Metallizzato,,Sì,,,,,,,,,,,
singole_pagine_fuel_D_condition_U.json,2d3a04fc-acf0-4b4b-92f8-fe328b926a6f,Peugeot,Altro,Diesel,Usato,208,Grigio,Manuale,1499 ,5,5,,,Euro 6,,,,Metallizzato,,Sì,,,,,,,,,,,
singole_pagine_fuel_D_condition_U.json,ad761982-2833-4f17-a5b8-5c2cceac7e0d,Peugeot,Altro,Diesel,Usato,2008,Grigio,Manuale,1560 ,5,5,,,Euro 6,,,,Metallizzato,,Sì,,,,,,,,,,,
singole_pagine_fuel_D_condition_U.json,bd18b867-d8f6-4f0e-85e0-0b62619d4c15,Caravans-Wohnm,Altro,Diesel (Filtro antiparticolato),Usato,Elnagh,Bianco,Manuale,2198 ,,,4,5,Euro 4,,anteriore,,Base,,12 mese,Sì,,,,,,,,,,
singole_pagine_fuel_D_condition_U.json,398a54b0-8d20-0e40-e053-0100007ff9ae,Jeep,Altro,Diesel,Usato,Wrangler,Grigio,Manuale,2776 ,3,4,4,6,Euro 5,2050,,,,,,Sì,"7,1 l/100 km (comb.)
8,3 l/100 km (urbano)
6,5 l/100 km (extraurbano)",187,,,,,,,,
singole_pagine_fuel_D_condition_U.json,857d53b0-55b6-2d60-e053-0100007f056b,Fiat,Altro,Diesel,Usato,Freemont,Bianco,Automatico,1956 ,5,7,4,6,Euro 5,2119,,,,,,,"7,3 l/100 km (comb.)
9,6 l/100 km (urbano)
6 l/100 km (extraurbano)",194,,,,,,,,
singole_pagine_fuel_D_condition_U.json,dea653b0-bc59-0e6e-e053-0100007f445e,Volkswagen,Altro,Diesel (Filtro antiparticolato),Usato,Touareg,Blu/Azzurro,Automatico,2967 ,5,5,6,8,Euro 5,2228,,"Pelle totale, Nero",Metallizzato,,,,"7 l/100 km (comb.)
8,2 l/100 km (urbano)
6,3 l/100 km (extraurbano)",184,,,,,,,,
singole_pagine_fuel_D_condition_U.json,156c53b0-4438-305c-e053-0100007f8d51,Jeep,Altro,Diesel,Usato,Compass,Bianco,Manuale,1598 ,5,5,4,6,Euro 6,1505,,,,,,,"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
4 l/100 km (extraurbano)",117,,,,,,,,
singole_pagine_fuel_D_condition_U.json,323353b0-6dc3-7646-e053-0100007fed38,Land Rover,Altro,Diesel (Filtro antiparticolato),Usato,Range Rover,Blu/Azzurro,Automatico,3000 ,5,5,8,6,Euro 5,2785,,"Pelle totale, Nero",Metallizzato,,,Sì,"11,1 l/100 km (comb.)
14,5 l/100 km (urbano)
9,2 l/100 km (extraurbano)",294,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,4f1c53b0-f02c-393f-e053-0100007fdfb8,Citroen,Altro,Diesel,Usato,C4 Aircross,Grigio,Manuale,1560 ,5,5,4,6,Euro 5,1500,,"Pelle parziale, Nero",Metallizzato,1,Sì,Sì,"4,9 l/100 km (comb.)
5,6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",129,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,bd1153b0-2810-343a-e053-0100007fd6fa,Renault,Altro,Diesel (Filtro antiparticolato),Usato,Kadjar,Grigio,Manuale,1461 ,5,5,4,6,Euro 6,1469,,,,,,,"3,9 l/100 km (comb.)
4,2 l/100 km (urbano)
3,8 l/100 km (extraurbano)",103,,,,,,,,
singole_pagine_fuel_D_condition_U.json,df5852b0-17b6-c376-e053-0100007f07c7,SEAT,Altro,Diesel (Filtro antiparticolato),Usato,Ateca,Bianco,Manuale,1598 ,5,5,4,6,Euro 6,1349,,,,,,,"4,4 l/100 km (comb.)
4,8 l/100 km (urbano)
4,2 l/100 km (extraurbano)",114,,,,,,,,
singole_pagine_fuel_D_condition_U.json,c7bc52b0-901a-dd1c-e053-0100007f3d67,Audi,Altro,Diesel (Filtro antiparticolato),Usato,Q7,Argento,Automatico,2967 ,5,5,6,6,Euro 4,2370,,"Pelle totale, Nero",Metallizzato,,,Sì,"10,5 l/100 km (comb.)
14,6 l/100 km (urbano)
8,3 l/100 km (extraurbano)",282,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,4eba52b0-0b2a-2e14-e053-0100007f9e00,Toyota,Altro,Diesel,Usato,4-Runner,Bianco,Manuale,2446 ,5,5,4,5,Euro 1,1820,,,,,,,"8,5 l/100 km (comb.)
9,5 l/100 km (urbano)
8,1 l/100 km (extraurbano)",,,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,c7bc52b0-8b1a-dd1c-e053-0100007f3d67,Land Rover,Altro,Diesel (Filtro antiparticolato),Usato,Range Rover Evoque,Nero,Automatico,2179 ,5,5,4,6,Euro 5,1670,,"Pelle totale, Beige",Metallizzato,1,,Sì,"5,7 l/100 km (comb.)
6,7 l/100 km (urbano)
5,2 l/100 km (extraurbano)",149,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,35f851b0-00e2-cc50-e053-0100007f27df,Hyundai,Altro,Diesel (Filtro antiparticolato),Usato,Tucson,Blu/Azzurro,Automatico,1685 ,5,5,4,7,Euro 6,1545,,,,,,,"4,9 l/100 km (comb.)
5,4 l/100 km (urbano)
4,7 l/100 km (extraurbano)",129,,,,,,,,
singole_pagine_fuel_D_condition_U.json,173e52b0-6dd0-666d-e053-0100007fe703,Ford,Altro,Diesel,Usato,Kuga,Grigio,,,5,,,,Euro 6,,,,Metallizzato,,,Sì,,,,,,07/2021,,,,
singole_pagine_fuel_D_condition_U.json,a46b19d5-85ea-4c16-9cd3-a046e6e2c398,Opel,Altro,Diesel,Usato,Antara,Nero,Automatico,2231 ,5,5,4,6,Euro 5,1971,,,,,,,"6,6 l/100 km (comb.)
8,6 l/100 km (urbano)
5,6 l/100 km (extraurbano)",175,,,,,,,,
singole_pagine_fuel_D_condition_U.json,954551b0-677b-2d0f-e053-0100007f4a21,Jeep,Altro,Diesel (Filtro antiparticolato),Usato,Renegade,Nero,Manuale,1598 ,5,5,4,6,Euro 6d-TEMP,1430,anteriore,"Pelle parziale, Nero",Metallizzato,1,Sì,,"4,8 l/100 km (comb.)
5,3 l/100 km (urbano)
4,4 l/100 km (extraurbano)",125,,,,,,,,
singole_pagine_fuel_D_condition_U.json,05e851b0-bf89-b64a-e053-0100007f6828,Nissan,Altro,Diesel (Filtro antiparticolato),Usato,Qashqai,Bianco,Automatico,1598 ,5,5,4,6,Euro 6,1440,,,,,,,"4,7 l/100 km (comb.)
5,3 l/100 km (urbano)
4,4 l/100 km (extraurbano)",122,,,,,,,,
singole_pagine_fuel_D_condition_U.json,3ad451b0-3cc3-4747-e053-0100007f4331,BMW,Altro,Diesel (Filtro antiparticolato),Usato,X1,Bianco,Automatico,1995 ,5,5,4,8,Euro 6,1625,,,,,,Sì,"4,9 l/100 km (comb.)
5,7 l/100 km (urbano)
4,5 l/100 km (extraurbano)",129,,,,,,,,
singole_pagine_fuel_D_condition_U.json,408951b0-5633-b428-e053-0100007f2567,BMW,Altro,Diesel (Filtro antiparticolato),Usato,X5,Nero,Automatico,2993 ,5,5,6,6,Euro 4,2150,,,,,,,"8,1 l/100 km (comb.)
10,2 l/100 km (urbano)
6,9 l/100 km (extraurbano)",214,,,,,,,,
singole_pagine_fuel_D_condition_U.json,954551b0-2f7b-2d0f-e053-0100007f4a21,Land Rover,Altro,Diesel (Filtro antiparticolato),Usato,Discovery,Nero,Automatico,2720 ,5,5,6,6,Euro 4,2660,,,Metallizzato,,,Sì,"10,2 l/100 km (comb.)
13,1 l/100 km (urbano)
8,5 l/100 km (extraurbano)",270,Sì,07/2020,,,,,,
singole_pagine_fuel_D_condition_U.json,537951b0-ec5a-1922-e053-0100007fadbd,Kia,Altro,Diesel,Usato,Sportage,Bianco,Automatico,1685 ,5,5,4,7,Euro 6,1545,anteriore,"Pelle totale, Nero",Metallizzato,1,,Sì,"4,9 l/100 km (comb.)
5,4 l/100 km (urbano)
4,7 l/100 km (extraurbano)",129,Sì,07/2019,,,,,,
singole_pagine_fuel_D_condition_U.json,465e51b0-d632-b61c-e053-0100007fec02,Volkswagen,Altro,Diesel,Usato,Tiguan,Nero,Semiautomatico,1968 ,5,5,4,7,Euro 6,1570,,,,,,,"6,4 l/100 km (comb.)
7,4 l/100 km (urbano)
5,8 l/100 km (extraurbano)",167,,,,,,,,
singole_pagine_fuel_D_condition_U.json,f65751b0-94e0-d019-e053-0100007fc5db,BMW,Altro,Diesel (Filtro antiparticolato),Usato,X1,Bianco,Manuale,1995 ,5,5,4,6,Euro 6d-TEMP,1605,,,,,,,"5 l/100 km (comb.)
5,8 l/100 km (urbano)
4,5 l/100 km (extraurbano)",132,,,,,,,,
singole_pagine_fuel_D_condition_U.json,865750b0-9e0a-a73c-e053-0100007f932e,Hyundai,Altro,Diesel,Usato,Terracan,Verde,Manuale,2902 ,5,5,4,5,Euro 3,2172,,,,,,,"8,7 l/100 km (comb.)
10,9 l/100 km (urbano)
7,4 l/100 km (extraurbano)",222,,,,,,,,
singole_pagine_fuel_D_condition_U.json,ded24fb0-3da7-f508-e053-0100007f10e5,Land Rover,Altro,Diesel (Filtro antiparticolato),Usato,Range Rover Evoque,Bianco,Manuale,2179 ,5,5,4,6,Euro 5,1670,,,,,,Sì,"5,7 l/100 km (comb.)
7,2 l/100 km (urbano)
4,8 l/100 km (extraurbano)",149,Sì,01/2020,,,,,,
singole_pagine_fuel_D_condition_U.json,3da650b0-5c75-7455-e053-0100007f637d,Nissan,Altro,Diesel (Filtro antiparticolato),Usato,Qashqai,Argento,Manuale,1461 ,5,5,4,6,Euro 6,1385,,,,,,,"3,8 l/100 km (comb.)
4,2 l/100 km (urbano)
3,6 l/100 km (extraurbano)",99,,,,,,,,
singole_pagine_fuel_D_condition_U.json,ded24fb0-3ba7-f508-e053-0100007f10e5,BMW,Altro,Diesel (Filtro antiparticolato),Usato,X3,Grigio,Automatico,1995 ,5,5,4,8,Euro 5,1790,,,,,,Sì,"5,6 l/100 km (comb.)
6,7 l/100 km (urbano)
5 l/100 km (extraurbano)",149,Sì,05/2019,,,,,,
singole_pagine_fuel_D_condition_U.json,ded24fb0-3aa7-f508-e053-0100007f10e5,Land Rover,Altro,Diesel (Filtro antiparticolato),Usato,Range Rover,Grigio,Automatico,2993 ,5,5,6,8,Euro 5,2440,,,,,,,"7,5 l/100 km (comb.)
8,5 l/100 km (urbano)
7 l/100 km (extraurbano)",196,,,,,,,,
