File,id_annuncio,Marca,Carrozzeria,Alimentazione,Tipo di veicolo,Modello,Tipo di cambio,Colore esterno,Cilindrata,Porte,Posti a sedere,Cilindri,Tipo di unità,Marce,Classe emissioni,Rivestimenti,Tipo di vernice,Peso a vuoto,Usato Garantito,Proprietari,Per neopatentati,Consumo carburante,Emissioni di CO2,Veicolo per non fumatori,Tagliandi certificati
singole_pagine_fuel_B_condition_S.json,212ada85-6422-415c-adbb-4f79a291185c,Nissan,Station wagon,Benzina,KM0,Qashqai,Manuale,Grigio,1332 ,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Nero",Metallizzato,,24 mese,,,,,,
singole_pagine_fuel_B_condition_S.json,6bd5aeb3-4f87-4079-a249-5c0f5c0e73cd,Nissan,Station wagon,Benzina,KM0,Qashqai,Manuale,Bianco,1332 ,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Nero",Metallizzato,,24 mese,,,,,,
singole_pagine_fuel_B_condition_S.json,5962d23d-8f3f-480c-b0ec-e479df3f685b,MINI,Station wagon,Benzina,KM0,John Cooper Works Clubman,Automatico,Verde,1998 ,5,5,4,4x4,8,Euro 6,"Pelle totale, Nero",,1625,48 mese,,,"7 l/100 km (comb.)
8,4 l/100 km (urbano)
6,2 l/100 km (extraurbano)",159,,
singole_pagine_fuel_B_condition_S.json,14e79947-ba5e-4ef8-a574-0e5d73782764,Renault,Station wagon,Benzina,KM0,Captur,Manuale,Bianco,898 ,5,5,3,anteriore,5,Euro 6,"Altro, Altro",Metallizzato,1180,12 mese,1,,"5,4 l/100 km (comb.)
6,4 l/100 km (urbano)
4,8 l/100 km (extraurbano)",123,Sì,
singole_pagine_fuel_B_condition_S.json,8d511a87-96f0-4b02-8b7c-703403d67734,Opel,Station wagon,Benzina,KM0,Astra,Manuale,Bianco,1199 ,5,5,3,,6,Euro 6d,"Stoffa, Nero",,1288,,1,,"4,5 l/100 km (comb.)
5,4 l/100 km (urbano)
4 l/100 km (extraurbano)",102,Sì,
singole_pagine_fuel_B_condition_S.json,099d18fa-09e5-46a2-9325-add7107758bc,Fiat,Station wagon,Benzina,KM0,Tipo,Manuale,Argento,1368 ,5,5,4,anteriore,6,Euro 6,,Base,1280,24 mese,,Sì,"6,5 l/100 km (comb.)
8,5 l/100 km (urbano)
5,3 l/100 km (extraurbano)",132,,
singole_pagine_fuel_B_condition_S.json,a1fcfa9c-5d9f-4c82-b4c8-85d8aca5b2a4,Fiat,Station wagon,Benzina,KM0,Tipo,Manuale,Argento,1368 ,5,5,4,anteriore,6,Euro 6,,Base,1280,24 mese,,Sì,"6,5 l/100 km (comb.)
8,5 l/100 km (urbano)
5,3 l/100 km (extraurbano)",132,,
singole_pagine_fuel_B_condition_S.json,a96b87e5-b727-4c0f-b5c2-ea5179c3f4e2,Opel,Station wagon,Benzina,KM0,Astra,Manuale,Argento,1399 ,5,5,4,anteriore,6,Euro 6,,,,,,,"6,1 l/100 km (comb.)
8 l/100 km (urbano)
5 l/100 km (extraurbano)",141,,
singole_pagine_fuel_B_condition_S.json,e198b639-feb8-41e6-beaf-5048cbe1cf4e,Opel,Station wagon,Benzina,KM0,Astra,Manuale,Argento,1399 ,5,5,4,anteriore,6,Euro 6,,,,,,,"6,1 l/100 km (comb.)
8 l/100 km (urbano)
5 l/100 km (extraurbano)",141,,
singole_pagine_fuel_B_condition_S.json,33ed2856-28cc-4bdd-9d76-9baed45a63b9,Peugeot,Station wagon,Benzina,KM0,308,Automatico,Grigio,1199 ,5,5,3,anteriore,8,Euro 6d,"Altro, Altro",Metallizzato,,24 mese,,,"5,4 l/100 km (comb.)
6,3 l/100 km (urbano)
4,8 l/100 km (extraurbano)",124,,
singole_pagine_fuel_B_condition_S.json,9c2b0cdd-c407-474f-9287-c2f81910b906,Fiat,Station wagon,Benzina,KM0,Tipo,Manuale,Bianco,1598 ,5,5,4,anteriore,6,,,Base,1295,24 mese,,Sì,"3,7 l/100 km (comb.)
4,4 l/100 km (urbano)
3,3 l/100 km (extraurbano)",98,,
singole_pagine_fuel_B_condition_S.json,487a5c73-bf15-4e6d-a67b-d631589cb658,Fiat,Station wagon,Benzina,KM0,Tipo,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6,,Base,1280,,,Sì,"5,7 l/100 km (comb.)
7,7 l/100 km (urbano)
4,5 l/100 km (extraurbano)",132,,
singole_pagine_fuel_B_condition_S.json,b2cc282f-22d8-4fa6-98f2-ad596fa64211,Opel,Station wagon,Benzina,KM0,Astra,Manuale,Argento,1199 ,5,5,3,anteriore,6,Euro 6d,"Pelle parziale, Nero",Metallizzato,1288,24 mese,1,,"4,5 l/100 km (comb.)
5,4 l/100 km (urbano)
4 l/100 km (extraurbano)",102,Sì,
singole_pagine_fuel_B_condition_S.json,130bfc7c-3c58-485d-8c32-5d3826a0a0e0,Fiat,Station wagon,Benzina,KM0,Tipo,Manuale,Bianco,1368 ,5,5,4,,6,Euro 6d-TEMP,,,1280,24 mese,1,Sì,"6,5 l/100 km (comb.)
8,5 l/100 km (urbano)
5,3 l/100 km (extraurbano)",132,,
singole_pagine_fuel_B_condition_S.json,3a8b44bc-54c8-4029-8417-71f02d15629e,Opel,Station wagon,Benzina,KM0,Astra,Automatico,Grigio,1399 ,5,5,4,anteriore,6,,"Stoffa, Nero",Metallizzato,1322,,1,,"5,3 l/100 km (comb.)
8 l/100 km (urbano)
5 l/100 km (extraurbano)",122,Sì,
singole_pagine_fuel_B_condition_S.json,4292bb3a-3f84-46e8-99b8-64004b34f01d,Peugeot,Station wagon,Benzina,KM0,308,Manuale,Nero,1199 ,5,5,,,,Euro 6,,Base,,Sì,,,,,,
singole_pagine_fuel_B_condition_S.json,a6ccf422-da9e-498c-b06c-408dd2d28019,Peugeot,Station wagon,Benzina,KM0,308,Automatico,Nero,1199 ,5,5,,anteriore,8,Euro 6,"Pelle parziale, Grigio",Metallizzato,,,,,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,2 l/100 km (extraurbano)",108,,
singole_pagine_fuel_B_condition_S.json,1d088681-1687-490a-be37-46c8dbde1d1d,Fiat,Station wagon,Benzina,KM0,500L,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6d-TEMP,,Base,,24 mese,,,,,,
singole_pagine_fuel_B_condition_S.json,1d76b4a6-e20e-4c98-aa47-eede7bf54eb6,Audi,Station wagon,Benzina,KM0,RS4,,Nero,,,,,4x4,7,,,,,,,,,,,
singole_pagine_fuel_B_condition_S.json,a6fc6c26-6bc3-4165-b899-e6c86e28afd6,Fiat,Station wagon,Benzina,KM0,Tipo,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Grigio",Base,,24 mese,,,"7 l/100 km (comb.)
9,3 l/100 km (urbano)
5,7 l/100 km (extraurbano)",159,,
singole_pagine_fuel_B_condition_S.json,4cf86841-7844-45de-a33c-18ff45bfc9b2,Mitsubishi,Station wagon,Benzina,KM0,Eclipse Cross,Manuale,Bianco,1499 ,5,5,4,anteriore,6,,"Stoffa, Nero",,,,,,"7 l/100 km (comb.)
9,2 l/100 km (urbano)
5,6 l/100 km (extraurbano)",,,
singole_pagine_fuel_B_condition_S.json,a9c3676e-62ee-4b51-a0c8-1e15ed7acc43,Fiat,Station wagon,Benzina,KM0,Tipo,Manuale,Nero,1368 ,5,5,4,anteriore,6,Euro 6d-TEMP,Stoffa,Metallizzato,1280,Sì,1,Sì,"6,5 l/100 km (comb.)
8,5 l/100 km (urbano)
5,3 l/100 km (extraurbano)",132,Sì,
singole_pagine_fuel_B_condition_S.json,5d01d367-1cd0-425a-9626-3b2a6bf90e46,Peugeot,Station wagon,Benzina,KM0,308,Automatico,Grigio,1199 ,5,5,3,anteriore,8,Euro 6,,,,Sì,,,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,2 l/100 km (extraurbano)",109,,
singole_pagine_fuel_B_condition_S.json,45de9821-4947-4f43-b6f1-565df23d994c,Ford,Station wagon,Benzina,KM0,Focus,Manuale,Grigio,999 ,5,5,3,anteriore,6,Euro 6,Nero,,,,,,"4,8 l/100 km (comb.)
5,9 l/100 km (urbano)
4,2 l/100 km (extraurbano)",108,,
singole_pagine_fuel_B_condition_S.json,3d4aec67-777f-4b8a-a3b9-b8ca566b0275,Opel,Station wagon,Benzina,KM0,Astra,Automatico,Nero,1399 ,5,5,4,anteriore,6,Euro 6,,,,,,,"5,8 l/100 km (comb.)
7,4 l/100 km (urbano)
4,9 l/100 km (extraurbano)",135,,
singole_pagine_fuel_B_condition_S.json,731c8a4c-ccec-413a-a2bc-fd259b0c7e40,Audi,Station wagon,Benzina,KM0,RS4,Automatico,Grigio,2894 ,5,5,6,4x4,8,Euro 6,"Pelle parziale, Nero",Metallizzato,1820,,,,"8,8 l/100 km (comb.)
11,5 l/100 km (urbano)
7,2 l/100 km (extraurbano)",210,,
singole_pagine_fuel_B_condition_S.json,4c9411c1-e3f5-423c-bafc-f85a46639030,Fiat,Station wagon,Benzina,KM0,Tipo,Manuale,Bianco,1368 ,,5,,anteriore,,,,Metallizzato,,,,,,,,
singole_pagine_fuel_B_condition_S.json,d0b97302-e5ba-4834-9940-b21eac9fdfd1,Jeep,Station wagon,Benzina,KM0,Compass,Manuale,Grigio,1368 ,5,5,4,anteriore,6,,,Metallizzato,,,,,,,,
singole_pagine_fuel_B_condition_S.json,fcbaca95-afe8-4440-9d26-77cc2a6d7362,Fiat,Station wagon,Benzina,KM0,Tipo,Manuale,Nero,1368 ,5,5,4,anteriore,6,,"Stoffa, Grigio",Metallizzato,1225,24 mese,1,,"5,6 l/100 km (comb.)
7,1 l/100 km (urbano)
4,7 l/100 km (extraurbano)",129,Sì,
singole_pagine_fuel_B_condition_S.json,c6491a1a-ed7f-44e3-8cd1-13f7d60d15ad,Fiat,Station wagon,Benzina,KM0,Tipo,Manuale,Grigio,1368 ,5,5,4,anteriore,6,,,Metallizzato,1280,12 mese,,Sì,"6,5 l/100 km (comb.)
8,5 l/100 km (urbano)
5,3 l/100 km (extraurbano)",132,,
singole_pagine_fuel_B_condition_S.json,79e73aa9-f019-4290-b3d1-6a85a734f010,Skoda,Station wagon,Benzina,KM0,Octavia,Automatico,Argento,999 ,5,5,3,anteriore,7,,"Stoffa, Nero",Metallizzato,,Sì,,,"5 l/100 km (comb.)
5,7 l/100 km (urbano)
4,6 l/100 km (extraurbano)",114,,
singole_pagine_fuel_B_condition_S.json,8d134e34-5f40-4b6d-bc0f-57ce8c240e3a,BMW,Station wagon,Benzina,KM0,330,Automatico,Blu/Azzurro,1998 ,5,5,4,4x4,8,Euro 6,"Alcantara, Nero",Metallizzato,1730,,1,,"6,3 l/100 km (comb.)
7,6 l/100 km (urbano)
5,5 l/100 km (extraurbano)",143,,
singole_pagine_fuel_B_condition_S.json,3c506869-feeb-4312-b069-8bcb5b2863d4,BMW,Station wagon,Benzina,KM0,330,Automatico,Blu/Azzurro,1998 ,5,5,4,4x4,8,Euro 6,"Alcantara, Nero",Metallizzato,1730,,1,,"6,3 l/100 km (comb.)
7,6 l/100 km (urbano)
5,5 l/100 km (extraurbano)",143,,
singole_pagine_fuel_B_condition_S.json,e10bb9d8-7dc8-4cc0-840e-1074a063a932,Fiat,Station wagon,Benzina,KM0,Tipo,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6,,Base,1280,,,Sì,"6,5 l/100 km (comb.)
8,5 l/100 km (urbano)
5,3 l/100 km (extraurbano)",132,,
singole_pagine_fuel_B_condition_S.json,5c9f2dfe-9db2-4fbf-90cd-56af9f54cfa8,Opel,Station wagon,Benzina,KM0,Astra,Manuale,Bianco,1199 ,5,5,3,anteriore,6,Euro 6d-TEMP,"Pelle parziale, Nero",,1288,Sì,1,,"4,5 l/100 km (comb.)
5,4 l/100 km (urbano)
4 l/100 km (extraurbano)",102,,
singole_pagine_fuel_B_condition_S.json,01f156a3-8089-48b5-b43b-ad40c7cc433b,Mitsubishi,Station wagon,Benzina,KM0,ASX,Manuale,Bianco,1590 ,5,5,4,anteriore,5,,"Stoffa, Nero",Metallizzato,,,,,"6,3 l/100 km (comb.)
7,9 l/100 km (urbano)
5,4 l/100 km (extraurbano)",,,
singole_pagine_fuel_B_condition_S.json,4f17db7d-d088-4816-904f-fcc0fe2778e3,Fiat,Station wagon,Benzina,KM0,Tipo,Manuale,,1368 ,5,5,4,anteriore,6,Euro 6,,,,,,,"7 l/100 km (comb.)
9,3 l/100 km (urbano)
5,7 l/100 km (extraurbano)",163,,
singole_pagine_fuel_B_condition_S.json,2468e70e-f565-4011-9fc3-067e0a60e54e,Audi,Station wagon,Benzina,KM0,RS6,Automatico,Nero,3993 ,5,5,8,4x4,8,Euro 6,"Pelle parziale, Nero",,2010,,1,,"9,6 l/100 km (comb.)
13,4 l/100 km (urbano)
7,4 l/100 km (extraurbano)",223,Sì,Sì
singole_pagine_fuel_B_condition_S.json,467126a0-9c4f-4f0a-b2f7-608d55df956d,Peugeot,Station wagon,Benzina,KM0,308,Automatico,Nero,1199 ,5,5,3,anteriore,6,Euro 6,"Pelle totale, Nero",Metallizzato,,,,,"4,9 l/100 km (comb.)
5,9 l/100 km (urbano)
4,3 l/100 km (extraurbano)",112,,
singole_pagine_fuel_B_condition_S.json,9a17065e-6099-4bf6-8c34-cd393e1f09c1,MINI,Station wagon,Benzina,KM0,John Cooper Works Clubman,Automatico,Argento,1998 ,5,5,4,anteriore,8,Euro 6,"Pelle totale, Altro",Metallizzato,1625,Sì,,,"7 l/100 km (comb.)
8,4 l/100 km (urbano)
6,2 l/100 km (extraurbano)",159,,
singole_pagine_fuel_B_condition_S.json,bf5efcbe-7507-4260-bee6-1c108d155cdb,MINI,Station wagon,Benzina,KM0,Cooper Clubman,Automatico,Grigio,1499 ,5,5,3,anteriore,6,Euro 6,"Stoffa, Grigio",Metallizzato,1400,Sì,,,"5,6 l/100 km (comb.)
7 l/100 km (urbano)
4,8 l/100 km (extraurbano)",127,,
singole_pagine_fuel_B_condition_S.json,c1bf706a-7b25-4295-81dc-313d4da3daf7,MINI,Station wagon,Benzina,KM0,John Cooper Works Clubman,Automatico,Argento,1998 ,5,5,4,anteriore,8,Euro 6,"Pelle totale, Altro",Metallizzato,1625,Sì,,,"7 l/100 km (comb.)
8,4 l/100 km (urbano)
6,2 l/100 km (extraurbano)",159,,
singole_pagine_fuel_B_condition_S.json,511bab84-a932-4ebc-9b80-0f4995e8636a,MINI,Station wagon,Benzina,KM0,Cooper Clubman,Automatico,Grigio,1499 ,5,5,3,anteriore,6,Euro 6,"Stoffa, Grigio",Metallizzato,1400,Sì,,,"5,6 l/100 km (comb.)
7 l/100 km (urbano)
4,8 l/100 km (extraurbano)",127,,
singole_pagine_fuel_B_condition_S.json,93e29b22-dd16-4194-a0ea-9bdac724cbf4,Jeep,Station wagon,Benzina,KM0,Renegade,Manuale,Grigio,999 ,5,5,3,anteriore,6,Euro 6d-TEMP,"Stoffa, Nero",Metallizzato,,24 mese,,,,,,
singole_pagine_fuel_B_condition_S.json,1fa4b0d4-c06a-409d-9325-f2f6153a5d6f,Jeep,Station wagon,Benzina,KM0,Renegade,Manuale,Nero,999 ,5,5,3,anteriore,6,Euro 6d-TEMP,"Stoffa, Nero",Metallizzato,,24 mese,,,,,,
singole_pagine_fuel_B_condition_S.json,6d9ceae7-4aa8-40ea-8d3c-fe20ab67e39a,Fiat,Station wagon,Benzina,KM0,Tipo,Manuale,Grigio,1368 ,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Nero",Metallizzato,1280,24 mese,,Sì,"5,8 l/100 km (comb.)
7,8 l/100 km (urbano)
4,6 l/100 km (extraurbano)",132,,
singole_pagine_fuel_B_condition_S.json,5105f028-2ea0-40b8-99d3-e06e62300abd,Peugeot,Station wagon,Benzina,KM0,308,Manuale,Bianco,1199 ,5,5,3,anteriore,6,Euro 6,,,1280,Sì,1,,"4,6 l/100 km (comb.)
5,7 l/100 km (urbano)
4 l/100 km (extraurbano)",105,,
singole_pagine_fuel_B_condition_S.json,07905aff-c7c9-460a-b253-d7a931c36bce,Fiat,Station wagon,Benzina,KM0,Tipo,Manuale,Blu/Azzurro,1368 ,5,5,4,,6,,"Stoffa, Nero",,1380,,1,,"6,7 l/100 km (comb.)
8,7 l/100 km (urbano)
5,5 l/100 km (extraurbano)",152,,
singole_pagine_fuel_B_condition_S.json,71ea3970-9a49-42be-9122-0f156639429d,Renault,Station wagon,Benzina,KM0,Megane,Manuale,Nero,1330 ,5,5,4,anteriore,6,Euro 6,"Pelle parziale, Nero",Metallizzato,1291,24 mese,1,,"5,5 l/100 km (comb.)
6,9 l/100 km (urbano)
4,7 l/100 km (extraurbano)",125,Sì,
singole_pagine_fuel_B_condition_S.json,30d4ec22-e043-44aa-be3c-f96b97ea6525,Fiat,Station wagon,Benzina,KM0,Tipo,Manuale,Blu/Azzurro,1368 ,5,5,4,anteriore,6,Euro 6,Nero,,,,,,"7 l/100 km (comb.)
9,3 l/100 km (urbano)
5,7 l/100 km (extraurbano)",163,,
singole_pagine_fuel_B_condition_S.json,7a2afd43-390d-41a8-9b5b-0fe728f72dcc,Volkswagen,Station wagon,Benzina,KM0,Golf,Automatico,Nero,1498 ,5,5,4,anteriore,6,,"Altro, Altro",,,Sì,,,"5 l/100 km (comb.)
6,2 l/100 km (urbano)
4,3 l/100 km (extraurbano)",114,,
singole_pagine_fuel_B_condition_S.json,f5c5d254-595f-4832-8822-0e7bf3fc7181,Peugeot,Station wagon,Benzina,KM0,308,Automatico,Nero,1199 ,5,5,3,anteriore,6,Euro 6,,,,Sì,,,"4,9 l/100 km (comb.)
5,9 l/100 km (urbano)
4,3 l/100 km (extraurbano)",112,,
singole_pagine_fuel_B_condition_S.json,f3cec365-bce6-4b2d-94a8-97678b744f22,Renault,Station wagon,Benzina,KM0,Clio,Manuale,Nero,898 ,5,5,3,anteriore,5,Euro 6,"Pelle parziale, Nero",Metallizzato,1165,,1,,"5,2 l/100 km (comb.)
6,5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",118,,
singole_pagine_fuel_B_condition_S.json,14bdb84a-89ba-43f3-9c57-b877ff6ee2cc,Opel,Station wagon,Benzina,KM0,Astra,Manuale,Bianco,1199 ,5,5,3,anteriore,6,Euro 6d-TEMP,"Stoffa, Nero",,1288,,1,,"4,5 l/100 km (comb.)
5,4 l/100 km (urbano)
4 l/100 km (extraurbano)",102,,
singole_pagine_fuel_B_condition_S.json,426c1f39-de29-4dc6-819d-e1305057581a,Fiat,Station wagon,Benzina,KM0,Tipo,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Grigio",,,,1,,"6,5 l/100 km (comb.)
8,5 l/100 km (urbano)
5,3 l/100 km (extraurbano)",132,,Sì
singole_pagine_fuel_B_condition_S.json,728e8890-7080-448e-96d2-ffb64ec0331e,MINI,Station wagon,Benzina,KM0,Cooper Clubman,Automatico,Rosso,1499 ,5,5,3,anteriore,6,Euro 6,"Stoffa, Nero",,1375,,1,,"5,8 l/100 km (comb.)
7,1 l/100 km (urbano)
5 l/100 km (extraurbano)",131,,
singole_pagine_fuel_B_condition_S.json,137db52a-f863-4645-8e7a-9d8a4fa47b00,MINI,Station wagon,Benzina,KM0,Cooper Clubman,Automatico,Rosso,1499 ,5,5,3,anteriore,6,Euro 6,"Stoffa, Nero",,1375,,1,,"5,8 l/100 km (comb.)
7,1 l/100 km (urbano)
5 l/100 km (extraurbano)",131,,
singole_pagine_fuel_B_condition_S.json,1ddf8d18-eadc-4bd2-9851-774f3669b7ba,Audi,Station wagon,Benzina,KM0,A4,Automatico,Grigio,1984 ,5,5,,anteriore,,,"Altro, Nero",Base,,,,,"6 l/100 km (comb.)
7,5 l/100 km (urbano)
5,2 l/100 km (extraurbano)",127,,
singole_pagine_fuel_B_condition_S.json,e3399f6c-024f-41b1-8daf-03dc6c0b708a,Audi,Station wagon,Benzina,KM0,A4,Automatico,Blu/Azzurro,1984 ,5,5,,anteriore,,,"Altro, Nero",Base,,,,,"6,1 l/100 km (comb.)
7,4 l/100 km (urbano)
5,3 l/100 km (extraurbano)",133,,
singole_pagine_fuel_B_condition_S.json,3218d747-1955-4069-ad73-43cffaa18de6,Renault,Station wagon,Benzina,KM0,Megane,Automatico,Blu/Azzurro,1332 ,5,5,4,anteriore,7,Euro 6,,,1315,,1,,"5,8 l/100 km (comb.)
7,3 l/100 km (urbano)
4,7 l/100 km (extraurbano)",133,,
singole_pagine_fuel_B_condition_S.json,a5c446cc-2002-4bb5-a957-83abfbc10704,Renault,Station wagon,Benzina,KM0,Megane,Manuale,Blu/Azzurro,1330 ,5,5,4,anteriore,6,Euro 6,,,1291,,1,,"5,5 l/100 km (comb.)
6,9 l/100 km (urbano)
4,7 l/100 km (extraurbano)",125,,
singole_pagine_fuel_B_condition_S.json,c60aa438-d187-43eb-aad2-9e67bc0ac233,Fiat,Station wagon,Benzina,KM0,Tipo,Manuale,Nero,1368 ,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Nero",Base,1280,24 mese,,Sì,"6,5 l/100 km (comb.)
8,5 l/100 km (urbano)
5,3 l/100 km (extraurbano)",132,,
singole_pagine_fuel_B_condition_S.json,d1976dee-06bf-4c85-9b6d-96c1f5007913,Honda,Station wagon,Benzina,KM0,HR-V,Manuale,Grigio,1498 ,5,5,4,anteriore,6,,"Stoffa, Grigio",Metallizzato,1316,,1,,"5,7 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",130,,
singole_pagine_fuel_B_condition_S.json,5049a6f5-6aed-4b09-bdbe-76cc22d20ffe,Peugeot,Station wagon,Benzina,KM0,308,Automatico,Grigio,1199 ,5,5,3,anteriore,8,,"Altro, Altro",Metallizzato,,24 mese,,,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,2 l/100 km (extraurbano)",108,,
singole_pagine_fuel_B_condition_S.json,d965c0c5-65b5-4f1d-92bb-4a49477d9a0b,Jeep,Station wagon,Benzina,KM0,Renegade,Automatico,Bianco,1332 ,5,5,4,anteriore,6,,,Base,,,,,,,Sì,
singole_pagine_fuel_B_condition_S.json,414d9917-e98a-4548-81dc-c868f3d87e1f,Peugeot,Station wagon,Benzina,KM0,508,Automatico,Bianco,1598 ,5,5,4,anteriore,8,,"Pelle totale, Nero",,,Sì,,,"1,4 l/100 km (comb.)
0,5 l/100 km (urbano)
1,9 l/100 km (extraurbano)",35,,
singole_pagine_fuel_B_condition_S.json,e38158ee-4b62-4d9d-9973-13381ef19f4c,Nissan,Station wagon,Benzina,KM0,Qashqai,Manuale,Argento,1197 ,5,5,4,anteriore,6,,,Base,,,,,,,,
singole_pagine_fuel_B_condition_S.json,1c16e5be-98f6-4149-8c01-851d6b5cb4a3,Peugeot,Station wagon,Benzina,KM0,308,Automatico,Nero,1199 ,5,5,3,anteriore,8,Euro 6,"Stoffa, Grigio",Metallizzato,1385,24 mese,,,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,2 l/100 km (extraurbano)",109,,
singole_pagine_fuel_B_condition_S.json,025f08cb-f6c5-4857-a206-5a88994b3f41,Fiat,Station wagon,Benzina,KM0,Tipo,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Nero",,1280,24 mese,1,Sì,"6,5 l/100 km (comb.)
8,5 l/100 km (urbano)
5,3 l/100 km (extraurbano)",132,Sì,
singole_pagine_fuel_B_condition_S.json,0dc65b58-5078-46e7-a182-c1f26a169e06,Fiat,Station wagon,Benzina,KM0,Tipo,Manuale,Bronzo,1368 ,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Nero",Metallizzato,1280,24 mese,1,Sì,"6,5 l/100 km (comb.)
8,5 l/100 km (urbano)
5,3 l/100 km (extraurbano)",132,,
singole_pagine_fuel_B_condition_S.json,65211e33-ca7a-4871-8bb5-e136841965fd,Fiat,Station wagon,Benzina,KM0,Tipo,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Nero",,1380,20 mese,1,,"7 l/100 km (comb.)
9,3 l/100 km (urbano)
5,7 l/100 km (extraurbano)",159,,
singole_pagine_fuel_B_condition_S.json,fe260747-c852-421d-ba5d-5f6f8bf137a3,Renault,Station wagon,Benzina,KM0,Megane,Manuale,Bianco,,5,5,4,anteriore,6,,,,,,1,,,,,
singole_pagine_fuel_B_condition_S.json,a6c3014f-8fa3-4b03-9909-acc12c75b242,Audi,Station wagon,Benzina,KM0,A4,Automatico,Bianco,1984 ,5,5,4,anteriore,7,Euro 6d-TEMP,"Stoffa, Nero",Metallizzato,1230,24 mese,1,,"3,8 l/100 km (comb.)
4,6 l/100 km (urbano)
3,3 l/100 km (extraurbano)",99,,
singole_pagine_fuel_B_condition_S.json,884f2bbe-89ae-4b89-b621-bdcf5dab37d5,Opel,Station wagon,Benzina,KM0,Astra,Manuale,Bianco,1199 ,5,5,3,anteriore,6,Euro 6,"Stoffa, Nero",Base,1288,Sì,,,"4,5 l/100 km (comb.)
5,4 l/100 km (urbano)
4 l/100 km (extraurbano)",102,Sì,
singole_pagine_fuel_B_condition_S.json,04ba6480-a856-4c4b-9466-4b83a6afc215,Audi,Station wagon,Benzina,KM0,A4,Automatico,Nero,1984 ,5,5,4,anteriore,7,Euro 6d-TEMP,"Stoffa, Nero",Metallizzato,1230,24 mese,1,,"3,8 l/100 km (comb.)
4,6 l/100 km (urbano)
3,3 l/100 km (extraurbano)",99,,
singole_pagine_fuel_B_condition_S.json,2e9536e9-b77d-43ce-9ddb-813b0761663b,Fiat,Station wagon,Benzina,KM0,Tipo,Manuale,Blu/Azzurro,1368 ,5,5,4,anteriore,6,Euro 6,,,1280,Sì,,Sì,"6,5 l/100 km (comb.)
8,5 l/100 km (urbano)
5,3 l/100 km (extraurbano)",132,,
singole_pagine_fuel_B_condition_S.json,07a6ba89-4794-4b45-9a2c-4189b5ca87fb,Renault,Station wagon,Benzina,KM0,Talisman,Automatico,Blu/Azzurro,1618 ,5,5,4,anteriore,7,Euro 6,Stoffa,,1565,,,,"6 l/100 km (comb.)
7,8 l/100 km (urbano)
4,7 l/100 km (extraurbano)",135,,
singole_pagine_fuel_B_condition_S.json,555e8d07-5188-4d55-93de-c60cd1726085,Fiat,Station wagon,Benzina,KM0,Tipo,Manuale,Grigio,1368 ,5,5,4,,6,,"Stoffa, Nero",Metallizzato,1280,,1,Sì,"5,8 l/100 km (comb.)
7,8 l/100 km (urbano)
4,6 l/100 km (extraurbano)",132,,
singole_pagine_fuel_B_condition_S.json,a0227080-ba6e-4dbc-9430-2dfe0a6b553b,Fiat,Station wagon,Benzina,KM0,Tipo,Manuale,Argento,1368 ,5,5,4,anteriore,6,,"Stoffa, Altro",Metallizzato,,12 mese,,,"6,5 l/100 km (comb.)
8,5 l/100 km (urbano)
5,3 l/100 km (extraurbano)",147,,
singole_pagine_fuel_B_condition_S.json,7e939d29-8198-4ebe-8f4e-a86eef47fdc5,Opel,Station wagon,Benzina,KM0,Astra,Manuale,Bianco,1399 ,5,5,4,anteriore,6,Euro 6d-TEMP,"Pelle parziale, Nero",,1322,24 mese,1,,"5,3 l/100 km (comb.)
8 l/100 km (urbano)
5 l/100 km (extraurbano)",122,Sì,
singole_pagine_fuel_B_condition_S.json,f778d2f9-4059-4a1b-b301-ef85382811b0,BMW,Station wagon,Benzina,KM0,318,Automatico,Nero,1499 ,5,5,3,posteriore,8,Euro 6,"Stoffa, Grigio",Metallizzato,1565,24 mese,,,"6 l/100 km (comb.)
7,4 l/100 km (urbano)
5,2 l/100 km (extraurbano)",136,,
