File,id_annuncio,Marca,Carrozzeria,Alimentazione,Tipo di veicolo,Modello,Cilindrata,Tipo di cambio,Colore esterno,Posti a sedere,Porte,Cilindri,Tipo di unità,Marce,Classe emissioni,Rivestimenti,Tipo di vernice,Peso a vuoto,Usato Garantito,Proprietari,Consumo carburante,Emissioni di CO2,Veicolo per non fumatori,Tagliandi certificati,Per neopatentati,_ - _ - Prossima revisione,Ultimo tagliando,_ - _ - Prossima nuova,_ - _ - Numero della chiave
singole_pagine_fuel_D_condition_S.json,f671b990-2df6-469a-b415-4ad9b5f25757,BMW,Monovolume,Diesel,KM0,218,1995 ,Automatico,Argento,5,5,4,anteriore,7,Euro 6d-TEMP,"Stoffa, Grigio",Metallizzato,1515,24 mese,,"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",114,,,,,,,
singole_pagine_fuel_D_condition_S.json,024b5347-0a05-48ba-b717-a3ce76af5281,BMW,Monovolume,Diesel,KM0,218,1995 ,Automatico,Argento,5,5,4,anteriore,7,Euro 6d-TEMP,"Stoffa, Grigio",Metallizzato,1515,24 mese,,"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",114,,,,,,,
singole_pagine_fuel_D_condition_S.json,ac746b91-cced-4f8e-8b83-2dd20de1592d,BMW,Monovolume,Diesel,KM0,218,1995 ,Automatico,Argento,5,5,4,anteriore,7,Euro 6d-TEMP,"Stoffa, Grigio",Metallizzato,1515,24 mese,,"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",114,,,,,,,
singole_pagine_fuel_D_condition_S.json,e250d015-447f-4321-97bc-54c0346289ae,BMW,Monovolume,Diesel,KM0,218,1995 ,Automatico,Argento,5,5,4,anteriore,7,Euro 6d-TEMP,"Stoffa, Grigio",Metallizzato,1515,24 mese,,"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",114,,,,,,,
singole_pagine_fuel_D_condition_S.json,1e241ea5-fe22-4495-848d-8f45fe5dcafd,BMW,Monovolume,Diesel,KM0,218,1995 ,Automatico,Argento,5,5,4,anteriore,7,Euro 6d-TEMP,"Stoffa, Grigio",Metallizzato,1515,24 mese,,"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",114,,,,,,,
singole_pagine_fuel_D_condition_S.json,cc52c6b4-8a1a-4eb2-9e92-e8a3104ab8cc,BMW,Monovolume,Diesel,KM0,218,1995 ,Automatico,Argento,5,5,4,anteriore,7,Euro 6d-TEMP,"Stoffa, Grigio",Metallizzato,1515,24 mese,,"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",114,,,,,,,
singole_pagine_fuel_D_condition_S.json,c5b1d1a6-2584-48ab-80a2-a948345e03c4,BMW,Monovolume,Diesel,KM0,218,1995 ,Automatico,Argento,5,5,4,anteriore,7,Euro 6,"Stoffa, Grigio",Metallizzato,1515,24 mese,,"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",114,,,,,,,
singole_pagine_fuel_D_condition_S.json,1998fde2-74d4-4eba-9ad8-f533827e5895,BMW,Monovolume,Diesel,KM0,218,1995 ,Automatico,Argento,5,5,4,anteriore,7,Euro 6d-TEMP,"Stoffa, Grigio",Metallizzato,1515,24 mese,,"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",114,,,,,,,
singole_pagine_fuel_D_condition_S.json,c8bed021-dd2c-4bda-9f4e-180fe3d1467a,BMW,Monovolume,Diesel,KM0,218,1995 ,Automatico,Argento,5,5,4,anteriore,7,Euro 6d-TEMP,"Stoffa, Grigio",Metallizzato,1515,24 mese,,"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",114,,,,,,,
singole_pagine_fuel_D_condition_S.json,e7b56397-0924-411e-bc59-6cb1ca602303,BMW,Monovolume,Diesel,KM0,218,1995 ,Automatico,Argento,5,5,4,anteriore,7,Euro 6d-TEMP,"Stoffa, Grigio",Metallizzato,1515,24 mese,,"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",114,,,,,,,
singole_pagine_fuel_D_condition_S.json,c0cad808-212f-47fa-9f97-154ef449b863,BMW,Monovolume,Diesel,KM0,218,1995 ,Automatico,Argento,5,5,4,anteriore,7,Euro 6d-TEMP,"Stoffa, Grigio",Metallizzato,1515,24 mese,,"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",114,,,,,,,
singole_pagine_fuel_D_condition_S.json,b20dd905-82c3-4de0-ad26-fe94ef9af46b,BMW,Monovolume,Diesel,KM0,216,1496 ,Automatico,Argento,5,5,3,anteriore,7,Euro 6,"Stoffa, Grigio",Metallizzato,1495,24 mese,,"4 l/100 km (comb.)
4,5 l/100 km (urbano)
3,6 l/100 km (extraurbano)",104,,,,,,,
singole_pagine_fuel_D_condition_S.json,399e57b6-1139-4e52-b480-424e8a90f94c,BMW,Monovolume,Diesel,KM0,216,1496 ,Automatico,Argento,5,5,3,anteriore,7,Euro 6,"Stoffa, Grigio",Metallizzato,1495,24 mese,,"4 l/100 km (comb.)
4,5 l/100 km (urbano)
3,6 l/100 km (extraurbano)",104,,,,,,,
singole_pagine_fuel_D_condition_S.json,d6ea4043-1125-49e3-93e7-c7f99a103746,Mercedes-Benz,Monovolume,Diesel,KM0,B 180,1461 ,Automatico,Nero,5,5,4,anteriore,7,Euro 6d-TEMP,"Pelle parziale, Nero",Metallizzato,1485,24 mese,1,"3,8 l/100 km (comb.)
4,3 l/100 km (urbano)
3,6 l/100 km (extraurbano)",101,,,,,,,
singole_pagine_fuel_D_condition_S.json,55bc065a-38b5-45cd-a52a-8713fc92251e,Ford,Monovolume,Diesel,KM0,C-Max,1499 ,Manuale,,5,5,4,anteriore,6,Euro 6,,,,,,"4,1 l/100 km (comb.)
4,7 l/100 km (urbano)
3,7 l/100 km (extraurbano)",125,,,,,,,
singole_pagine_fuel_D_condition_S.json,01bbed1a-7f37-4d3d-87a7-057f6c710518,Ford,Monovolume,Diesel,KM0,C-Max,1499 ,Manuale,,5,5,4,anteriore,6,Euro 6,,,,,,"4,1 l/100 km (comb.)
4,7 l/100 km (urbano)
3,7 l/100 km (extraurbano)",125,,,,,,,
singole_pagine_fuel_D_condition_S.json,0f8f0fea-ef5e-4a00-b604-ad3573c07e37,Fiat,Monovolume,Diesel,KM0,500L,1248 ,Manuale,Nero,5,5,4,anteriore,5,Euro 6,,,,,,"4,1 l/100 km (comb.)
4,9 l/100 km (urbano)
3,6 l/100 km (extraurbano)",107,,,,,,,
singole_pagine_fuel_D_condition_S.json,fdde2aa7-eec7-46d4-b8c1-9fd81808b6a1,Opel,Monovolume,Diesel,KM0,Zafira Life,1499 ,Manuale,Grigio,5,4,4,anteriore,6,Euro 6,,,,,,"5,2 l/100 km (comb.)
5,9 l/100 km (urbano)
4,9 l/100 km (extraurbano)",138,,,,,,,
singole_pagine_fuel_D_condition_S.json,4b48ee4f-303f-4d0b-87d5-c4e546a3dda2,Volkswagen,Monovolume,Diesel,KM0,Touran,1968 ,Automatico,Nero,7,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Altro",Metallizzato,,48 mese,,"5,6 l/100 km (comb.)
6,9 l/100 km (urbano)
4,5 l/100 km (extraurbano)",119,,,,,,,
singole_pagine_fuel_D_condition_S.json,74c7a649-e3e5-487e-8dec-37305f9edf9a,Volkswagen,Monovolume,Diesel,KM0,Touran,1968 ,Automatico,Grigio,7,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Altro",Metallizzato,,48 mese,,"5,6 l/100 km (comb.)
6,9 l/100 km (urbano)
4,5 l/100 km (extraurbano)",119,,,,,,,
singole_pagine_fuel_D_condition_S.json,6b66a3c5-d676-4873-b9d0-38f965b52065,Fiat,Monovolume,Diesel,KM0,500L,1598 ,Manuale,Grigio,7,5,4,anteriore,6,Euro 6,Stoffa,Metallizzato,1485,12 mese,,"4,2 l/100 km (comb.)
5,1 l/100 km (urbano)
3,6 l/100 km (extraurbano)",112,,,,,,,
singole_pagine_fuel_D_condition_S.json,cc4f2475-d200-48b8-92c1-57073a9765b4,Volkswagen,Monovolume,Diesel,KM0,Caddy,1968 ,Manuale,Bianco,2,4,4,anteriore,5,Euro 6,,,,,,"4,5 l/100 km (comb.)
5,4 l/100 km (urbano)
4 l/100 km (extraurbano)",117,,,,,,,
singole_pagine_fuel_D_condition_S.json,b6c565ba-4038-48d3-bf04-5d4eb5e7788d,Volkswagen,Monovolume,Diesel,KM0,Caddy,1968 ,Manuale,Bianco,2,4,4,anteriore,5,Euro 6,,,,,,"4,5 l/100 km (comb.)
5,3 l/100 km (urbano)
4 l/100 km (extraurbano)",117,,,,,,,
singole_pagine_fuel_D_condition_S.json,9272881e-17b7-4a8d-9992-993cff50c709,Citroen,Monovolume,Diesel,KM0,Grand C4 SpaceTourer,1499 ,Automatico,Grigio,7,5,4,anteriore,8,Euro 6,"Stoffa, Grigio",Metallizzato,,24 mese,,"4 l/100 km (comb.)
4,4 l/100 km (urbano)
3,8 l/100 km (extraurbano)",106,,,,,,,
singole_pagine_fuel_D_condition_S.json,e8f0c95b-b43f-4ab1-a47e-721bf4be38f8,Peugeot,Monovolume,Diesel,KM0,Partner,1499 ,Manuale,Bianco,3,4,4,anteriore,6,Euro 6d-TEMP,,Base,1437,,,"4,4 l/100 km (comb.)
4,9 l/100 km (urbano)
4,1 l/100 km (extraurbano)",117,,,,,,,
singole_pagine_fuel_D_condition_S.json,86b6175b-f234-49da-901b-18a80e323f61,Fiat,Monovolume,Diesel,KM0,Fiorino,1248 ,Manuale,Bianco,2,4,4,anteriore,5,Euro 6,,,,,,"4,4 l/100 km (comb.)
5,6 l/100 km (urbano)
3,7 l/100 km (extraurbano)",115,,,,,,,
singole_pagine_fuel_D_condition_S.json,8aa90d9a-ee10-4301-a3a2-e735f2fd9037,Renault,Monovolume,Diesel,KM0,Scenic,1749 ,Manuale,Grigio,5,5,4,anteriore,6,Euro 6,,,,,1,"4,8 l/100 km (comb.)
5,8 l/100 km (urbano)
4,2 l/100 km (extraurbano)",127,,,,,,,
singole_pagine_fuel_D_condition_S.json,e790c55f-065b-472d-b389-adbf05aa67c8,Peugeot,Monovolume,Diesel,KM0,Traveller,1997 ,Manuale,Bianco,8,5,4,4x4,6,Euro 6,,Base,1748,,,"5,7 l/100 km (comb.)
6,5 l/100 km (urbano)
5,3 l/100 km (extraurbano)",151,,,,,,,
singole_pagine_fuel_D_condition_S.json,42af13b0-e972-4b18-98ec-69b092c6751f,Peugeot,Monovolume,Diesel,KM0,Traveller,1997 ,Manuale,Bianco,8,5,4,4x4,6,Euro 6,,Base,1748,,,"5,7 l/100 km (comb.)
6,5 l/100 km (urbano)
5,3 l/100 km (extraurbano)",151,,,,,,,
singole_pagine_fuel_D_condition_S.json,51964537-8fd4-4caf-8730-b8d2c0491413,Renault,Monovolume,Diesel,KM0,Kangoo,1461 ,Manuale,Bianco,2,4,4,anteriore,6,Euro 6,,,,,,"4,6 l/100 km (comb.)
5,1 l/100 km (urbano)
4,2 l/100 km (extraurbano)",121,,,,,,,
singole_pagine_fuel_D_condition_S.json,b77149c8-3fb8-47e0-8c44-0facab777049,Fiat,Monovolume,Diesel,KM0,500L,1248 ,Manuale,Verde,5,5,4,anteriore,5,Euro 6,,,,,,"4,1 l/100 km (comb.)
4,9 l/100 km (urbano)
3,6 l/100 km (extraurbano)",107,,,,,,,
singole_pagine_fuel_D_condition_S.json,6e1bd8e9-84f3-4ff5-bf3e-d8669ded86aa,Mercedes-Benz,Monovolume,Diesel,KM0,B 180,1461 ,Automatico,Bianco,5,5,4,anteriore,7,,"Pelle parziale, Nero",Base,1485,,,"3,8 l/100 km (comb.)
4,3 l/100 km (urbano)
3,6 l/100 km (extraurbano)",101,,,,,,,
singole_pagine_fuel_D_condition_S.json,dadabeb3-5f78-4780-8e6f-8972d407b55b,Renault,Monovolume,Diesel,KM0,Trafic,1598 ,Manuale,Bianco,3,5,4,anteriore,6,Euro 6,"Stoffa, Nero",,,,1,"6,1 l/100 km (comb.)
5,6 l/100 km (extraurbano)",,,,,,,,
singole_pagine_fuel_D_condition_S.json,388cc223-f7d3-4dea-bde7-0da87ad43dbe,BMW,Monovolume,Diesel,KM0,218,1995 ,Automatico,Bianco,5,5,4,anteriore,6,Euro 6,"Pelle totale, Altro",Metallizzato,1515,,1,"4,5 l/100 km (comb.)
5,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",119,,,,,,,
singole_pagine_fuel_D_condition_S.json,f63bf62d-8aae-4597-bd1b-d6f3c5fc425d,BMW,Monovolume,Diesel,KM0,218,1995 ,Automatico,Bianco,5,5,4,anteriore,6,Euro 6,"Pelle totale, Altro",Metallizzato,1515,,1,"4,5 l/100 km (comb.)
5,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",119,,,,,,,
singole_pagine_fuel_D_condition_S.json,ed7d2e52-6552-4fa0-8d73-d506dcd46b60,Peugeot,Monovolume,Diesel,KM0,Partner,1499 ,Manuale,Bianco,3,4,4,anteriore,5,Euro 6,,Base,,,,"4,4 l/100 km (comb.)
5 l/100 km (urbano)
4 l/100 km (extraurbano)",116,,,,,,,
singole_pagine_fuel_D_condition_S.json,7b753244-68d9-481e-97a1-cd0f74444e1e,Fiat,Monovolume,Diesel,KM0,500L,1598 ,Manuale,Grigio,5,5,4,anteriore,6,Euro 6d,"Pelle parziale, Nero",Metallizzato,1455,24 mese,1,"4,8 l/100 km (comb.)
5,1 l/100 km (urbano)
4,6 l/100 km (extraurbano)",124,Sì,,,,,,
singole_pagine_fuel_D_condition_S.json,f122dc70-8cfd-4c35-8769-bd4eb2d0e34a,Dacia,Monovolume,Diesel,KM0,Dokker,1461 ,Manuale,Bianco,5,5,4,anteriore,5,Euro 6d-TEMP,"Stoffa, Nero",,1343,24 mese,1,"4,4 l/100 km (comb.)
4,8 l/100 km (urbano)
4,2 l/100 km (extraurbano)",111,,,Sì,,,,
singole_pagine_fuel_D_condition_S.json,f95a60fd-4a6c-4a71-b12f-a9bbac3fbbcc,Fiat,Monovolume,Diesel,KM0,500L,1248 ,Manuale,Grigio,5,5,4,anteriore,5,Euro 6d-TEMP,"Pelle parziale, Nero",Metallizzato,1475,,1,"4,1 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",109,,,Sì,,,,
singole_pagine_fuel_D_condition_S.json,f5a8f385-5ae4-44fd-9ad1-4c77eb0066d0,Opel,Monovolume,Diesel,KM0,Combo,1499 ,Manuale,Bianco,3,4,4,anteriore,5,Euro 6,,,,,,"4,2 l/100 km (comb.)
4,5 l/100 km (urbano)
4 l/100 km (extraurbano)",110,,,,,,,
singole_pagine_fuel_D_condition_S.json,4136d53e-fe2c-47d8-927c-758786330a70,Opel,Monovolume,Diesel,KM0,Zafira,1598 ,Manuale,Nero,7,5,4,anteriore,6,Euro 6,Nero,,,,,"4,7 l/100 km (comb.)
5,6 l/100 km (urbano)
4,2 l/100 km (extraurbano)",138,,,,,,,
singole_pagine_fuel_D_condition_S.json,7b689865-d026-4a93-9c26-4f56129cb879,Opel,Monovolume,Diesel,KM0,Combo,1499 ,Manuale,Bianco,3,4,4,anteriore,5,Euro 6,,,,,,"4,2 l/100 km (comb.)
4,5 l/100 km (urbano)
4 l/100 km (extraurbano)",110,,,,,,,
singole_pagine_fuel_D_condition_S.json,81d58a2a-7a7d-46e0-86bc-35aff9240a4f,Opel,Monovolume,Diesel,KM0,Combo,1499 ,Manuale,Bianco,3,4,4,anteriore,5,Euro 6,,,,,,"4,2 l/100 km (comb.)
4,5 l/100 km (urbano)
4 l/100 km (extraurbano)",110,,,,,,,
singole_pagine_fuel_D_condition_S.json,b4b6fa51-dfb1-4366-a8fb-277d57efa231,Opel,Monovolume,Diesel,KM0,Combo,1499 ,Manuale,Bianco,3,4,4,anteriore,5,Euro 6,,,,,,"4,2 l/100 km (comb.)
4,5 l/100 km (urbano)
4 l/100 km (extraurbano)",110,,,,,,,
singole_pagine_fuel_D_condition_S.json,c9b8f8e1-8f73-49a1-a049-cd5f932a75c4,Opel,Monovolume,Diesel,KM0,Combo,1499 ,Manuale,Grigio,5,5,4,anteriore,5,Euro 6,,,,,,"4,2 l/100 km (comb.)
4,5 l/100 km (urbano)
4 l/100 km (extraurbano)",110,,,,,,,
singole_pagine_fuel_D_condition_S.json,cbd26ab1-8f69-42e2-9e94-486f61d31a8f,Fiat,Monovolume,Diesel,KM0,500L,1598 ,Manuale,Bianco,5,5,4,anteriore,6,,,Base,,,,,,,,,,,,
singole_pagine_fuel_D_condition_S.json,0208177a-3471-4b54-b019-0a3be6689c15,Fiat,Monovolume,Diesel,KM0,500L,1598 ,Manuale,Beige,5,5,4,anteriore,6,Euro 6,"Stoffa, Grigio",Base,,,,"4,2 l/100 km (comb.)
5,1 l/100 km (urbano)
3,6 l/100 km (extraurbano)",112,,,,,,,
singole_pagine_fuel_D_condition_S.json,e5d0b8c3-65ac-470c-9fe5-750fc73b3e18,Kia,Monovolume,Diesel,KM0,Venga,1396 ,Manuale,Grigio,5,5,4,anteriore,6,Euro 6,"Stoffa, Grigio",Metallizzato,,,,"4,5 l/100 km (comb.)
5 l/100 km (urbano)
4,2 l/100 km (extraurbano)",119,,,,,,,
singole_pagine_fuel_D_condition_S.json,fbf1e5b9-cc81-45b5-b7ee-9b23153eb58b,Fiat,Monovolume,Diesel,KM0,500L,1248 ,Manuale,Grigio,5,5,4,anteriore,5,Euro 6,"Stoffa, Grigio",Metallizzato,1475,24 mese,,"4,1 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",109,,,Sì,,,,
singole_pagine_fuel_D_condition_S.json,484743c3-3ad1-4192-895c-b879c87c3256,Fiat,Monovolume,Diesel,KM0,500L,1248 ,Manuale,Nero,5,5,4,anteriore,5,Euro 6,"Stoffa, Grigio",Metallizzato,1475,24 mese,,"4,1 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",109,,,Sì,,,,
singole_pagine_fuel_D_condition_S.json,24ba81cd-38b7-4203-ab9c-2c1b625e0928,Fiat,Monovolume,Diesel,KM0,500L,1248 ,Manuale,Nero,5,5,4,anteriore,5,Euro 6,"Stoffa, Grigio",Metallizzato,1475,24 mese,,"4,1 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",109,,,Sì,,,,
singole_pagine_fuel_D_condition_S.json,9bc528d1-316d-4a9f-af30-4382484af5ce,Volkswagen,Monovolume,Diesel,KM0,T6 Caravelle,1968 ,Manuale,Argento,7,5,4,anteriore,6,Euro 6,,Metallizzato,,16 mese,,"6,1 l/100 km (comb.)
7,3 l/100 km (urbano)
5,4 l/100 km (extraurbano)",159,,,,,,,
singole_pagine_fuel_D_condition_S.json,578d76ef-f8ed-4042-86a3-8341982793a9,Mercedes-Benz,Monovolume,Diesel,KM0,B 180,1461 ,Automatico,Nero,5,5,4,anteriore,7,Euro 6,"Pelle totale, Nero",Metallizzato,,,,"3,9 l/100 km (comb.)
4,2 l/100 km (urbano)
3,7 l/100 km (extraurbano)",102,,,,,,,
singole_pagine_fuel_D_condition_S.json,b6b2bddf-cff3-459a-b0a5-2a938ff1359d,Volkswagen,Monovolume,Diesel,KM0,Caddy,1968 ,Manuale,Grigio,2,4,4,anteriore,5,Euro 6,Nero,,,,,"4,6 l/100 km (comb.)
5,4 l/100 km (urbano)
4,2 l/100 km (extraurbano)",121,,,,,,,
singole_pagine_fuel_D_condition_S.json,144f72e5-bab0-403f-a29e-d272ecda339b,Volkswagen,Monovolume,Diesel,KM0,Caddy,1968 ,Manuale,Bianco,2,4,4,anteriore,5,Euro 6,Nero,,,,,"4,5 l/100 km (comb.)
5,3 l/100 km (urbano)
4 l/100 km (extraurbano)",117,,,,,,,
singole_pagine_fuel_D_condition_S.json,ad6289e1-34a2-4dd7-bce2-3caf9292edf7,Renault,Monovolume,Diesel,KM0,Kangoo,1461 ,Manuale,Grigio,5,5,4,anteriore,5,Euro 6,,,,,1,"4,8 l/100 km (comb.)
5,8 l/100 km (urbano)
4,2 l/100 km (extraurbano)",120,,,,,,,
singole_pagine_fuel_D_condition_S.json,14be71e4-ee03-460e-84b9-5681fe1ca09e,Renault,Monovolume,Diesel,KM0,Kangoo,1461 ,Manuale,Bianco,5,5,4,anteriore,5,Euro 6,,,,,1,"4,8 l/100 km (comb.)
5,8 l/100 km (urbano)
4,2 l/100 km (extraurbano)",120,,,,,,,
singole_pagine_fuel_D_condition_S.json,8e5fb34b-30a7-4e92-8627-eff448ec50c3,Opel,Monovolume,Diesel,KM0,Combo,1560 ,Manuale,Bianco,2,3,4,anteriore,5,Euro 6,,Base,1395,,,"4,2 l/100 km (comb.)
4,6 l/100 km (urbano)
4 l/100 km (extraurbano)",109,,,,,,,
singole_pagine_fuel_D_condition_S.json,ab490445-7554-45e0-b075-9db101842c5f,,,Diesel,,,,,,,,,,,,,,,,,,,,,,,,,
singole_pagine_fuel_D_condition_S.json,24a1db07-a37a-4b4a-b38f-f48f562f6c96,Opel,Monovolume,Diesel,KM0,Combo,1499 ,Manuale,Bianco,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,,24 mese,,"4,3 l/100 km (comb.)
4,8 l/100 km (urbano)
4 l/100 km (extraurbano)",114,,,,,,,
singole_pagine_fuel_D_condition_S.json,87663b02-ed5d-470e-adb6-cbfef3850910,Opel,Monovolume,Diesel,KM0,Zafira Life,1997 ,Automatico,Bianco,8,4,4,anteriore,8,Euro 6,"Stoffa, Grigio",Base,1845,24 mese,,"5,4 l/100 km (comb.)
6,2 l/100 km (urbano)
5 l/100 km (extraurbano)",144,,,,,,,
singole_pagine_fuel_D_condition_S.json,0d85d2ba-ab43-4855-9427-673c88513767,Opel,Monovolume,Diesel,KM0,Combo,1499 ,Manuale,Grigio,5,5,4,anteriore,5,Euro 6,"Stoffa, Grigio",Metallizzato,1473,12 mese,,"4,2 l/100 km (comb.)
4,5 l/100 km (urbano)
4 l/100 km (extraurbano)",110,,,,,,,
singole_pagine_fuel_D_condition_S.json,d6ec1a19-8a34-4a93-afc6-538af718d15e,Fiat,Monovolume,Diesel,KM0,500L,1248 ,Manuale,Rosso,5,5,4,anteriore,5,Euro 6,,,,,,"4,1 l/100 km (comb.)
5 l/100 km (urbano)
3,7 l/100 km (extraurbano)",107,,,,,,,
singole_pagine_fuel_D_condition_S.json,35aa9b92-99fa-43e6-b0e1-b7fa16d7ee91,Fiat,Monovolume,Diesel,KM0,500L,1248 ,Manuale,Blu/Azzurro,5,5,4,anteriore,5,Euro 6,,Metallizzato,1495,,,"4,2 l/100 km (comb.)
4,8 l/100 km (urbano)
3,5 l/100 km (extraurbano)",109,,,Sì,,,,
singole_pagine_fuel_D_condition_S.json,b7ccc1f0-77e1-48c9-9154-d1e9f06072f5,Fiat,Monovolume,Diesel,KM0,500L,1248 ,Manuale,Blu/Azzurro,5,5,4,anteriore,5,Euro 6,,Metallizzato,1495,,,"4,2 l/100 km (comb.)
4,8 l/100 km (urbano)
3,5 l/100 km (extraurbano)",109,,,Sì,,,,
singole_pagine_fuel_D_condition_S.json,bf2846c5-245a-4009-bbf9-780126807092,Fiat,Monovolume,Diesel,KM0,500L,1248 ,Manuale,Nero,5,5,4,anteriore,5,Euro 6,"Stoffa, Nero",Base,1475,24 mese,,"4,1 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",109,,,Sì,,,,
singole_pagine_fuel_D_condition_S.json,4961a9d6-095a-4e64-a468-86c7eed4b7a2,Fiat,Monovolume,Diesel,KM0,500L,1248 ,Manuale,Argento,5,5,4,anteriore,5,Euro 6,"Stoffa, Nero",Metallizzato,1475,24 mese,,"4,1 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",109,,,Sì,,,,
singole_pagine_fuel_D_condition_S.json,ecc09b03-0ea8-4de6-9143-d2dfe121aab6,Fiat,Monovolume,Diesel,KM0,500L,1248 ,Manuale,Argento,5,5,4,anteriore,5,Euro 6,"Stoffa, Nero",Metallizzato,1475,24 mese,,"4,1 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",109,,,Sì,,,,
singole_pagine_fuel_D_condition_S.json,eaea4f58-1f50-478a-b639-6f62418c5ca2,Fiat,Monovolume,Diesel,KM0,500L,1248 ,Manuale,Grigio,5,5,4,anteriore,5,Euro 6,"Stoffa, Nero",Metallizzato,1475,24 mese,,"4,1 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",109,,,Sì,,,,
singole_pagine_fuel_D_condition_S.json,900aafef-5b8e-4f28-946d-00501ee56e5f,Fiat,Monovolume,Diesel,KM0,500L,1248 ,Manuale,Grigio,5,5,4,anteriore,5,Euro 6,"Stoffa, Nero",Metallizzato,1475,24 mese,,"4,1 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",109,,,Sì,,,,
singole_pagine_fuel_D_condition_S.json,f10eb596-291d-4157-af74-48009b8ad152,Fiat,Monovolume,Diesel,KM0,500L,1248 ,Manuale,Nero,5,5,4,anteriore,5,Euro 6,"Stoffa, Nero",Base,1475,24 mese,,"4,1 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",109,,,Sì,,,,
singole_pagine_fuel_D_condition_S.json,534d6215-85e0-4c80-85a0-55da05bfd7f0,Fiat,Monovolume,Diesel,KM0,500L,1598 ,Manuale,Blu/Azzurro,5,5,4,anteriore,6,Euro 6,"Stoffa, Arancione",Metallizzato,,,,"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,6 l/100 km (extraurbano)",130,,,,,,,
singole_pagine_fuel_D_condition_S.json,5cd5df2c-c61b-462e-aaa1-2a1fc1a300ba,Peugeot,Monovolume,Diesel,KM0,Traveller,1560 ,Manuale,Grigio,8,5,4,anteriore,6,Euro 6,,Metallizzato,,,,"4,8 l/100 km (comb.)
5,2 l/100 km (urbano)
4,6 l/100 km (extraurbano)",126,,,,,,,
singole_pagine_fuel_D_condition_S.json,789cd123-9d94-43ae-ba39-df0eca6035b3,Peugeot,Monovolume,Diesel,KM0,Partner,1499 ,Manuale,Bianco,3,4,4,anteriore,5,Euro 6,,Base,,,,"4,4 l/100 km (comb.)
4,7 l/100 km (urbano)
4,2 l/100 km (extraurbano)",111,,,,,,,
singole_pagine_fuel_D_condition_S.json,48b28659-e276-405a-8bee-5699cd135647,Fiat,Monovolume,Diesel,KM0,500L,1248 ,Manuale,Argento,5,5,4,anteriore,5,Euro 6,Pelle totale,,,,,"4,1 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",109,,,,,,,
singole_pagine_fuel_D_condition_S.json,715934ef-0bbd-4595-b8a9-3ad8de60e99f,Fiat,Monovolume,Diesel,KM0,500L,1598 ,Manuale,Grigio,5,5,4,anteriore,6,Euro 6,"Stoffa, Grigio",,,,,"4,2 l/100 km (comb.)
5,1 l/100 km (urbano)
3,6 l/100 km (extraurbano)",112,,,,,,,
singole_pagine_fuel_D_condition_S.json,95733978-5f7e-41e9-bc6c-c0cdb4c66c8b,Fiat,Monovolume,Diesel,KM0,500L,1248 ,Automatico,Verde,5,,,anteriore,,,,Base,,,,,,,,,,,,
