Carrozzeria,id_annuncio,Alimentazione,Tipo di cambio,Tipo di veicolo,Marca,Modello,Porte,Tipo di unità,Cilindrata,Posti a sedere,Cilindri,Colore esterno,Marce,Classe emissioni,Consumo carburante,Colore originale,Rivestimenti,Tipo di vernice,Peso a vuoto,Usato Garantito,Proprietari,Veicolo per non fumatori,Anno,Tagliandi certificati
SUV/Fuoristrada/Pick-up,58caa2ce-ba17-4190-b0f7-de78908b00d1,Benzina,Manuale,Nuovo,Opel,Crossland X,5,anteriore,1199,5,3,Bianco,5,Euro 6,"4,9 l/100 km (comb.)
5,8 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Bianco,,,,,,,,
SUV/Fuoristrada/Pick-up,5a2b2683-d8f5-4fb0-beb7-15f861e25648,Benzina,Manuale,Nuovo,Volkswagen,Tiguan,5,anteriore,1498,5,4,Bianco,6,Euro 6,"5,7 l/100 km (comb.)
7,1 l/100 km (urbano)
5 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",Base,1520,Sì,,Sì,,Sì
SUV/Fuoristrada/Pick-up,2627776b-7afb-41e1-bb4b-25a33e4ad18e,Benzina,Manuale,Nuovo,Volkswagen,Tiguan,5,anteriore,1498,5,4,Bianco,6,Euro 6,"5,7 l/100 km (comb.)
7,1 l/100 km (urbano)
5 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",Base,1520,Sì,,Sì,,Sì
SUV/Fuoristrada/Pick-up,ee422236-078e-4cc5-a2f5-0ed8f03f30b7,Benzina,Manuale,Nuovo,Hyundai,Kona,5,anteriore,998,5,3,Giallo,6,Euro 6,"5,5 l/100 km (comb.)
6,5 l/100 km (urbano)
4,9 l/100 km (extraurbano)",ACID YELLOW,,Metallizzato,1298,,,,,Sì
SUV/Fuoristrada/Pick-up,c572aff0-10df-494b-b317-504740ba75ac,Benzina,Automatico,Nuovo,Mitsubishi,ASX,5,anteriore,1998,5,4,Nero,6,Euro 6d-TEMP,"6,8 l/100 km (comb.)
8 l/100 km (urbano)
6,1 l/100 km (extraurbano)",Nero,"Stoffa, Nero",Metallizzato,1480,60 mese,,,,
SUV/Fuoristrada/Pick-up,0f5576bb-d2ed-4f47-8cb4-8518546966f6,Benzina,Automatico,Nuovo,Mercedes-Benz,GLA 45 AMG,5,4x4,1991,5,4,Grigio,8,Euro 6,"9,2 l/100 km (comb.)",Grigio Montagna magno designo,Altro,,,24 mese,,,,
SUV/Fuoristrada/Pick-up,1f6cf1ec-1e7d-41d8-95d9-52c8cb2889bf,Benzina,Automatico,Nuovo,Mercedes-Benz,GLA 200,5,anteriore,1332,5,4,Grigio,7,Euro 6,"5,7 l/100 km (comb.)
7,2 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Grigio montagna,"Pelle parziale, Nero",Metallizzato,1485,24 mese,,,,
SUV/Fuoristrada/Pick-up,aa749d52-9139-42cb-ab39-2fed269f8af4,Benzina,Automatico,Nuovo,Mercedes-Benz,GLA 200,5,anteriore,1332,5,4,Nero,7,Euro 6,"5,7 l/100 km (comb.)
7,2 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Vernice Nero cosmo,"Pelle parziale, Nero",Metallizzato,1485,24 mese,,,,
SUV/Fuoristrada/Pick-up,b00e9004-b89d-4105-99fd-8c8038102416,Benzina,Automatico,Nuovo,Mercedes-Benz,GLA 200,5,anteriore,1332,5,4,Bianco,7,Euro 6,"5,7 l/100 km (comb.)
7,2 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Bianco polare,"Pelle parziale, Nero",,1485,24 mese,,,,
SUV/Fuoristrada/Pick-up,578e9965-64a0-483a-91e4-bf34ebb35396,Benzina,Manuale,Nuovo,Fiat,500X,5,anteriore,999,5,3,Rosso,6,Euro 6,"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",ROSSO PASSIONE,,Base,,,,,,
SUV/Fuoristrada/Pick-up,f01a219e-d035-4bf6-ad85-b1d62379983a,Benzina,Manuale,Nuovo,Fiat,500X,5,anteriore,999,5,3,Blu/Azzurro,6,Euro 6,"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",Blu Venezia Tetto Nero,,Metallizzato,,,,,,
SUV/Fuoristrada/Pick-up,a6fffd4a-1d9d-48ba-9cdc-043e9a674cef,Benzina,Manuale,Nuovo,Fiat,500X,5,anteriore,999,5,3,Rosso,6,Euro 6,"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",Rosso/Tetto Nero,,Base,,,,,,
SUV/Fuoristrada/Pick-up,8de5890f-7e02-4dc4-8eb8-d45b5db7f442,Benzina,Manuale,Nuovo,Peugeot,2008,5,anteriore,1199,5,3,Rosso,6,Euro 6d-TEMP,"4,6 l/100 km (comb.)
5,5 l/100 km (urbano)
4 l/100 km (extraurbano)",ROSSO ELIXIR,"Stoffa, Nero",Metallizzato,1267,24 mese,,Sì,,Sì
SUV/Fuoristrada/Pick-up,172855f6-56e7-4a77-a754-9190b9055806,Benzina,Manuale,Nuovo,Lada,Niva,3,4x4,1690,4,4,Lilla,5,Euro 6,"9,5 l/100 km (comb.)
12,2 l/100 km (urbano)
8 l/100 km (extraurbano)",Viola,"Stoffa, Nero",Base,,24 mese,,Sì,,
SUV/Fuoristrada/Pick-up,ea46543c-0217-498d-9383-4298bc910677,Benzina,Semiautomatico,Nuovo,Cupra,Ateca,5,4x4,1984,5,4,Grigio,7,Euro 6d-TEMP,"7,4 l/100 km (comb.)
8,9 l/100 km (urbano)
6,5 l/100 km (extraurbano)",Grigio Graphene,Alcantara,,1615,48 mese,,,,
SUV/Fuoristrada/Pick-up,a7eb37c5-0920-4302-8c05-480bdf590546,Benzina,Manuale,Nuovo,Fiat,500X,5,anteriore,999,5,3,Blu/Azzurro,,Euro 6,"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",BLU ITALIA,,,,,,,,
SUV/Fuoristrada/Pick-up,b4fd5ff0-d4ae-4b58-870d-a8b8319cc135,Benzina,Automatico,Nuovo,Volkswagen,T-Roc,5,anteriore,1498,5,4,Blu/Azzurro,7,Euro 6,"5,6 l/100 km (comb.)
6,8 l/100 km (urbano)
4,9 l/100 km (extraurbano)",,Stoffa,Metallizzato,,,,,2020,
SUV/Fuoristrada/Pick-up,8922674d-b4d5-4846-8d88-fad7eea6e1ce,Benzina,Automatico,Nuovo,SsangYong,Tivoli,5,4x4,1497,5,4,,6,Euro 6,"7,5 l/100 km (comb.)
9,4 l/100 km (urbano)
6,4 l/100 km (extraurbano)",,,Metallizzato,,,,,,
SUV/Fuoristrada/Pick-up,b0e91733-58b4-4be8-a738-a4102a2777c3,Benzina,Manuale,Nuovo,SsangYong,Tivoli,5,4x4,1497,5,4,Grigio,6,Euro 6,"7,5 l/100 km (comb.)
9,4 l/100 km (urbano)
6,4 l/100 km (extraurbano)",Antracite,,Metallizzato,,,,,,
SUV/Fuoristrada/Pick-up,96c10af3-acb0-4d44-9dea-cc149cb04153,Benzina,Manuale,Nuovo,SsangYong,Korando,5,anteriore,1497,5,4,,6,Euro 6,"7,6 l/100 km (comb.)
9,3 l/100 km (urbano)
6,6 l/100 km (extraurbano)",,,Metallizzato,,,,,,
SUV/Fuoristrada/Pick-up,6e726cc3-91cd-40d5-8488-644ac6dabf3a,Benzina,Automatico,Nuovo,SsangYong,Tivoli,5,4x4,1497,5,4,,6,Euro 6,"7,5 l/100 km (comb.)
9,4 l/100 km (urbano)
6,4 l/100 km (extraurbano)",,,Metallizzato,,,,,,
SUV/Fuoristrada/Pick-up,ae4ed4ae-7971-40c5-8c19-658804a112ed,Benzina,Manuale,Nuovo,SsangYong,Korando,5,anteriore,1497,5,4,,6,Euro 6,"7,6 l/100 km (comb.)
9,3 l/100 km (urbano)
6,6 l/100 km (extraurbano)",,,Metallizzato,,,,,,
SUV/Fuoristrada/Pick-up,f90cd8f5-6773-4918-bc2e-c58091d61f7b,Benzina,Manuale,Nuovo,SsangYong,Tivoli,5,4x4,1497,5,4,Grigio,6,Euro 6,"7,5 l/100 km (comb.)
9,4 l/100 km (urbano)
6,4 l/100 km (extraurbano)",Antracite,,Metallizzato,,,,,,
SUV/Fuoristrada/Pick-up,6a5eff68-551a-4ab8-9fc3-0ccc82f46f2e,Benzina,Manuale,Nuovo,SsangYong,Korando,5,anteriore,1497,5,4,,6,Euro 6,"7,6 l/100 km (comb.)
9,3 l/100 km (urbano)
6,6 l/100 km (extraurbano)",,,Metallizzato,,,,,,
Station wagon,c2c0008b-6732-4315-9f93-30a1de6b16e6,Benzina,Manuale,Nuovo,Fiat,Tipo,5,anteriore,1368,5,4,Nero,6,Euro 6d-TEMP,"6,7 l/100 km (comb.)
8,7 l/100 km (urbano)
5,5 l/100 km (extraurbano)",,,,1380,,,,,
Station wagon,9674786f-37fa-45e7-8bab-7a2294e2b100,Benzina,Automatico,Nuovo,Mercedes-Benz,,5,4x4,1991,5,4,Grigio,8,Euro 6,"8,2 l/100 km (comb.)
10,5 l/100 km (urbano)
7,5 l/100 km (extraurbano)",Grigio,"Pelle totale, Nero",,,,,,,
Station wagon,fb7718d1-42e5-488c-9fb2-0bfab760040f,Benzina,Automatico,Nuovo,MINI,Cooper Clubman,5,anteriore,1500,5,,Nero,7,Euro 6d-TEMP,,,"Pelle totale, Marrone",,,24 mese,,,,Sì
Station wagon,ab63903f-ab1c-46c0-8903-67a189df1d38,Benzina,Manuale,Nuovo,Renault,Megane,5,anteriore,1333,5,4,Bianco,6,Euro 6d-TEMP,"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Bianco,,Base,1287,60 mese,,,,
Station wagon,f5b44cb4-0df0-407c-a271-f947b816a9d1,Benzina,Automatico,Nuovo,Mercedes-Benz,CLA 180,5,anteriore,1332,,,Bianco,,,,Bianco polare,"Pelle parziale, Nero",,,,,,,
Station wagon,c12b3302-74df-47c1-a8ce-e26aa2c38045,Benzina,Automatico,Nuovo,Mercedes-Benz,CLA 200,5,anteriore,1332,5,4,Grigio,7,Euro 6,"5,7 l/100 km (comb.)
6,5 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Grigio,"Pelle totale, Nero",Metallizzato,,,,,,
Station wagon,d78eeafb-8c10-4653-8ec1-7dddf689a55e,Benzina,Manuale,Nuovo,Fiat,Tipo,5,anteriore,1368,5,,Marrone,6,Euro 6,"5,8 l/100 km (comb.)",Marrone,,,,24 mese,,,,
Station wagon,0e4fc2b1-ad0e-4625-b59d-26f5c81ba984,Benzina,Automatico,Nuovo,Subaru,OUTBACK,5,4x4,2498,5,4,Grigio,7,Euro 6,"7,3 l/100 km (comb.)
8,9 l/100 km (urbano)
6,4 l/100 km (extraurbano)",Antracite,,Base,1623,Sì,,,,
Station wagon,459ee67b-65c7-469c-9bf7-a850e7e4d761,Benzina,Automatico,Nuovo,Subaru,OUTBACK,5,4x4,2498,5,4,Bianco,7,Euro 6,"7,3 l/100 km (comb.)
8,9 l/100 km (urbano)
6,4 l/100 km (extraurbano)",Bianco,,Metallizzato,1623,Sì,,,,
Station wagon,674d67be-f037-437e-8623-ad2497d00d14,Benzina,Manuale,Nuovo,Opel,Astra,5,anteriore,1199,5,3,Argento,6,Euro 6,"4,5 l/100 km (comb.)
5,4 l/100 km (urbano)
4 l/100 km (extraurbano)",Argento,,,,,,,,
Station wagon,85c41b13-af88-44fb-bfc0-c9400c3242fa,Benzina,Manuale,Nuovo,Opel,Astra,5,anteriore,1199,5,3,Argento,6,Euro 6,"4,5 l/100 km (comb.)
5,4 l/100 km (urbano)
4 l/100 km (extraurbano)",Argento,,,,,,,,
Station wagon,5cdb829c-5ce3-48de-abfc-2fde056caa23,Benzina,Manuale,Nuovo,Opel,Astra,5,anteriore,1199,5,3,Bianco,6,Euro 6,"4,5 l/100 km (comb.)
5,4 l/100 km (urbano)
4 l/100 km (extraurbano)",Bianco,,,,,,,,
Station wagon,ee78550a-7ee2-4518-a844-c5edb38b3b34,Benzina,Manuale,Nuovo,Opel,Astra,5,anteriore,1199,5,3,Rosso,6,Euro 6,"4,5 l/100 km (comb.)
5,4 l/100 km (urbano)
4 l/100 km (extraurbano)",Rosso,,,,,,,,
Station wagon,dac34c06-245b-493d-a191-61127ef78ea3,Benzina,Manuale,Nuovo,Opel,Astra,5,anteriore,1199,5,3,Argento,6,Euro 6,"4,5 l/100 km (comb.)
5,4 l/100 km (urbano)
4 l/100 km (extraurbano)",Argento,,,,,,,,
Station wagon,b81c3202-b07f-4cd7-818d-99b783457a71,Benzina,Manuale,Nuovo,Fiat,Tipo,5,anteriore,1368,5,4,Bianco,6,Euro 6,"7 l/100 km (comb.)
9,3 l/100 km (urbano)
5,7 l/100 km (extraurbano)",Bianco,,,,,,,,
Station wagon,55f7648f-b66c-4364-9387-e2bf41560dd7,Benzina,Manuale,Nuovo,Fiat,Tipo,5,anteriore,1368,5,4,Grigio,6,Euro 6d-TEMP,"6,5 l/100 km (comb.)
8,5 l/100 km (urbano)
5,3 l/100 km (extraurbano)",Grigio Colosseo,"Stoffa, Altro",Metallizzato,1280,,,,,
Station wagon,8552aa53-a21d-40c9-806a-b4bf14085887,Benzina,Automatico,Nuovo,Subaru,OUTBACK,5,4x4,2498,5,4,Bianco,7,Euro 6,"7,3 l/100 km (comb.)
8,9 l/100 km (urbano)
6,4 l/100 km (extraurbano)",Bianco,,Metallizzato,1623,Sì,,,,
Station wagon,67bf2478-c9fe-4718-b54c-8146675005e0,Benzina,Manuale,Nuovo,Fiat,Tipo,5,anteriore,1368,5,,Argento,6,Euro 6,"5,8 l/100 km (comb.)",Argento,,,,24 mese,,,,
Station wagon,0d8221c0-3b4c-4829-8f2b-f639f2b7bb43,Benzina,Automatico,Nuovo,Mercedes-Benz,CLA 200,5,anteriore,1332,5,4,Grigio,7,Euro 6,"5,7 l/100 km (comb.)
6,5 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Grigio,"Pelle totale, Nero",Metallizzato,,,,,,
Station wagon,9ce08be6-4f55-4482-af21-637676891e68,Benzina,Automatico,Nuovo,Audi,RS6,,4x4,,,,Nero,,,,NERO SEBRING EFFETTO CRISTALLO,"Pelle totale, Nero",Metallizzato,,,,,,
Station wagon,d1d106b2-2759-4280-aaba-456895f5928d,Benzina,Manuale,Nuovo,Dacia,Logan,5,anteriore,898,5,3,Nero,5,Euro 6d-TEMP,"5,5 l/100 km (comb.)
6,2 l/100 km (urbano)
5 l/100 km (extraurbano)",Nero,,Metallizzato,1146,60 mese,,,,
Station wagon,75869a6b-a3d4-4948-9e75-710bce1c4246,Benzina,Manuale,Nuovo,Skoda,Octavia,5,anteriore,1500,5,4,Nero,6,Euro 6d-TEMP,"4,8 l/100 km (comb.)
6,3 l/100 km (urbano)
4 l/100 km (extraurbano)",,"Pelle parziale, Nero",Metallizzato,,,,,,
Station wagon,888a203e-27c2-4a15-b8e8-044fee4bcb45,Benzina,Automatico,Nuovo,MINI,One Clubman,5,anteriore,1499,5,3,Grigio,7,Euro 6,"5,5 l/100 km (comb.)
7 l/100 km (urbano)
4,6 l/100 km (extraurbano)",Grigio,"Pelle parziale, Grigio",Metallizzato,1395,,,,,
Station wagon,2b2ba774-ca99-4552-b3a5-0c255c0f1f46,Benzina,Automatico,Nuovo,MINI,Cooper Clubman,5,anteriore,1499,5,3,Nero,7,Euro 6,"5,3 l/100 km (comb.)
6,6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Nero,"Pelle parziale, Grigio",Metallizzato,1425,,,,,
Station wagon,40e1e69b-8f9c-44dd-bde1-e31d7cf3ad0c,Benzina,Automatico,Nuovo,MINI,One Clubman,5,anteriore,1499,5,3,Grigio,7,Euro 6,"5,8 l/100 km (comb.)
7,2 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Grigio,"Pelle parziale, Nero",Metallizzato,1375,Sì,,,,
Station wagon,6b4d7578-07d7-4f25-886e-5a6b0130ecdd,Benzina,Manuale,Nuovo,SEAT,Arona,5,anteriore,999,5,3,Rosso,6,Euro 6,"4,9 l/100 km (comb.)
5,9 l/100 km (urbano)
4,3 l/100 km (extraurbano)",DESIRE RED TETTO NERO MID,"Pelle totale, Nero",Metallizzato,,,,,,
Station wagon,423cd75d-419d-4c48-b5db-686144ad02b4,Benzina,Manuale,Nuovo,SEAT,Arona,5,anteriore,999,5,3,Rosso,6,Euro 6,"4,9 l/100 km (comb.)
5,9 l/100 km (urbano)
4,3 l/100 km (extraurbano)",DESIRE RED TETTO NERO MID,"Pelle totale, Nero",Metallizzato,,,,,,
Station wagon,933ed36b-9682-41d2-99f4-5f0e49af1601,Benzina,Manuale,Nuovo,SEAT,Arona,5,anteriore,999,5,3,Rosso,6,Euro 6,"4,9 l/100 km (comb.)
5,9 l/100 km (urbano)
4,3 l/100 km (extraurbano)",DESIRE RED TETTO NERO MID,"Pelle totale, Nero",Metallizzato,,,,,,
Station wagon,4d978664-3250-4d44-b727-25b63c2bf78e,Benzina,Manuale,Nuovo,SEAT,Arona,5,anteriore,999,5,3,Rosso,6,Euro 6,"4,9 l/100 km (comb.)
5,9 l/100 km (urbano)
4,3 l/100 km (extraurbano)",DESIRE RED TETTO NERO MID,"Pelle totale, Nero",Metallizzato,,,,,,
Station wagon,3c26b65f-7625-4234-a7f7-3c08225ec890,Benzina,Manuale,Nuovo,SEAT,Arona,5,anteriore,999,5,3,Rosso,6,Euro 6,"4,9 l/100 km (comb.)
5,9 l/100 km (urbano)
4,3 l/100 km (extraurbano)",DESIRE RED TETTO NERO MID,"Pelle totale, Nero",Metallizzato,,,,,,
Station wagon,d4fd7652-1606-4c5f-9172-603995e7856e,Benzina,Automatico,Nuovo,Audi,RS4,5,4x4,2894,5,6,Nero,8,Euro 6,"8,8 l/100 km (comb.)
11,5 l/100 km (urbano)
7,2 l/100 km (extraurbano)",Nero,Grigio,Metallizzato,,,,,,
Station wagon,55d8aa11-a853-4901-9c25-e2cfe56a3926,Benzina,Automatico,Nuovo,Audi,RS4,5,4x4,2894,5,6,Nero,8,Euro 6,"8,8 l/100 km (comb.)
11,5 l/100 km (urbano)
7,2 l/100 km (extraurbano)",Nero,Grigio,Metallizzato,,,,,,
Station wagon,4b9ec9a3-b729-4239-88a2-c148db85d530,Benzina,Automatico,Nuovo,MINI,Cooper Clubman,5,anteriore,1499,5,3,Argento,7,Euro 6,"5,3 l/100 km (comb.)
6,6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Argento,Stoffa,Metallizzato,,,,,,
Station wagon,6799964d-5ba1-423d-9aea-ae3d4869b8e7,Benzina,Automatico,Nuovo,MINI,Cooper S Clubman,5,4x4,1998,5,4,Nero,8,Euro 6,"6,1 l/100 km (comb.)
7,4 l/100 km (urbano)
5,4 l/100 km (extraurbano)",Nero,Pelle totale,Metallizzato,,,,,,
Station wagon,164afa52-0ab9-4bdd-aead-4d0c41d7aaa3,Benzina,Automatico,Nuovo,MINI,Cooper Clubman,5,anteriore,1499,5,3,Argento,7,Euro 6,"5,3 l/100 km (comb.)
6,6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Argento,Stoffa,Metallizzato,,,,,,
Station wagon,59fafc05-4614-4a95-af8d-3e6e23f40728,Benzina,Automatico,Nuovo,MINI,Cooper Clubman,5,anteriore,1499,5,3,Argento,7,Euro 6,"5,3 l/100 km (comb.)
6,6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Argento,Stoffa,Metallizzato,,,,,,
Station wagon,55c0f978-f140-42d3-b130-9ea137dbe30d,Benzina,Automatico,Nuovo,MINI,Cooper Clubman,5,anteriore,1499,5,3,Argento,7,Euro 6,"5,3 l/100 km (comb.)
6,6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Argento,Stoffa,Metallizzato,,,,,,
Station wagon,5a362573-24e6-481b-8988-d732e7c89228,Benzina,Automatico,Nuovo,MINI,Cooper S Clubman,5,4x4,1998,5,4,Nero,8,Euro 6,"6,1 l/100 km (comb.)
7,4 l/100 km (urbano)
5,4 l/100 km (extraurbano)",Nero,Pelle totale,Metallizzato,,,,,,
Station wagon,5d011dee-42e7-45a9-8e65-d3669a2e659f,Benzina,Manuale,Nuovo,Fiat,Tipo,5,anteriore,1368,5,4,Grigio,6,Euro 6,"6,5 l/100 km (comb.)
5,3 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,,24 mese,0,,2020,
Station wagon,fbbf9950-51f5-485d-9b3b-747edc82c73e,Benzina,Automatico,Nuovo,DS Automobiles,DS 3 Crossback,5,anteriore,1199,5,3,Nero,8,Euro 6,"4,9 l/100 km (comb.)
5,8 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Nero,,Perlato,,,,,,
Station wagon,80f34dfa-59d6-4276-8702-f5033421af60,Benzina,Manuale,Nuovo,Skoda,Octavia,5,anteriore,1498,5,4,Blu/Azzurro,6,Euro 6,"4,7 l/100 km (comb.)
6,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Blu,Stoffa,Metallizzato,,48 mese,,,,
Station wagon,5d2aa0bd-d8a5-48df-9d94-65349690c6ca,Benzina,Automatico,Nuovo,Mercedes-Benz,200,5,anteriore,1332,5,4,Grigio,7,Euro 6,"5,4 l/100 km (comb.)
6,6 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Grigio Montagna,"Pelle parziale, Nero",Metallizzato,1420,24 mese,,,,
Station wagon,47aca529-921e-4535-87df-f27defd0bfcd,Benzina,Automatico,Nuovo,Mercedes-Benz,CLA 200,5,anteriore,1332,5,4,Nero,7,Euro 6,"5,4 l/100 km (comb.)
6,6 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Nero notte,"Pelle parziale, Nero",,1420,24 mese,,,,
Station wagon,628b30f1-2f72-4c89-833d-7104fdd55e82,Benzina,Automatico,Nuovo,Subaru,OUTBACK,5,4x4,2498,5,4,Grigio,7,Euro 6,"7,3 l/100 km (comb.)
8,9 l/100 km (urbano)
6,4 l/100 km (extraurbano)",Antracite,"Pelle totale, Nero",Metallizzato,,,,,,
Station wagon,6feca5c9-448d-4b1b-8612-533e2d5c8eec,Benzina,Automatico,Nuovo,Subaru,OUTBACK,5,4x4,2498,5,4,Grigio,7,Euro 6,"7,3 l/100 km (comb.)
8,9 l/100 km (urbano)
6,4 l/100 km (extraurbano)",Antracite,"Pelle totale, Nero",Metallizzato,,,,,,
Station wagon,db3a6760-9c60-4d21-a3f4-84ddd5443ff5,Benzina,Automatico,Nuovo,Subaru,OUTBACK,5,4x4,2498,5,4,Grigio,7,Euro 6,"7,3 l/100 km (comb.)
8,9 l/100 km (urbano)
6,4 l/100 km (extraurbano)",Antracite,"Pelle totale, Nero",Metallizzato,,,,,,
Station wagon,d325de67-065e-4d64-995b-e24bf5858f53,Benzina,Automatico,Nuovo,Subaru,OUTBACK,5,4x4,2498,5,4,Grigio,7,Euro 6,"7,3 l/100 km (comb.)
8,9 l/100 km (urbano)
6,4 l/100 km (extraurbano)",Antracite,"Pelle totale, Nero",Metallizzato,,,,,,
Station wagon,b44c3113-dc9b-41ff-adff-19094d79cbee,Benzina,Automatico,Nuovo,Subaru,OUTBACK,5,4x4,2498,5,4,Grigio,7,Euro 6,"7,3 l/100 km (comb.)
8,9 l/100 km (urbano)
6,4 l/100 km (extraurbano)",Antracite,"Pelle totale, Nero",Metallizzato,,,,,,
Station wagon,0f0e32aa-9235-4d3c-8ebd-42a6d38fbf7f,Benzina,,Nuovo,MINI,One,5,anteriore,1499,5,3,Argento,6,Euro 6,"5,5 l/100 km (comb.)
6,7 l/100 km (urbano)
4,8 l/100 km (extraurbano)",Argento,Stoffa,Metallizzato,,,,,,
Station wagon,20ec9a75-a7b6-4d64-b90f-ae04565e18d0,Benzina,,Nuovo,MINI,One,5,anteriore,1499,5,3,Argento,6,Euro 6,"5,5 l/100 km (comb.)
6,7 l/100 km (urbano)
4,8 l/100 km (extraurbano)",Argento,Stoffa,Metallizzato,,,,,,
Station wagon,47fd86a2-5ea4-4f45-b19b-d8bce433c255,Benzina,Automatico,Nuovo,Audi,RS4,5,4x4,2894,5,6,Grigio,8,Euro 6,"9,2 l/100 km (comb.)
12,2 l/100 km (urbano)
7,5 l/100 km (extraurbano)",Grigio Nardo,,,,,,,,
Station wagon,97607897-c13e-4ab6-804c-30ca263ee85b,Benzina,Manuale,Nuovo,Opel,Astra,5,anteriore,1199,5,3,Bianco,,Euro 6,"4,5 l/100 km (comb.)
5,4 l/100 km (urbano)
4 l/100 km (extraurbano)",SUMMIT WHITE,,,,,,,,
Station wagon,c5c3d2c2-5b38-4f4c-a677-003f7c7b6c0d,Benzina,Manuale,Nuovo,Opel,Astra,5,anteriore,1199,5,3,Bianco,,Euro 6,"4,5 l/100 km (comb.)
5,4 l/100 km (urbano)
4 l/100 km (extraurbano)",SUMMIT WHITE,,,,,,,,
Station wagon,6b1ce818-0376-4173-ad24-d3c35ffb1012,Benzina,Manuale,Nuovo,Opel,Astra,5,anteriore,1199,5,3,Bianco,,Euro 6,"4,5 l/100 km (comb.)
5,4 l/100 km (urbano)
4 l/100 km (extraurbano)",SUMMIT WHITE,,,,,,,,
Station wagon,fa0609a3-a0e4-4397-8b93-d156b8e6c605,Benzina,Manuale,Nuovo,Kia,Stonic,,anteriore,998,5,3,Bronzo,6,Euro 6,"5 l/100 km (comb.)
6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Bronzo,,,,,,,,
Station wagon,e835fc56-80fc-4bf1-9a0b-1f1ed018237a,Benzina,Automatico,Nuovo,Peugeot,308,5,anteriore,1199,5,3,Nero,8,Euro 6,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Nero Perla,"Stoffa, Nero",Metallizzato,1385,24 mese,,,,
Station wagon,dd86ace5-0bfb-4a30-96b5-4b865fac0ea6,Benzina,Manuale,Nuovo,Fiat,Tipo,5,anteriore,1368,5,4,Grigio,6,Euro 6,"6,5 l/100 km (comb.)
8,5 l/100 km (urbano)
5,3 l/100 km (extraurbano)",grigio colosseo,,Metallizzato,,,,,,
Station wagon,2fd48f11-48bc-46b9-88a2-bfb73d7c8949,Benzina,Manuale,Nuovo,Renault,Megane,5,anteriore,1332,5,4,Bianco,,,,,,,,24 mese,,,,
Station wagon,88c1a5ea-5119-4c08-a2f6-183c3947f8bb,Benzina,Automatico,Nuovo,MINI,John Cooper Works,5,anteriore,1998,5,4,Argento,8,Euro 6d-TEMP,"7,1 l/100 km (comb.)
8,5 l/100 km (urbano)
6,2 l/100 km (extraurbano)",Vari colori,"Pelle totale, Nero",Base,1625,24 mese,,,,
Station wagon,171f9f9c-0552-4528-86e4-edfaf6fabe29,Benzina,Manuale,Nuovo,Peugeot,308,5,anteriore,1199,5,3,Blu/Azzurro,6,Euro 6,"4,6 l/100 km (comb.)
5,7 l/100 km (urbano)
4 l/100 km (extraurbano)",Blu,,,,,,,,
Station wagon,a84721a7-8cc0-4d4c-af3b-6a10f08e0e60,Benzina,Manuale,Nuovo,Peugeot,308,5,anteriore,1199,5,3,Bianco,6,Euro 6,"4,6 l/100 km (comb.)
5,6 l/100 km (urbano)
4 l/100 km (extraurbano)",Bianco,,,,,,,,
Station wagon,433835b6-f5e3-48f7-b69f-1b7b4771ffc3,Benzina,Manuale,Nuovo,Peugeot,308,5,anteriore,1199,5,3,Grigio,6,Euro 6,"4,6 l/100 km (comb.)
5,7 l/100 km (urbano)
4 l/100 km (extraurbano)",Grigio,,,,,,,,
Station wagon,b18826a4-eb21-4d51-be60-2f4957a84910,Benzina,Manuale,Nuovo,SEAT,Leon,5,anteriore,1498,5,4,Bianco,6,Euro 6,"4,9 l/100 km (comb.)
6,4 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Bianco,Grigio,,,,,,,
